name,i1,i2,i3,i4,o1,o2,candidate_efficiency,candidate_efficient,KAT_efficiency
RZE__to__KAT_cand_2332,2.0400000000000005,6,11.3,9.000000000000002,0.3,16.160000000000004,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2333,2.0400000000000005,6,11.3,9.000000000000002,0.3,18.270000000000003,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2334,2.0400000000000005,6,11.3,9.000000000000002,0.3,20.380000000000003,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2335,2.0400000000000005,6,11.3,9.000000000000002,0.3,21.1,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2336,2.0400000000000005,6,11.3,9.000000000000002,0.3,22.490000000000002,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2337,2.0400000000000005,6,11.3,9.000000000000002,0.3,24.6,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2338,2.0400000000000005,6,11.3,9.000000000000002,0.3,26.710000000000008,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2339,2.0400000000000005,6,11.3,9.000000000000002,0.3,28.820000000000007,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2340,2.0400000000000005,6,11.3,10.05,0.3,-2.83,0.6666666667,false,1.0000000000
RZE__to__KAT_cand_2341,2.0400000000000005,6,11.3,10.05,0.3,-0.7199999999999998,0.6666666667,false,1.0000000000
RZE__to__KAT_cand_2342,2.0400000000000005,6,11.3,10.05,0.3,1.3900000000000006,0.6666666667,false,1.0000000000
RZE__to__KAT_cand_2343,2.0400000000000005,6,11.3,10.05,0.3,3.5,0.8846761453,false,1.0000000000
RZE__to__KAT_cand_2344,2.0400000000000005,6,11.3,10.05,0.3,3.500000000000001,0.8846761453,false,1.0000000000
RZE__to__KAT_cand_2345,2.0400000000000005,6,11.3,10.05,0.3,5.610000000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2346,2.0400000000000005,6,11.3,10.05,0.3,7.720000000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2347,2.0400000000000005,6,11.3,10.05,0.3,9.830000000000002,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2348,2.0400000000000005,6,11.3,10.05,0.3,11.940000000000003,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2349,2.0400000000000005,6,11.3,10.05,0.3,14.050000000000002,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2350,2.0400000000000005,6,11.3,10.05,0.3,16.160000000000004,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2351,2.0400000000000005,6,11.3,10.05,0.3,18.270000000000003,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2352,2.0400000000000005,6,11.3,10.05,0.3,20.380000000000003,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2353,2.0400000000000005,6,11.3,10.05,0.3,21.1,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2354,2.0400000000000005,6,11.3,10.05,0.3,22.490000000000002,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2355,2.0400000000000005,6,11.3,10.05,0.3,24.6,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2356,2.0400000000000005,6,11.3,10.05,0.3,26.710000000000008,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2357,2.0400000000000005,6,11.3,10.05,0.3,28.820000000000007,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2358,2.0400000000000005,6,11.3,10.5,0.3,-2.83,0.6666666667,false,1.0000000000
RZE__to__KAT_cand_2359,2.0400000000000005,6,11.3,10.5,0.3,-0.7199999999999998,0.6666666667,false,1.0000000000
RZE__to__KAT_cand_2360,2.0400000000000005,6,11.3,10.5,0.3,1.3900000000000006,0.6666666667,false,1.0000000000
RZE__to__KAT_cand_2361,2.0400000000000005,6,11.3,10.5,0.3,3.5,0.8846761453,false,1.0000000000
RZE__to__KAT_cand_2362,2.0400000000000005,6,11.3,10.5,0.3,3.500000000000001,0.8846761453,false,1.0000000000
RZE__to__KAT_cand_2363,2.0400000000000005,6,11.3,10.5,0.3,5.610000000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2364,2.0400000000000005,6,11.3,10.5,0.3,7.720000000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2365,2.0400000000000005,6,11.3,10.5,0.3,9.830000000000002,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2366,2.0400000000000005,6,11.3,10.5,0.3,11.940000000000003,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2367,2.0400000000000005,6,11.3,10.5,0.3,14.050000000000002,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2368,2.0400000000000005,6,11.3,10.5,0.3,16.160000000000004,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2369,2.0400000000000005,6,11.3,10.5,0.3,18.270000000000003,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2370,2.0400000000000005,6,11.3,10.5,0.3,20.380000000000003,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2371,2.0400000000000005,6,11.3,10.5,0.3,21.1,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2372,2.0400000000000005,6,11.3,10.5,0.3,22.490000000000002,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2373,2.0400000000000005,6,11.3,10.5,0.3,24.6,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2374,2.0400000000000005,6,11.3,10.5,0.3,26.710000000000008,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2375,2.0400000000000005,6,11.3,10.5,0.3,28.820000000000007,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2376,2.0400000000000005,6,11.3,11.100000000000001,0.3,-2.83,0.6666666667,false,1.0000000000
RZE__to__KAT_cand_2377,2.0400000000000005,6,11.3,11.100000000000001,0.3,-0.7199999999999998,0.6666666667,false,1.0000000000
RZE__to__KAT_cand_2378,2.0400000000000005,6,11.3,11.100000000000001,0.3,1.3900000000000006,0.6666666667,false,1.0000000000
RZE__to__KAT_cand_2379,2.0400000000000005,6,11.3,11.100000000000001,0.3,3.5,0.8846761453,false,1.0000000000
RZE__to__KAT_cand_2380,2.0400000000000005,6,11.3,11.100000000000001,0.3,3.500000000000001,0.8846761453,false,1.0000000000
RZE__to__KAT_cand_2381,2.0400000000000005,6,11.3,11.100000000000001,0.3,5.610000000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2382,2.0400000000000005,6,11.3,11.100000000000001,0.3,7.720000000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2383,2.0400000000000005,6,11.3,11.100000000000001,0.3,9.830000000000002,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2384,2.0400000000000005,6,11.3,11.100000000000001,0.3,11.940000000000003,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2385,2.0400000000000005,6,11.3,11.100000000000001,0.3,14.050000000000002,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2386,2.0400000000000005,6,11.3,11.100000000000001,0.3,16.160000000000004,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2387,2.0400000000000005,6,11.3,11.100000000000001,0.3,18.270000000000003,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2388,2.0400000000000005,6,11.3,11.100000000000001,0.3,20.380000000000003,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2389,2.0400000000000005,6,11.3,11.100000000000001,0.3,21.1,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2390,2.0400000000000005,6,11.3,11.100000000000001,0.3,22.490000000000002,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2391,2.0400000000000005,6,11.3,11.100000000000001,0.3,24.6,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2392,2.0400000000000005,6,11.3,11.100000000000001,0.3,26.710000000000008,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2393,2.0400000000000005,6,11.3,11.100000000000001,0.3,28.820000000000007,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2394,2.0400000000000005,6,11.3,12.150000000000002,0.3,-2.83,0.6666666667,false,1.0000000000
RZE__to__KAT_cand_2395,2.0400000000000005,6,11.3,12.150000000000002,0.3,-0.7199999999999998,0.6666666667,false,1.0000000000
RZE__to__KAT_cand_2396,2.0400000000000005,6,11.3,12.150000000000002,0.3,1.3900000000000006,0.6666666667,false,1.0000000000
RZE__to__KAT_cand_2397,2.0400000000000005,6,11.3,12.150000000000002,0.3,3.5,0.8846761453,false,1.0000000000
RZE__to__KAT_cand_2398,2.0400000000000005,6,11.3,12.150000000000002,0.3,3.500000000000001,0.8846761453,false,1.0000000000
RZE__to__KAT_cand_2399,2.0400000000000005,6,11.3,12.150000000000002,0.3,5.610000000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2400,2.0400000000000005,6,11.3,12.150000000000002,0.3,7.720000000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2401,2.0400000000000005,6,11.3,12.150000000000002,0.3,9.830000000000002,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2402,2.0400000000000005,6,11.3,12.150000000000002,0.3,11.940000000000003,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2403,2.0400000000000005,6,11.3,12.150000000000002,0.3,14.050000000000002,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2404,2.0400000000000005,6,11.3,12.150000000000002,0.3,16.160000000000004,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2405,2.0400000000000005,6,11.3,12.150000000000002,0.3,18.270000000000003,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2406,2.0400000000000005,6,11.3,12.150000000000002,0.3,20.380000000000003,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2407,2.0400000000000005,6,11.3,12.150000000000002,0.3,21.1,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2408,2.0400000000000005,6,11.3,12.150000000000002,0.3,22.490000000000002,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2409,2.0400000000000005,6,11.3,12.150000000000002,0.3,24.6,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2410,2.0400000000000005,6,11.3,12.150000000000002,0.3,26.710000000000008,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2411,2.0400000000000005,6,11.3,12.150000000000002,0.3,28.820000000000007,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2412,2.0400000000000005,6,11.3,13.200000000000001,0.3,-2.83,0.6666666667,false,1.0000000000
RZE__to__KAT_cand_2413,2.0400000000000005,6,11.3,13.200000000000001,0.3,-0.7199999999999998,0.6666666667,false,1.0000000000
RZE__to__KAT_cand_2414,2.0400000000000005,6,11.3,13.200000000000001,0.3,1.3900000000000006,0.6666666667,false,1.0000000000
RZE__to__KAT_cand_2415,2.0400000000000005,6,11.3,13.200000000000001,0.3,3.5,0.8846761453,false,1.0000000000
RZE__to__KAT_cand_2416,2.0400000000000005,6,11.3,13.200000000000001,0.3,3.500000000000001,0.8846761453,false,1.0000000000
RZE__to__KAT_cand_2417,2.0400000000000005,6,11.3,13.200000000000001,0.3,5.610000000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2418,2.0400000000000005,6,11.3,13.200000000000001,0.3,7.720000000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2419,2.0400000000000005,6,11.3,13.200000000000001,0.3,9.830000000000002,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2420,2.0400000000000005,6,11.3,13.200000000000001,0.3,11.940000000000003,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2421,2.0400000000000005,6,11.3,13.200000000000001,0.3,14.050000000000002,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2422,2.0400000000000005,6,11.3,13.200000000000001,0.3,16.160000000000004,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2423,2.0400000000000005,6,11.3,13.200000000000001,0.3,18.270000000000003,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2424,2.0400000000000005,6,11.3,13.200000000000001,0.3,20.380000000000003,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2425,2.0400000000000005,6,11.3,13.200000000000001,0.3,21.1,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2426,2.0400000000000005,6,11.3,13.200000000000001,0.3,22.490000000000002,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2427,2.0400000000000005,6,11.3,13.200000000000001,0.3,24.6,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2428,2.0400000000000005,6,11.3,13.200000000000001,0.3,26.710000000000008,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2429,2.0400000000000005,6,11.3,13.200000000000001,0.3,28.820000000000007,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2430,2.0400000000000005,6,11.3,14.250000000000002,0.3,-2.83,0.6666666667,false,1.0000000000
RZE__to__KAT_cand_2431,2.0400000000000005,6,11.3,14.250000000000002,0.3,-0.7199999999999998,0.6666666667,false,1.0000000000
RZE__to__KAT_cand_2432,2.0400000000000005,6,11.3,14.250000000000002,0.3,1.3900000000000006,0.6666666667,false,1.0000000000
RZE__to__KAT_cand_2433,2.0400000000000005,6,11.3,14.250000000000002,0.3,3.5,0.8846761453,false,1.0000000000
RZE__to__KAT_cand_2434,2.0400000000000005,6,11.3,14.250000000000002,0.3,3.500000000000001,0.8846761453,false,1.0000000000
RZE__to__KAT_cand_2435,2.0400000000000005,6,11.3,14.250000000000002,0.3,5.610000000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2436,2.0400000000000005,6,11.3,14.250000000000002,0.3,7.720000000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2437,2.0400000000000005,6,11.3,14.250000000000002,0.3,9.830000000000002,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2438,2.0400000000000005,6,11.3,14.250000000000002,0.3,11.940000000000003,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2439,2.0400000000000005,6,11.3,14.250000000000002,0.3,14.050000000000002,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2440,2.0400000000000005,6,11.3,14.250000000000002,0.3,16.160000000000004,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2441,2.0400000000000005,6,11.3,14.250000000000002,0.3,18.270000000000003,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2442,2.0400000000000005,6,11.3,14.250000000000002,0.3,20.380000000000003,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2443,2.0400000000000005,6,11.3,14.250000000000002,0.3,21.1,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2444,2.0400000000000005,6,11.3,14.250000000000002,0.3,22.490000000000002,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2445,2.0400000000000005,6,11.3,14.250000000000002,0.3,24.6,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2446,2.0400000000000005,6,11.3,14.250000000000002,0.3,26.710000000000008,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2447,2.0400000000000005,6,11.3,14.250000000000002,0.3,28.820000000000007,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2448,2.4000000000000004,6,11.3,-0.44999999999999973,0.3,-2.83,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2449,2.4000000000000004,6,11.3,-0.44999999999999973,0.3,-0.7199999999999998,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2450,2.4000000000000004,6,11.3,-0.44999999999999973,0.3,1.3900000000000006,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2451,2.4000000000000004,6,11.3,-0.44999999999999973,0.3,3.5,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2452,2.4000000000000004,6,11.3,-0.44999999999999973,0.3,3.500000000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2453,2.4000000000000004,6,11.3,-0.44999999999999973,0.3,5.610000000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2454,2.4000000000000004,6,11.3,-0.44999999999999973,0.3,7.720000000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2455,2.4000000000000004,6,11.3,-0.44999999999999973,0.3,9.830000000000002,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2456,2.4000000000000004,6,11.3,-0.44999999999999973,0.3,11.940000000000003,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2457,2.4000000000000004,6,11.3,-0.44999999999999973,0.3,14.050000000000002,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2458,2.4000000000000004,6,11.3,-0.44999999999999973,0.3,16.160000000000004,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2459,2.4000000000000004,6,11.3,-0.44999999999999973,0.3,18.270000000000003,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2460,2.4000000000000004,6,11.3,-0.44999999999999973,0.3,20.380000000000003,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2461,2.4000000000000004,6,11.3,-0.44999999999999973,0.3,21.1,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2462,2.4000000000000004,6,11.3,-0.44999999999999973,0.3,22.490000000000002,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2463,2.4000000000000004,6,11.3,-0.44999999999999973,0.3,24.6,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2464,2.4000000000000004,6,11.3,-0.44999999999999973,0.3,26.710000000000008,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2465,2.4000000000000004,6,11.3,-0.44999999999999973,0.3,28.820000000000007,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2466,2.4000000000000004,6,11.3,0.6000000000000003,0.3,-2.83,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2467,2.4000000000000004,6,11.3,0.6000000000000003,0.3,-0.7199999999999998,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2468,2.4000000000000004,6,11.3,0.6000000000000003,0.3,1.3900000000000006,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2469,2.4000000000000004,6,11.3,0.6000000000000003,0.3,3.5,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2470,2.4000000000000004,6,11.3,0.6000000000000003,0.3,3.500000000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2471,2.4000000000000004,6,11.3,0.6000000000000003,0.3,5.610000000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2472,2.4000000000000004,6,11.3,0.6000000000000003,0.3,7.720000000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2473,2.4000000000000004,6,11.3,0.6000000000000003,0.3,9.830000000000002,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2474,2.4000000000000004,6,11.3,0.6000000000000003,0.3,11.940000000000003,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2475,2.4000000000000004,6,11.3,0.6000000000000003,0.3,14.050000000000002,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2476,2.4000000000000004,6,11.3,0.6000000000000003,0.3,16.160000000000004,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2477,2.4000000000000004,6,11.3,0.6000000000000003,0.3,18.270000000000003,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2478,2.4000000000000004,6,11.3,0.6000000000000003,0.3,20.380000000000003,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2479,2.4000000000000004,6,11.3,0.6000000000000003,0.3,21.1,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2480,2.4000000000000004,6,11.3,0.6000000000000003,0.3,22.490000000000002,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2481,2.4000000000000004,6,11.3,0.6000000000000003,0.3,24.6,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2482,2.4000000000000004,6,11.3,0.6000000000000003,0.3,26.710000000000008,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2483,2.4000000000000004,6,11.3,0.6000000000000003,0.3,28.820000000000007,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2484,2.4000000000000004,6,11.3,1.6500000000000004,0.3,-2.83,0.7954545455,false,1.0000000000
RZE__to__KAT_cand_2485,2.4000000000000004,6,11.3,1.6500000000000004,0.3,-0.7199999999999998,0.7954545455,false,1.0000000000
RZE__to__KAT_cand_2486,2.4000000000000004,6,11.3,1.6500000000000004,0.3,1.3900000000000006,0.7954545455,false,1.0000000000
RZE__to__KAT_cand_2487,2.4000000000000004,6,11.3,1.6500000000000004,0.3,3.5,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2488,2.4000000000000004,6,11.3,1.6500000000000004,0.3,3.500000000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2489,2.4000000000000004,6,11.3,1.6500000000000004,0.3,5.610000000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2490,2.4000000000000004,6,11.3,1.6500000000000004,0.3,7.720000000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2491,2.4000000000000004,6,11.3,1.6500000000000004,0.3,9.830000000000002,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2492,2.4000000000000004,6,11.3,1.6500000000000004,0.3,11.940000000000003,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2493,2.4000000000000004,6,11.3,1.6500000000000004,0.3,14.050000000000002,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2494,2.4000000000000004,6,11.3,1.6500000000000004,0.3,16.160000000000004,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2495,2.4000000000000004,6,11.3,1.6500000000000004,0.3,18.270000000000003,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2496,2.4000000000000004,6,11.3,1.6500000000000004,0.3,20.380000000000003,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2497,2.4000000000000004,6,11.3,1.6500000000000004,0.3,21.1,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2498,2.4000000000000004,6,11.3,1.6500000000000004,0.3,22.490000000000002,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2499,2.4000000000000004,6,11.3,1.6500000000000004,0.3,24.6,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2500,2.4000000000000004,6,11.3,1.6500000000000004,0.3,26.710000000000008,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2501,2.4000000000000004,6,11.3,1.6500000000000004,0.3,28.820000000000007,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2502,2.4000000000000004,6,11.3,2.7,0.3,-2.83,0.6666666667,false,1.0000000000
RZE__to__KAT_cand_2503,2.4000000000000004,6,11.3,2.7,0.3,-0.7199999999999998,0.6666666667,false,1.0000000000
RZE__to__KAT_cand_2504,2.4000000000000004,6,11.3,2.7,0.3,1.3900000000000006,0.6666666667,false,1.0000000000
RZE__to__KAT_cand_2505,2.4000000000000004,6,11.3,2.7,0.3,3.5,0.8846761453,false,1.0000000000
RZE__to__KAT_cand_2506,2.4000000000000004,6,11.3,2.7,0.3,3.500000000000001,0.8846761453,false,1.0000000000
RZE__to__KAT_cand_2507,2.4000000000000004,6,11.3,2.7,0.3,5.610000000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2508,2.4000000000000004,6,11.3,2.7,0.3,7.720000000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2509,2.4000000000000004,6,11.3,2.7,0.3,9.830000000000002,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2510,2.4000000000000004,6,11.3,2.7,0.3,11.940000000000003,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2511,2.4000000000000004,6,11.3,2.7,0.3,14.050000000000002,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2512,2.4000000000000004,6,11.3,2.7,0.3,16.160000000000004,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2513,2.4000000000000004,6,11.3,2.7,0.3,18.270000000000003,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2514,2.4000000000000004,6,11.3,2.7,0.3,20.380000000000003,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2515,2.4000000000000004,6,11.3,2.7,0.3,21.1,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2516,2.4000000000000004,6,11.3,2.7,0.3,22.490000000000002,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2517,2.4000000000000004,6,11.3,2.7,0.3,24.6,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2518,2.4000000000000004,6,11.3,2.7,0.3,26.710000000000008,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2519,2.4000000000000004,6,11.3,2.7,0.3,28.820000000000007,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2520,2.4000000000000004,6,11.3,2.7000000000000006,0.3,-2.83,0.6666666667,false,1.0000000000
RZE__to__KAT_cand_2521,2.4000000000000004,6,11.3,2.7000000000000006,0.3,-0.7199999999999998,0.6666666667,false,1.0000000000
RZE__to__KAT_cand_2522,2.4000000000000004,6,11.3,2.7000000000000006,0.3,1.3900000000000006,0.6666666667,false,1.0000000000
RZE__to__KAT_cand_2523,2.4000000000000004,6,11.3,2.7000000000000006,0.3,3.5,0.8846761453,false,1.0000000000
RZE__to__KAT_cand_2524,2.4000000000000004,6,11.3,2.7000000000000006,0.3,3.500000000000001,0.8846761453,false,1.0000000000
RZE__to__KAT_cand_2525,2.4000000000000004,6,11.3,2.7000000000000006,0.3,5.610000000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2526,2.4000000000000004,6,11.3,2.7000000000000006,0.3,7.720000000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2527,2.4000000000000004,6,11.3,2.7000000000000006,0.3,9.830000000000002,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2528,2.4000000000000004,6,11.3,2.7000000000000006,0.3,11.940000000000003,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2529,2.4000000000000004,6,11.3,2.7000000000000006,0.3,14.050000000000002,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2530,2.4000000000000004,6,11.3,2.7000000000000006,0.3,16.160000000000004,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2531,2.4000000000000004,6,11.3,2.7000000000000006,0.3,18.270000000000003,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2532,2.4000000000000004,6,11.3,2.7000000000000006,0.3,20.380000000000003,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2533,2.4000000000000004,6,11.3,2.7000000000000006,0.3,21.1,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2534,2.4000000000000004,6,11.3,2.7000000000000006,0.3,22.490000000000002,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2535,2.4000000000000004,6,11.3,2.7000000000000006,0.3,24.6,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2536,2.4000000000000004,6,11.3,2.7000000000000006,0.3,26.710000000000008,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2537,2.4000000000000004,6,11.3,2.7000000000000006,0.3,28.820000000000007,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2538,2.4000000000000004,6,11.3,3.7500000000000004,0.3,-2.83,0.6666666667,false,1.0000000000
RZE__to__KAT_cand_2539,2.4000000000000004,6,11.3,3.7500000000000004,0.3,-0.7199999999999998,0.6666666667,false,1.0000000000
RZE__to__KAT_cand_2540,2.4000000000000004,6,11.3,3.7500000000000004,0.3,1.3900000000000006,0.6666666667,false,1.0000000000
RZE__to__KAT_cand_2541,2.4000000000000004,6,11.3,3.7500000000000004,0.3,3.5,0.8846761453,false,1.0000000000
RZE__to__KAT_cand_2542,2.4000000000000004,6,11.3,3.7500000000000004,0.3,3.500000000000001,0.8846761453,false,1.0000000000
RZE__to__KAT_cand_2543,2.4000000000000004,6,11.3,3.7500000000000004,0.3,5.610000000000001,1.0000000000,true,1.0000000000
