name,i1,i2,i3,i4,o1,o2,candidate_efficiency,candidate_efficient,POZ_efficiency,min_distance_to_false
RZE__to__KAT_cand_132__to__POZ_cand_720,1.1790000000000005,6,11.3,0.3450000000000004,0.3,-8.539000000000001,1.0,True,1.0,0.76
RZE__to__KAT_cand_132__to__POZ_cand_721,1.1790000000000005,6,11.3,0.3450000000000004,0.3,-4.923300000000001,1.0,True,1.0,0.76
RZE__to__KAT_cand_132__to__POZ_cand_964,1.5,6,11.3,0.3450000000000004,0.3,2.3081,1.0,True,1.0,0.76
RZE__to__KAT_cand_132__to__POZ_cand_961,1.5,6,11.3,0.3450000000000004,0.3,-4.923300000000001,1.0,True,1.0,0.76
RZE__to__KAT_cand_132__to__POZ_cand_603,0.8940000000000001,6,11.3,0.3450000000000004,0.3,-1.3076000000000008,1.0,True,1.0,0.76
RZE__to__KAT_cand_132__to__POZ_cand_722,1.1790000000000005,6,11.3,0.3450000000000004,0.3,-2.83,1.0,True,1.0,0.76
RZE__to__KAT_cand_132__to__POZ_cand_963,1.5,6,11.3,0.3450000000000004,0.3,-1.3076000000000008,1.0,True,1.0,0.76
RZE__to__KAT_cand_132__to__POZ_cand_481,0.609,6,11.3,0.3450000000000004,0.3,-4.923300000000001,1.0,True,1.0,0.8116803558051655
RZE__to__KAT_cand_132__to__POZ_cand_480,0.609,6,11.3,0.3450000000000004,0.3,-8.539000000000001,1.0,True,1.0,0.8116803558051655
RZE__to__KAT_cand_132__to__POZ_cand_483,0.609,6,11.3,0.3450000000000004,0.3,-1.3076000000000008,1.0,True,1.0,0.8116803558051655
RZE__to__KAT_cand_132__to__POZ_cand_482,0.609,6,11.3,0.3450000000000004,0.3,-2.83,1.0,True,1.0,0.8116803558051655
RZE__to__KAT_cand_132__to__POZ_cand_484,0.609,6,11.3,0.3450000000000004,0.3,2.3081,1.0,True,1.0,0.8116803558051655
RZE__to__KAT_cand_132__to__POZ_cand_113,-0.246,6,11.3,5.665000000000001,0.3,5.9238,1.0,True,1.0,0.855
RZE__to__KAT_cand_132__to__POZ_cand_111,-0.246,6,11.3,5.665000000000001,0.3,-1.3076000000000008,1.0,True,1.0,0.855
RZE__to__KAT_cand_132__to__POZ_cand_112,-0.246,6,11.3,5.665000000000001,0.3,2.3081,1.0,True,1.0,0.855
RZE__to__KAT_cand_132__to__POZ_cand_110,-0.246,6,11.3,5.665000000000001,0.3,-2.83,1.0,True,1.0,0.855
RZE__to__KAT_cand_132__to__POZ_cand_108,-0.246,6,11.3,5.665000000000001,0.3,-8.539000000000001,1.0,True,1.0,0.855
RZE__to__KAT_cand_132__to__POZ_cand_109,-0.246,6,11.3,5.665000000000001,0.3,-4.923300000000001,1.0,True,1.0,0.855
