name,i1,i2,i3,i4,o1,o2,candidate_efficiency,candidate_efficient,WRO_efficiency
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_305,0.324,6,11.3,2.4850000000000008,0.3,4.036940000000001,0.9941243105,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_306,0.324,6,11.3,2.4850000000000008,0.3,9.231350000000003,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_307,0.324,6,11.3,2.4850000000000008,0.3,14.425760000000004,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_308,0.324,6,11.3,2.4850000000000008,0.3,18.8,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_309,0.324,6,11.3,2.4850000000000008,0.3,19.62017,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_310,0.324,6,11.3,2.4850000000000008,0.3,24.814580000000007,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_311,0.324,6,11.3,2.4850000000000008,0.3,30.00899000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_312,0.324,6,11.3,3.0,0.3,-16.740700000000004,0.9259259259,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_313,0.324,6,11.3,3.0,0.3,-11.546290000000003,0.9259259259,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_314,0.324,6,11.3,3.0,0.3,-8.539000000000001,0.9259259259,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_315,0.324,6,11.3,3.0,0.3,-6.351880000000001,0.9259259259,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_316,0.324,6,11.3,3.0,0.3,-1.15747,0.9259259259,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_317,0.324,6,11.3,3.0,0.3,4.036940000000001,0.9941243105,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_318,0.324,6,11.3,3.0,0.3,9.231350000000003,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_319,0.324,6,11.3,3.0,0.3,14.425760000000004,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_320,0.324,6,11.3,3.0,0.3,18.8,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_321,0.324,6,11.3,3.0,0.3,19.62017,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_322,0.324,6,11.3,3.0,0.3,24.814580000000007,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_323,0.324,6,11.3,3.0,0.3,30.00899000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_324,0.324,6,11.3,3.055000000000001,0.3,-16.740700000000004,0.9259259259,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_325,0.324,6,11.3,3.055000000000001,0.3,-11.546290000000003,0.9259259259,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_326,0.324,6,11.3,3.055000000000001,0.3,-8.539000000000001,0.9259259259,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_327,0.324,6,11.3,3.055000000000001,0.3,-6.351880000000001,0.9259259259,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_328,0.324,6,11.3,3.055000000000001,0.3,-1.15747,0.9259259259,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_329,0.324,6,11.3,3.055000000000001,0.3,4.036940000000001,0.9941243105,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_330,0.324,6,11.3,3.055000000000001,0.3,9.231350000000003,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_331,0.324,6,11.3,3.055000000000001,0.3,14.425760000000004,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_332,0.324,6,11.3,3.055000000000001,0.3,18.8,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_333,0.324,6,11.3,3.055000000000001,0.3,19.62017,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_334,0.324,6,11.3,3.055000000000001,0.3,24.814580000000007,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_335,0.324,6,11.3,3.055000000000001,0.3,30.00899000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_336,0.324,6,11.3,3.625000000000001,0.3,-16.740700000000004,0.9259259259,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_337,0.324,6,11.3,3.625000000000001,0.3,-11.546290000000003,0.9259259259,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_338,0.324,6,11.3,3.625000000000001,0.3,-8.539000000000001,0.9259259259,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_339,0.324,6,11.3,3.625000000000001,0.3,-6.351880000000001,0.9259259259,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_340,0.324,6,11.3,3.625000000000001,0.3,-1.15747,0.9259259259,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_341,0.324,6,11.3,3.625000000000001,0.3,4.036940000000001,0.9941243105,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_342,0.324,6,11.3,3.625000000000001,0.3,9.231350000000003,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_343,0.324,6,11.3,3.625000000000001,0.3,14.425760000000004,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_344,0.324,6,11.3,3.625000000000001,0.3,18.8,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_345,0.324,6,11.3,3.625000000000001,0.3,19.62017,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_346,0.324,6,11.3,3.625000000000001,0.3,24.814580000000007,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_347,0.324,6,11.3,3.625000000000001,0.3,30.00899000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_348,0.324,6,11.3,4.195,0.3,-16.740700000000004,0.9259259259,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_349,0.324,6,11.3,4.195,0.3,-11.546290000000003,0.9259259259,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_350,0.324,6,11.3,4.195,0.3,-8.539000000000001,0.9259259259,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_351,0.324,6,11.3,4.195,0.3,-6.351880000000001,0.9259259259,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_352,0.324,6,11.3,4.195,0.3,-1.15747,0.9259259259,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_353,0.324,6,11.3,4.195,0.3,4.036940000000001,0.9941243105,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_354,0.324,6,11.3,4.195,0.3,9.231350000000003,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_355,0.324,6,11.3,4.195,0.3,14.425760000000004,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_356,0.324,6,11.3,4.195,0.3,18.8,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_357,0.324,6,11.3,4.195,0.3,19.62017,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_358,0.324,6,11.3,4.195,0.3,24.814580000000007,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_359,0.324,6,11.3,4.195,0.3,30.00899000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_360,0.4440000000000001,6,11.3,0.20500000000000052,0.3,-16.740700000000004,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_361,0.4440000000000001,6,11.3,0.20500000000000052,0.3,-11.546290000000003,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_362,0.4440000000000001,6,11.3,0.20500000000000052,0.3,-8.539000000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_363,0.4440000000000001,6,11.3,0.20500000000000052,0.3,-6.351880000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_364,0.4440000000000001,6,11.3,0.20500000000000052,0.3,-1.15747,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_365,0.4440000000000001,6,11.3,0.20500000000000052,0.3,4.036940000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_366,0.4440000000000001,6,11.3,0.20500000000000052,0.3,9.231350000000003,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_367,0.4440000000000001,6,11.3,0.20500000000000052,0.3,14.425760000000004,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_368,0.4440000000000001,6,11.3,0.20500000000000052,0.3,18.8,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_369,0.4440000000000001,6,11.3,0.20500000000000052,0.3,19.62017,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_370,0.4440000000000001,6,11.3,0.20500000000000052,0.3,24.814580000000007,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_371,0.4440000000000001,6,11.3,0.20500000000000052,0.3,30.00899000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_372,0.4440000000000001,6,11.3,0.7750000000000006,0.3,-16.740700000000004,0.7741935484,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_373,0.4440000000000001,6,11.3,0.7750000000000006,0.3,-11.546290000000003,0.7741935484,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_374,0.4440000000000001,6,11.3,0.7750000000000006,0.3,-8.539000000000001,0.7741935484,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_375,0.4440000000000001,6,11.3,0.7750000000000006,0.3,-6.351880000000001,0.7741935484,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_376,0.4440000000000001,6,11.3,0.7750000000000006,0.3,-1.15747,0.7741935484,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_377,0.4440000000000001,6,11.3,0.7750000000000006,0.3,4.036940000000001,0.8312161977,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_378,0.4440000000000001,6,11.3,0.7750000000000006,0.3,9.231350000000003,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_379,0.4440000000000001,6,11.3,0.7750000000000006,0.3,14.425760000000004,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_380,0.4440000000000001,6,11.3,0.7750000000000006,0.3,18.8,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_381,0.4440000000000001,6,11.3,0.7750000000000006,0.3,19.62017,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_382,0.4440000000000001,6,11.3,0.7750000000000006,0.3,24.814580000000007,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_383,0.4440000000000001,6,11.3,0.7750000000000006,0.3,30.00899000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_384,0.4440000000000001,6,11.3,1.1050000000000004,0.3,-16.740700000000004,0.6756756757,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_385,0.4440000000000001,6,11.3,1.1050000000000004,0.3,-11.546290000000003,0.6756756757,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_386,0.4440000000000001,6,11.3,1.1050000000000004,0.3,-8.539000000000001,0.6756756757,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_387,0.4440000000000001,6,11.3,1.1050000000000004,0.3,-6.351880000000001,0.6756756757,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_388,0.4440000000000001,6,11.3,1.1050000000000004,0.3,-1.15747,0.6756756757,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_389,0.4440000000000001,6,11.3,1.1050000000000004,0.3,4.036940000000001,0.7254420644,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_390,0.4440000000000001,6,11.3,1.1050000000000004,0.3,9.231350000000003,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_391,0.4440000000000001,6,11.3,1.1050000000000004,0.3,14.425760000000004,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_392,0.4440000000000001,6,11.3,1.1050000000000004,0.3,18.8,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_393,0.4440000000000001,6,11.3,1.1050000000000004,0.3,19.62017,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_394,0.4440000000000001,6,11.3,1.1050000000000004,0.3,24.814580000000007,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_395,0.4440000000000001,6,11.3,1.1050000000000004,0.3,30.00899000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_396,0.4440000000000001,6,11.3,1.3450000000000006,0.3,-16.740700000000004,0.6756756757,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_397,0.4440000000000001,6,11.3,1.3450000000000006,0.3,-11.546290000000003,0.6756756757,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_398,0.4440000000000001,6,11.3,1.3450000000000006,0.3,-8.539000000000001,0.6756756757,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_399,0.4440000000000001,6,11.3,1.3450000000000006,0.3,-6.351880000000001,0.6756756757,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_400,0.4440000000000001,6,11.3,1.3450000000000006,0.3,-1.15747,0.6756756757,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_401,0.4440000000000001,6,11.3,1.3450000000000006,0.3,4.036940000000001,0.7254420644,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_402,0.4440000000000001,6,11.3,1.3450000000000006,0.3,9.231350000000003,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_403,0.4440000000000001,6,11.3,1.3450000000000006,0.3,14.425760000000004,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_404,0.4440000000000001,6,11.3,1.3450000000000006,0.3,18.8,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_405,0.4440000000000001,6,11.3,1.3450000000000006,0.3,19.62017,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_406,0.4440000000000001,6,11.3,1.3450000000000006,0.3,24.814580000000007,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_407,0.4440000000000001,6,11.3,1.3450000000000006,0.3,30.00899000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_408,0.4440000000000001,6,11.3,1.9150000000000007,0.3,-16.740700000000004,0.6756756757,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_409,0.4440000000000001,6,11.3,1.9150000000000007,0.3,-11.546290000000003,0.6756756757,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_410,0.4440000000000001,6,11.3,1.9150000000000007,0.3,-8.539000000000001,0.6756756757,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_411,0.4440000000000001,6,11.3,1.9150000000000007,0.3,-6.351880000000001,0.6756756757,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_412,0.4440000000000001,6,11.3,1.9150000000000007,0.3,-1.15747,0.6756756757,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_413,0.4440000000000001,6,11.3,1.9150000000000007,0.3,4.036940000000001,0.7254420644,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_414,0.4440000000000001,6,11.3,1.9150000000000007,0.3,9.231350000000003,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_415,0.4440000000000001,6,11.3,1.9150000000000007,0.3,14.425760000000004,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_416,0.4440000000000001,6,11.3,1.9150000000000007,0.3,18.8,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_417,0.4440000000000001,6,11.3,1.9150000000000007,0.3,19.62017,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_418,0.4440000000000001,6,11.3,1.9150000000000007,0.3,24.814580000000007,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_419,0.4440000000000001,6,11.3,1.9150000000000007,0.3,30.00899000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_420,0.4440000000000001,6,11.3,2.4850000000000008,0.3,-16.740700000000004,0.6756756757,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_421,0.4440000000000001,6,11.3,2.4850000000000008,0.3,-11.546290000000003,0.6756756757,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_422,0.4440000000000001,6,11.3,2.4850000000000008,0.3,-8.539000000000001,0.6756756757,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_423,0.4440000000000001,6,11.3,2.4850000000000008,0.3,-6.351880000000001,0.6756756757,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_424,0.4440000000000001,6,11.3,2.4850000000000008,0.3,-1.15747,0.6756756757,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_425,0.4440000000000001,6,11.3,2.4850000000000008,0.3,4.036940000000001,0.7254420644,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_426,0.4440000000000001,6,11.3,2.4850000000000008,0.3,9.231350000000003,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_427,0.4440000000000001,6,11.3,2.4850000000000008,0.3,14.425760000000004,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_428,0.4440000000000001,6,11.3,2.4850000000000008,0.3,18.8,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_429,0.4440000000000001,6,11.3,2.4850000000000008,0.3,19.62017,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_430,0.4440000000000001,6,11.3,2.4850000000000008,0.3,24.814580000000007,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_431,0.4440000000000001,6,11.3,2.4850000000000008,0.3,30.00899000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_432,0.4440000000000001,6,11.3,3.0,0.3,-16.740700000000004,0.6756756757,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_433,0.4440000000000001,6,11.3,3.0,0.3,-11.546290000000003,0.6756756757,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_434,0.4440000000000001,6,11.3,3.0,0.3,-8.539000000000001,0.6756756757,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_435,0.4440000000000001,6,11.3,3.0,0.3,-6.351880000000001,0.6756756757,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_436,0.4440000000000001,6,11.3,3.0,0.3,-1.15747,0.6756756757,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_437,0.4440000000000001,6,11.3,3.0,0.3,4.036940000000001,0.7254420644,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_438,0.4440000000000001,6,11.3,3.0,0.3,9.231350000000003,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_439,0.4440000000000001,6,11.3,3.0,0.3,14.425760000000004,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_440,0.4440000000000001,6,11.3,3.0,0.3,18.8,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_441,0.4440000000000001,6,11.3,3.0,0.3,19.62017,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_442,0.4440000000000001,6,11.3,3.0,0.3,24.814580000000007,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_443,0.4440000000000001,6,11.3,3.0,0.3,30.00899000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_444,0.4440000000000001,6,11.3,3.055000000000001,0.3,-16.740700000000004,0.6756756757,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_445,0.4440000000000001,6,11.3,3.055000000000001,0.3,-11.546290000000003,0.6756756757,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_446,0.4440000000000001,6,11.3,3.055000000000001,0.3,-8.539000000000001,0.6756756757,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_447,0.4440000000000001,6,11.3,3.055000000000001,0.3,-6.351880000000001,0.6756756757,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_448,0.4440000000000001,6,11.3,3.055000000000001,0.3,-1.15747,0.6756756757,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_449,0.4440000000000001,6,11.3,3.055000000000001,0.3,4.036940000000001,0.7254420644,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_450,0.4440000000000001,6,11.3,3.055000000000001,0.3,9.231350000000003,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_451,0.4440000000000001,6,11.3,3.055000000000001,0.3,14.425760000000004,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_452,0.4440000000000001,6,11.3,3.055000000000001,0.3,18.8,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_453,0.4440000000000001,6,11.3,3.055000000000001,0.3,19.62017,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_454,0.4440000000000001,6,11.3,3.055000000000001,0.3,24.814580000000007,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_455,0.4440000000000001,6,11.3,3.055000000000001,0.3,30.00899000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_456,0.4440000000000001,6,11.3,3.625000000000001,0.3,-16.740700000000004,0.6756756757,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_457,0.4440000000000001,6,11.3,3.625000000000001,0.3,-11.546290000000003,0.6756756757,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_458,0.4440000000000001,6,11.3,3.625000000000001,0.3,-8.539000000000001,0.6756756757,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_459,0.4440000000000001,6,11.3,3.625000000000001,0.3,-6.351880000000001,0.6756756757,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_460,0.4440000000000001,6,11.3,3.625000000000001,0.3,-1.15747,0.6756756757,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_461,0.4440000000000001,6,11.3,3.625000000000001,0.3,4.036940000000001,0.7254420644,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_462,0.4440000000000001,6,11.3,3.625000000000001,0.3,9.231350000000003,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_463,0.4440000000000001,6,11.3,3.625000000000001,0.3,14.425760000000004,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_464,0.4440000000000001,6,11.3,3.625000000000001,0.3,18.8,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_465,0.4440000000000001,6,11.3,3.625000000000001,0.3,19.62017,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_466,0.4440000000000001,6,11.3,3.625000000000001,0.3,24.814580000000007,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WRO_cand_467,0.4440000000000001,6,11.3,3.625000000000001,0.3,30.00899000000001,1.0000000000,true,1.0000000000
