name,i1,i2,i3,i4,o1,o2,candidate_efficiency,candidate_efficient,SZZ_efficiency
RZE__to__SZZ_cand_732,0.7000000000000002,6,11.3,2.71,0.3,3.08,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_733,0.7000000000000002,6,11.3,2.71,0.3,3.5,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_734,0.7000000000000002,6,11.3,2.71,0.3,3.92,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_735,0.7000000000000002,6,11.3,2.71,0.3,4.2,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_736,0.7000000000000002,6,11.3,2.71,0.3,4.34,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_737,0.7000000000000002,6,11.3,2.71,0.3,4.76,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_738,0.7000000000000002,6,11.3,2.71,0.3,5.18,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_739,0.7000000000000002,6,11.3,2.71,0.3,5.6,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_740,0.7000000000000002,6,11.3,2.98,0.3,2.24,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_741,0.7000000000000002,6,11.3,2.98,0.3,2.66,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_742,0.7000000000000002,6,11.3,2.98,0.3,3.08,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_743,0.7000000000000002,6,11.3,2.98,0.3,3.5,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_744,0.7000000000000002,6,11.3,2.98,0.3,3.92,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_745,0.7000000000000002,6,11.3,2.98,0.3,4.2,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_746,0.7000000000000002,6,11.3,2.98,0.3,4.34,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_747,0.7000000000000002,6,11.3,2.98,0.3,4.76,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_748,0.7000000000000002,6,11.3,2.98,0.3,5.18,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_749,0.7000000000000002,6,11.3,2.98,0.3,5.6,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_750,0.7000000000000002,6,11.3,3.25,0.3,2.24,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_751,0.7000000000000002,6,11.3,3.25,0.3,2.66,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_752,0.7000000000000002,6,11.3,3.25,0.3,3.08,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_753,0.7000000000000002,6,11.3,3.25,0.3,3.5,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_754,0.7000000000000002,6,11.3,3.25,0.3,3.92,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_755,0.7000000000000002,6,11.3,3.25,0.3,4.2,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_756,0.7000000000000002,6,11.3,3.25,0.3,4.34,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_757,0.7000000000000002,6,11.3,3.25,0.3,4.76,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_758,0.7000000000000002,6,11.3,3.25,0.3,5.18,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_759,0.7000000000000002,6,11.3,3.25,0.3,5.6,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_760,0.7000000000000002,6,11.3,3.52,0.3,2.24,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_761,0.7000000000000002,6,11.3,3.52,0.3,2.66,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_762,0.7000000000000002,6,11.3,3.52,0.3,3.08,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_763,0.7000000000000002,6,11.3,3.52,0.3,3.5,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_764,0.7000000000000002,6,11.3,3.52,0.3,3.92,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_765,0.7000000000000002,6,11.3,3.52,0.3,4.2,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_766,0.7000000000000002,6,11.3,3.52,0.3,4.34,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_767,0.7000000000000002,6,11.3,3.52,0.3,4.76,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_768,0.7000000000000002,6,11.3,3.52,0.3,5.18,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_769,0.7000000000000002,6,11.3,3.52,0.3,5.6,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_770,0.8000000000000003,6,11.3,1.0899999999999999,0.3,2.24,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_771,0.8000000000000003,6,11.3,1.0899999999999999,0.3,2.66,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_772,0.8000000000000003,6,11.3,1.0899999999999999,0.3,3.08,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_773,0.8000000000000003,6,11.3,1.0899999999999999,0.3,3.5,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_774,0.8000000000000003,6,11.3,1.0899999999999999,0.3,3.92,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_775,0.8000000000000003,6,11.3,1.0899999999999999,0.3,4.2,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_776,0.8000000000000003,6,11.3,1.0899999999999999,0.3,4.34,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_777,0.8000000000000003,6,11.3,1.0899999999999999,0.3,4.76,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_778,0.8000000000000003,6,11.3,1.0899999999999999,0.3,5.18,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_779,0.8000000000000003,6,11.3,1.0899999999999999,0.3,5.6,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_780,0.8000000000000003,6,11.3,1.3599999999999999,0.3,2.24,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_781,0.8000000000000003,6,11.3,1.3599999999999999,0.3,2.66,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_782,0.8000000000000003,6,11.3,1.3599999999999999,0.3,3.08,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_783,0.8000000000000003,6,11.3,1.3599999999999999,0.3,3.5,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_784,0.8000000000000003,6,11.3,1.3599999999999999,0.3,3.92,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_785,0.8000000000000003,6,11.3,1.3599999999999999,0.3,4.2,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_786,0.8000000000000003,6,11.3,1.3599999999999999,0.3,4.34,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_787,0.8000000000000003,6,11.3,1.3599999999999999,0.3,4.76,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_788,0.8000000000000003,6,11.3,1.3599999999999999,0.3,5.18,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_789,0.8000000000000003,6,11.3,1.3599999999999999,0.3,5.6,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_790,0.8000000000000003,6,11.3,1.63,0.3,2.24,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_791,0.8000000000000003,6,11.3,1.63,0.3,2.66,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_792,0.8000000000000003,6,11.3,1.63,0.3,3.08,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_793,0.8000000000000003,6,11.3,1.63,0.3,3.5,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_794,0.8000000000000003,6,11.3,1.63,0.3,3.92,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_795,0.8000000000000003,6,11.3,1.63,0.3,4.2,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_796,0.8000000000000003,6,11.3,1.63,0.3,4.34,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_797,0.8000000000000003,6,11.3,1.63,0.3,4.76,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_798,0.8000000000000003,6,11.3,1.63,0.3,5.18,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_799,0.8000000000000003,6,11.3,1.63,0.3,5.6,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_800,0.8000000000000003,6,11.3,1.9,0.3,2.24,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_801,0.8000000000000003,6,11.3,1.9,0.3,2.66,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_802,0.8000000000000003,6,11.3,1.9,0.3,3.08,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_803,0.8000000000000003,6,11.3,1.9,0.3,3.5,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_804,0.8000000000000003,6,11.3,1.9,0.3,3.92,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_805,0.8000000000000003,6,11.3,1.9,0.3,4.2,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_806,0.8000000000000003,6,11.3,1.9,0.3,4.34,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_807,0.8000000000000003,6,11.3,1.9,0.3,4.76,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_808,0.8000000000000003,6,11.3,1.9,0.3,5.18,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_809,0.8000000000000003,6,11.3,1.9,0.3,5.6,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_810,0.8000000000000003,6,11.3,2.17,0.3,2.24,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_811,0.8000000000000003,6,11.3,2.17,0.3,2.66,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_812,0.8000000000000003,6,11.3,2.17,0.3,3.08,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_813,0.8000000000000003,6,11.3,2.17,0.3,3.5,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_814,0.8000000000000003,6,11.3,2.17,0.3,3.92,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_815,0.8000000000000003,6,11.3,2.17,0.3,4.2,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_816,0.8000000000000003,6,11.3,2.17,0.3,4.34,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_817,0.8000000000000003,6,11.3,2.17,0.3,4.76,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_818,0.8000000000000003,6,11.3,2.17,0.3,5.18,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_819,0.8000000000000003,6,11.3,2.17,0.3,5.6,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_820,0.8000000000000003,6,11.3,2.44,0.3,2.24,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_821,0.8000000000000003,6,11.3,2.44,0.3,2.66,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_822,0.8000000000000003,6,11.3,2.44,0.3,3.08,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_823,0.8000000000000003,6,11.3,2.44,0.3,3.5,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_824,0.8000000000000003,6,11.3,2.44,0.3,3.92,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_825,0.8000000000000003,6,11.3,2.44,0.3,4.2,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_826,0.8000000000000003,6,11.3,2.44,0.3,4.34,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_827,0.8000000000000003,6,11.3,2.44,0.3,4.76,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_828,0.8000000000000003,6,11.3,2.44,0.3,5.18,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_829,0.8000000000000003,6,11.3,2.44,0.3,5.6,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_830,0.8000000000000003,6,11.3,2.7,0.3,2.24,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_831,0.8000000000000003,6,11.3,2.7,0.3,2.66,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_832,0.8000000000000003,6,11.3,2.7,0.3,3.08,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_833,0.8000000000000003,6,11.3,2.7,0.3,3.5,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_834,0.8000000000000003,6,11.3,2.7,0.3,3.92,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_835,0.8000000000000003,6,11.3,2.7,0.3,4.2,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_836,0.8000000000000003,6,11.3,2.7,0.3,4.34,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_837,0.8000000000000003,6,11.3,2.7,0.3,4.76,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_838,0.8000000000000003,6,11.3,2.7,0.3,5.18,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_839,0.8000000000000003,6,11.3,2.7,0.3,5.6,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_840,0.8000000000000003,6,11.3,2.71,0.3,2.24,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_841,0.8000000000000003,6,11.3,2.71,0.3,2.66,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_842,0.8000000000000003,6,11.3,2.71,0.3,3.08,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_843,0.8000000000000003,6,11.3,2.71,0.3,3.5,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_844,0.8000000000000003,6,11.3,2.71,0.3,3.92,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_845,0.8000000000000003,6,11.3,2.71,0.3,4.2,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_846,0.8000000000000003,6,11.3,2.71,0.3,4.34,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_847,0.8000000000000003,6,11.3,2.71,0.3,4.76,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_848,0.8000000000000003,6,11.3,2.71,0.3,5.18,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_849,0.8000000000000003,6,11.3,2.71,0.3,5.6,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_850,0.8000000000000003,6,11.3,2.98,0.3,2.24,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_851,0.8000000000000003,6,11.3,2.98,0.3,2.66,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_852,0.8000000000000003,6,11.3,2.98,0.3,3.08,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_853,0.8000000000000003,6,11.3,2.98,0.3,3.5,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_854,0.8000000000000003,6,11.3,2.98,0.3,3.92,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_855,0.8000000000000003,6,11.3,2.98,0.3,4.2,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_856,0.8000000000000003,6,11.3,2.98,0.3,4.34,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_857,0.8000000000000003,6,11.3,2.98,0.3,4.76,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_858,0.8000000000000003,6,11.3,2.98,0.3,5.18,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_859,0.8000000000000003,6,11.3,2.98,0.3,5.6,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_860,0.8000000000000003,6,11.3,3.25,0.3,2.24,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_861,0.8000000000000003,6,11.3,3.25,0.3,2.66,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_862,0.8000000000000003,6,11.3,3.25,0.3,3.08,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_863,0.8000000000000003,6,11.3,3.25,0.3,3.5,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_864,0.8000000000000003,6,11.3,3.25,0.3,3.92,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_865,0.8000000000000003,6,11.3,3.25,0.3,4.2,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_866,0.8000000000000003,6,11.3,3.25,0.3,4.34,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_867,0.8000000000000003,6,11.3,3.25,0.3,4.76,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_868,0.8000000000000003,6,11.3,3.25,0.3,5.18,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_869,0.8000000000000003,6,11.3,3.25,0.3,5.6,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_870,0.8000000000000003,6,11.3,3.52,0.3,2.24,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_871,0.8000000000000003,6,11.3,3.52,0.3,2.66,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_872,0.8000000000000003,6,11.3,3.52,0.3,3.08,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_873,0.8000000000000003,6,11.3,3.52,0.3,3.5,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_874,0.8000000000000003,6,11.3,3.52,0.3,3.92,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_875,0.8000000000000003,6,11.3,3.52,0.3,4.2,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_876,0.8000000000000003,6,11.3,3.52,0.3,4.34,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_877,0.8000000000000003,6,11.3,3.52,0.3,4.76,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_878,0.8000000000000003,6,11.3,3.52,0.3,5.18,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_879,0.8000000000000003,6,11.3,3.52,0.3,5.6,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_880,0.9000000000000001,6,11.3,1.0899999999999999,0.3,2.24,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_881,0.9000000000000001,6,11.3,1.0899999999999999,0.3,2.66,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_882,0.9000000000000001,6,11.3,1.0899999999999999,0.3,3.08,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_883,0.9000000000000001,6,11.3,1.0899999999999999,0.3,3.5,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_884,0.9000000000000001,6,11.3,1.0899999999999999,0.3,3.92,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_885,0.9000000000000001,6,11.3,1.0899999999999999,0.3,4.2,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_886,0.9000000000000001,6,11.3,1.0899999999999999,0.3,4.34,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_887,0.9000000000000001,6,11.3,1.0899999999999999,0.3,4.76,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_888,0.9000000000000001,6,11.3,1.0899999999999999,0.3,5.18,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_889,0.9000000000000001,6,11.3,1.0899999999999999,0.3,5.6,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_890,0.9000000000000001,6,11.3,1.3599999999999999,0.3,2.24,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_891,0.9000000000000001,6,11.3,1.3599999999999999,0.3,2.66,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_892,0.9000000000000001,6,11.3,1.3599999999999999,0.3,3.08,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_893,0.9000000000000001,6,11.3,1.3599999999999999,0.3,3.5,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_894,0.9000000000000001,6,11.3,1.3599999999999999,0.3,3.92,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_895,0.9000000000000001,6,11.3,1.3599999999999999,0.3,4.2,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_896,0.9000000000000001,6,11.3,1.3599999999999999,0.3,4.34,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_897,0.9000000000000001,6,11.3,1.3599999999999999,0.3,4.76,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_898,0.9000000000000001,6,11.3,1.3599999999999999,0.3,5.18,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_899,0.9000000000000001,6,11.3,1.3599999999999999,0.3,5.6,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_900,0.9000000000000001,6,11.3,1.63,0.3,2.24,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_901,0.9000000000000001,6,11.3,1.63,0.3,2.66,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_902,0.9000000000000001,6,11.3,1.63,0.3,3.08,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_903,0.9000000000000001,6,11.3,1.63,0.3,3.5,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_904,0.9000000000000001,6,11.3,1.63,0.3,3.92,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_905,0.9000000000000001,6,11.3,1.63,0.3,4.2,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_906,0.9000000000000001,6,11.3,1.63,0.3,4.34,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_907,0.9000000000000001,6,11.3,1.63,0.3,4.76,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_908,0.9000000000000001,6,11.3,1.63,0.3,5.18,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_909,0.9000000000000001,6,11.3,1.63,0.3,5.6,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_910,0.9000000000000001,6,11.3,1.9,0.3,2.24,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_911,0.9000000000000001,6,11.3,1.9,0.3,2.66,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_912,0.9000000000000001,6,11.3,1.9,0.3,3.08,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_913,0.9000000000000001,6,11.3,1.9,0.3,3.5,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_914,0.9000000000000001,6,11.3,1.9,0.3,3.92,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_915,0.9000000000000001,6,11.3,1.9,0.3,4.2,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_916,0.9000000000000001,6,11.3,1.9,0.3,4.34,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_917,0.9000000000000001,6,11.3,1.9,0.3,4.76,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_918,0.9000000000000001,6,11.3,1.9,0.3,5.18,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_919,0.9000000000000001,6,11.3,1.9,0.3,5.6,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_920,0.9000000000000001,6,11.3,2.17,0.3,2.24,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_921,0.9000000000000001,6,11.3,2.17,0.3,2.66,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_922,0.9000000000000001,6,11.3,2.17,0.3,3.08,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_923,0.9000000000000001,6,11.3,2.17,0.3,3.5,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_924,0.9000000000000001,6,11.3,2.17,0.3,3.92,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_925,0.9000000000000001,6,11.3,2.17,0.3,4.2,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_926,0.9000000000000001,6,11.3,2.17,0.3,4.34,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_927,0.9000000000000001,6,11.3,2.17,0.3,4.76,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_928,0.9000000000000001,6,11.3,2.17,0.3,5.18,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_929,0.9000000000000001,6,11.3,2.17,0.3,5.6,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_930,0.9000000000000001,6,11.3,2.44,0.3,2.24,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_931,0.9000000000000001,6,11.3,2.44,0.3,2.66,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_932,0.9000000000000001,6,11.3,2.44,0.3,3.08,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_933,0.9000000000000001,6,11.3,2.44,0.3,3.5,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_934,0.9000000000000001,6,11.3,2.44,0.3,3.92,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_935,0.9000000000000001,6,11.3,2.44,0.3,4.2,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_936,0.9000000000000001,6,11.3,2.44,0.3,4.34,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_937,0.9000000000000001,6,11.3,2.44,0.3,4.76,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_938,0.9000000000000001,6,11.3,2.44,0.3,5.18,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_939,0.9000000000000001,6,11.3,2.44,0.3,5.6,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_940,0.9000000000000001,6,11.3,2.7,0.3,2.24,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_941,0.9000000000000001,6,11.3,2.7,0.3,2.66,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_942,0.9000000000000001,6,11.3,2.7,0.3,3.08,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_943,0.9000000000000001,6,11.3,2.7,0.3,3.5,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_944,0.9000000000000001,6,11.3,2.7,0.3,3.92,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_945,0.9000000000000001,6,11.3,2.7,0.3,4.2,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_946,0.9000000000000001,6,11.3,2.7,0.3,4.34,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_947,0.9000000000000001,6,11.3,2.7,0.3,4.76,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_948,0.9000000000000001,6,11.3,2.7,0.3,5.18,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_949,0.9000000000000001,6,11.3,2.7,0.3,5.6,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_950,0.9000000000000001,6,11.3,2.71,0.3,2.24,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_951,0.9000000000000001,6,11.3,2.71,0.3,2.66,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_952,0.9000000000000001,6,11.3,2.71,0.3,3.08,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_953,0.9000000000000001,6,11.3,2.71,0.3,3.5,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_954,0.9000000000000001,6,11.3,2.71,0.3,3.92,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_955,0.9000000000000001,6,11.3,2.71,0.3,4.2,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_956,0.9000000000000001,6,11.3,2.71,0.3,4.34,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_957,0.9000000000000001,6,11.3,2.71,0.3,4.76,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_958,0.9000000000000001,6,11.3,2.71,0.3,5.18,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_959,0.9000000000000001,6,11.3,2.71,0.3,5.6,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_960,0.9000000000000001,6,11.3,2.98,0.3,2.24,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_961,0.9000000000000001,6,11.3,2.98,0.3,2.66,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_962,0.9000000000000001,6,11.3,2.98,0.3,3.08,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_963,0.9000000000000001,6,11.3,2.98,0.3,3.5,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_964,0.9000000000000001,6,11.3,2.98,0.3,3.92,1.0000000000,true,1.0000000000
