name,i1,i2,i3,i4,o1,o2,candidate_efficiency,candidate_efficient,KAT_efficiency,LCJ_efficiency,SZZ_efficiency
RZE_cand_2253,0.636,6,11.3,1.3299999999999998,0.3,26.50400000000001,1.0000000000,true,1.0000000000,0.7702951836,0.6913924715
RZE_cand_2254,0.636,6,11.3,1.3299999999999998,0.3,26.92600000000001,1.0000000000,true,1.0000000000,0.7699425654,0.6913819947
RZE_cand_2255,0.636,6,11.3,1.3299999999999998,0.3,27.34800000000001,1.0000000000,true,1.0000000000,0.7696019911,0.6913718758
RZE_cand_2256,0.636,6,11.3,1.3299999999999998,0.3,27.770000000000007,1.0000000000,true,1.0000000000,0.7692728539,0.6913620967
RZE_cand_2257,0.636,6,11.3,1.5399999999999998,0.3,2.4499999999999997,0.8522727273,false,1.0000000000,1.0000000000,1.0000000000
RZE_cand_2258,0.636,6,11.3,1.5399999999999998,0.3,2.872,0.9095272727,false,1.0000000000,1.0000000000,1.0000000000
RZE_cand_2259,0.636,6,11.3,1.5399999999999998,0.3,3.294,1.0000000000,true,1.0000000000,1.0000000000,1.0000000000
RZE_cand_2260,0.636,6,11.3,1.5399999999999998,0.3,3.716,1.0000000000,true,1.0000000000,1.0000000000,1.0000000000
RZE_cand_2261,0.636,6,11.3,1.5399999999999998,0.3,4.138,1.0000000000,true,1.0000000000,1.0000000000,0.9171865134
RZE_cand_2262,0.636,6,11.3,1.5399999999999998,0.3,4.5600000000000005,1.0000000000,true,1.0000000000,1.0000000000,0.8587214196
RZE_cand_2263,0.636,6,11.3,1.5399999999999998,0.3,4.982000000000001,1.0000000000,true,1.0000000000,0.9566005545,0.8199433324
RZE_cand_2264,0.636,6,11.3,1.5399999999999998,0.3,5.404000000000001,1.0000000000,true,1.0000000000,0.9250858485,0.7929307273
RZE_cand_2265,0.636,6,11.3,1.5399999999999998,0.3,5.8260000000000005,1.0000000000,true,1.0000000000,0.9019131253,0.7730683931
RZE_cand_2266,0.636,6,11.3,1.5399999999999998,0.3,6.248000000000001,1.0000000000,true,1.0000000000,0.8841573189,0.7578491305
RZE_cand_2267,0.636,6,11.3,1.5399999999999998,0.3,6.670000000000002,1.0000000000,true,1.0000000000,0.8701177929,0.7458152511
RZE_cand_2268,0.636,6,11.3,1.5399999999999998,0.3,7.0920000000000005,1.0000000000,true,1.0000000000,0.8587383545,0.7360614467
RZE_cand_2269,0.636,6,11.3,1.5399999999999998,0.3,7.514000000000001,1.0000000000,true,1.0000000000,0.8493284118,0.7291548619
RZE_cand_2270,0.636,6,11.3,1.5399999999999998,0.3,7.936000000000002,1.0000000000,true,1.0000000000,0.8414173823,0.7260992436
RZE_cand_2271,0.636,6,11.3,1.5399999999999998,0.3,8.358000000000002,1.0000000000,true,1.0000000000,0.8346735425,0.7234944498
RZE_cand_2272,0.636,6,11.3,1.5399999999999998,0.3,8.780000000000001,1.0000000000,true,1.0000000000,0.8288563289,0.7212475634
RZE_cand_2273,0.636,6,11.3,1.5399999999999998,0.3,9.202000000000002,1.0000000000,true,1.0000000000,0.8237870363,0.7192895599
RZE_cand_2274,0.636,6,11.3,1.5399999999999998,0.3,9.624000000000002,1.0000000000,true,1.0000000000,0.8193301367,0.7175680918
RZE_cand_2275,0.636,6,11.3,1.5399999999999998,0.3,10.046000000000003,1.0000000000,true,1.0000000000,0.8153809813,0.7160427390
RZE_cand_2276,0.636,6,11.3,1.5399999999999998,0.3,10.468000000000002,1.0000000000,true,1.0000000000,0.8118574804,0.7146817942
RZE_cand_2277,0.636,6,11.3,1.5399999999999998,0.3,10.890000000000002,1.0000000000,true,1.0000000000,0.8086943350,0.7134600360
RZE_cand_2278,0.636,6,11.3,1.5399999999999998,0.3,11.312000000000003,1.0000000000,true,1.0000000000,0.8058389533,0.7123571509
RZE_cand_2279,0.636,6,11.3,1.5399999999999998,0.3,11.734000000000002,1.0000000000,true,1.0000000000,0.8032485022,0.7113565946
RZE_cand_2280,0.636,6,11.3,1.5399999999999998,0.3,12.156000000000002,1.0000000000,true,1.0000000000,0.8008877449,0.7104447572
RZE_cand_2281,0.636,6,11.3,1.5399999999999998,0.3,12.578000000000003,1.0000000000,true,1.0000000000,0.7987274282,0.7096103394
RZE_cand_2282,0.636,6,11.3,1.5399999999999998,0.3,13.000000000000004,1.0000000000,true,1.0000000000,0.7967430639,0.7088438829
RZE_cand_2283,0.636,6,11.3,1.5399999999999998,0.3,13.422000000000004,1.0000000000,true,1.0000000000,0.7949139969,0.7081374097
RZE_cand_2284,0.636,6,11.3,1.5399999999999998,0.3,13.844000000000003,1.0000000000,true,1.0000000000,0.7932226833,0.7074841434
RZE_cand_2285,0.636,6,11.3,1.5399999999999998,0.3,14.266000000000004,1.0000000000,true,1.0000000000,0.7916541256,0.7068782913
RZE_cand_2286,0.636,6,11.3,1.5399999999999998,0.3,14.688000000000004,1.0000000000,true,1.0000000000,0.7901954276,0.7063148723
RZE_cand_2287,0.636,6,11.3,1.5399999999999998,0.3,15.110000000000003,1.0000000000,true,1.0000000000,0.7888354380,0.7057895792
RZE_cand_2288,0.636,6,11.3,1.5399999999999998,0.3,15.532000000000004,1.0000000000,true,1.0000000000,0.7875644655,0.7052986688
RZE_cand_2289,0.636,6,11.3,1.5399999999999998,0.3,15.954000000000004,1.0000000000,true,1.0000000000,0.7863740472,0.7048388722
RZE_cand_2290,0.636,6,11.3,1.5399999999999998,0.3,16.376000000000005,1.0000000000,true,1.0000000000,0.7852567602,0.7044073225
RZE_cand_2291,0.636,6,11.3,1.5399999999999998,0.3,16.798000000000005,1.0000000000,true,1.0000000000,0.7842060662,0.7040014941
RZE_cand_2292,0.636,6,11.3,1.5399999999999998,0.3,17.220000000000006,1.0000000000,true,1.0000000000,0.7832161838,0.7036191542
RZE_cand_2293,0.636,6,11.3,1.5399999999999998,0.3,17.642000000000007,1.0000000000,true,1.0000000000,0.7822819821,0.7032583207
RZE_cand_2294,0.636,6,11.3,1.5399999999999998,0.3,18.064000000000007,1.0000000000,true,1.0000000000,0.7813988915,0.7029172289
RZE_cand_2295,0.636,6,11.3,1.5399999999999998,0.3,18.486000000000004,1.0000000000,true,1.0000000000,0.7805628293,0.7025943016
RZE_cand_2296,0.636,6,11.3,1.5399999999999998,0.3,18.908000000000005,1.0000000000,true,1.0000000000,0.7797701361,0.7022881256
RZE_cand_2297,0.636,6,11.3,1.5399999999999998,0.3,19.330000000000005,1.0000000000,true,1.0000000000,0.7790175228,0.7019974303
RZE_cand_2298,0.636,6,11.3,1.5399999999999998,0.3,19.752000000000006,1.0000000000,true,1.0000000000,0.7783020246,0.7017210706
RZE_cand_2299,0.636,6,11.3,1.5399999999999998,0.3,20.174000000000007,1.0000000000,true,1.0000000000,0.7776209620,0.7014580116
RZE_cand_2300,0.636,6,11.3,1.5399999999999998,0.3,20.596000000000007,1.0000000000,true,1.0000000000,0.7769719075,0.7012073157
RZE_cand_2301,0.636,6,11.3,1.5399999999999998,0.3,21.018000000000004,1.0000000000,true,1.0000000000,0.7763526563,0.7009681313
RZE_cand_2302,0.636,6,11.3,1.5399999999999998,0.3,21.440000000000005,1.0000000000,true,1.0000000000,0.7757612020,0.7007396833
RZE_cand_2303,0.636,6,11.3,1.5399999999999998,0.3,21.862000000000005,1.0000000000,true,1.0000000000,0.7751957138,0.7005212647
RZE_cand_2304,0.636,6,11.3,1.5399999999999998,0.3,22.284000000000006,1.0000000000,true,1.0000000000,0.7746545186,0.7003122292
RZE_cand_2305,0.636,6,11.3,1.5399999999999998,0.3,22.706000000000007,1.0000000000,true,1.0000000000,0.7741360839,0.7001119849
RZE_cand_2306,0.636,6,11.3,1.5399999999999998,0.3,23.128000000000007,1.0000000000,true,1.0000000000,0.7736390034,0.6999199886
RZE_cand_2307,0.636,6,11.3,1.5399999999999998,0.3,23.550000000000008,1.0000000000,true,1.0000000000,0.7731619845,0.6997357410
RZE_cand_2308,0.636,6,11.3,1.5399999999999998,0.3,23.97200000000001,1.0000000000,true,1.0000000000,0.7727038365,0.6995587824
RZE_cand_2309,0.636,6,11.3,1.5399999999999998,0.3,24.39400000000001,1.0000000000,true,1.0000000000,0.7722634615,0.6993886884
RZE_cand_2310,0.636,6,11.3,1.5399999999999998,0.3,24.816000000000006,1.0000000000,true,1.0000000000,0.7718398449,0.6992250674
RZE_cand_2311,0.636,6,11.3,1.5399999999999998,0.3,25.238000000000007,1.0000000000,true,1.0000000000,0.7714320480,0.6990675567
RZE_cand_2312,0.636,6,11.3,1.5399999999999998,0.3,25.660000000000007,1.0000000000,true,1.0000000000,0.7710392008,0.6989158203
RZE_cand_2313,0.636,6,11.3,1.5399999999999998,0.3,26.082000000000008,1.0000000000,true,1.0000000000,0.7706604961,0.6987695464
RZE_cand_2314,0.636,6,11.3,1.5399999999999998,0.3,26.50400000000001,1.0000000000,true,1.0000000000,0.7702951836,0.6986284453
RZE_cand_2315,0.636,6,11.3,1.5399999999999998,0.3,26.92600000000001,1.0000000000,true,1.0000000000,0.7699425654,0.6984922473
RZE_cand_2316,0.636,6,11.3,1.5399999999999998,0.3,27.34800000000001,1.0000000000,true,1.0000000000,0.7696019911,0.6983607011
RZE_cand_2317,0.636,6,11.3,1.5399999999999998,0.3,27.770000000000007,1.0000000000,true,1.0000000000,0.7692728539,0.6982335726
RZE_cand_2318,0.636,6,11.3,1.7499999999999998,0.3,2.4499999999999997,0.7500000000,false,1.0000000000,1.0000000000,1.0000000000
RZE_cand_2319,0.636,6,11.3,1.7499999999999998,0.3,2.872,0.8067653921,false,1.0000000000,1.0000000000,1.0000000000
RZE_cand_2320,0.636,6,11.3,1.7499999999999998,0.3,3.294,0.9253082178,false,1.0000000000,1.0000000000,1.0000000000
RZE_cand_2321,0.636,6,11.3,1.7499999999999998,0.3,3.716,1.0000000000,true,1.0000000000,1.0000000000,1.0000000000
RZE_cand_2322,0.636,6,11.3,1.7499999999999998,0.3,4.138,1.0000000000,true,1.0000000000,1.0000000000,0.9348528402
RZE_cand_2323,0.636,6,11.3,1.7499999999999998,0.3,4.5600000000000005,1.0000000000,true,1.0000000000,1.0000000000,0.8779344330
RZE_cand_2324,0.636,6,11.3,1.7499999999999998,0.3,4.982000000000001,1.0000000000,true,1.0000000000,0.9566005545,0.8442491385
RZE_cand_2325,0.636,6,11.3,1.7499999999999998,0.3,5.404000000000001,1.0000000000,true,1.0000000000,0.9250858485,0.8208405072
RZE_cand_2326,0.636,6,11.3,1.7499999999999998,0.3,5.8260000000000005,1.0000000000,true,1.0000000000,0.9019131253,0.8036281703
RZE_cand_2327,0.636,6,11.3,1.7499999999999998,0.3,6.248000000000001,1.0000000000,true,1.0000000000,0.8841573189,0.7904394347
RZE_cand_2328,0.636,6,11.3,1.7499999999999998,0.3,6.670000000000002,1.0000000000,true,1.0000000000,0.8701177929,0.7800110941
RZE_cand_2329,0.636,6,11.3,1.7499999999999998,0.3,7.0920000000000005,1.0000000000,true,1.0000000000,0.8587383545,0.7715586249
RZE_cand_2330,0.636,6,11.3,1.7499999999999998,0.3,7.514000000000001,1.0000000000,true,1.0000000000,0.8493284118,0.7645690665
RZE_cand_2331,0.636,6,11.3,1.7499999999999998,0.3,7.936000000000002,1.0000000000,true,1.0000000000,0.8414173823,0.7586928773
RZE_cand_2332,0.636,6,11.3,1.7499999999999998,0.3,8.358000000000002,1.0000000000,true,1.0000000000,0.8346735425,0.7536836585
RZE_cand_2333,0.636,6,11.3,1.7499999999999998,0.3,8.780000000000001,1.0000000000,true,1.0000000000,0.8288563289,0.7493627230
RZE_cand_2334,0.636,6,11.3,1.7499999999999998,0.3,9.202000000000002,1.0000000000,true,1.0000000000,0.8237870363,0.7455973317
RZE_cand_2335,0.636,6,11.3,1.7499999999999998,0.3,9.624000000000002,1.0000000000,true,1.0000000000,0.8193301367,0.7422868163
RZE_cand_2336,0.636,6,11.3,1.7499999999999998,0.3,10.046000000000003,1.0000000000,true,1.0000000000,0.8153809813,0.7393534454
RZE_cand_2337,0.636,6,11.3,1.7499999999999998,0.3,10.468000000000002,1.0000000000,true,1.0000000000,0.8118574804,0.7367362439
RZE_cand_2338,0.636,6,11.3,1.7499999999999998,0.3,10.890000000000002,1.0000000000,true,1.0000000000,0.8086943350,0.7343867090
RZE_cand_2339,0.636,6,11.3,1.7499999999999998,0.3,11.312000000000003,1.0000000000,true,1.0000000000,0.8058389533,0.7322657760
RZE_cand_2340,0.636,6,11.3,1.7499999999999998,0.3,11.734000000000002,1.0000000000,true,1.0000000000,0.8032485022,0.7303416294
RZE_cand_2341,0.636,6,11.3,1.7499999999999998,0.3,12.156000000000002,1.0000000000,true,1.0000000000,0.8008877449,0.7285880958
RZE_cand_2342,0.636,6,11.3,1.7499999999999998,0.3,12.578000000000003,1.0000000000,true,1.0000000000,0.7987274282,0.7269834462
RZE_cand_2343,0.636,6,11.3,1.7499999999999998,0.3,13.000000000000004,1.0000000000,true,1.0000000000,0.7967430639,0.7255094915
RZE_cand_2344,0.636,6,11.3,1.7499999999999998,0.3,13.422000000000004,1.0000000000,true,1.0000000000,0.7949139969,0.7241508891
RZE_cand_2345,0.636,6,11.3,1.7499999999999998,0.3,13.844000000000003,1.0000000000,true,1.0000000000,0.7932226833,0.7228946077
RZE_cand_2346,0.636,6,11.3,1.7499999999999998,0.3,14.266000000000004,1.0000000000,true,1.0000000000,0.7916541256,0.7217295076
RZE_cand_2347,0.636,6,11.3,1.7499999999999998,0.3,14.688000000000004,1.0000000000,true,1.0000000000,0.7901954276,0.7206460094
RZE_cand_2348,0.636,6,11.3,1.7499999999999998,0.3,15.110000000000003,1.0000000000,true,1.0000000000,0.7888354380,0.7196358304
RZE_cand_2349,0.636,6,11.3,1.7499999999999998,0.3,15.532000000000004,1.0000000000,true,1.0000000000,0.7875644655,0.7186917719
RZE_cand_2350,0.636,6,11.3,1.7499999999999998,0.3,15.954000000000004,1.0000000000,true,1.0000000000,0.7863740472,0.7178075478
RZE_cand_2351,0.636,6,11.3,1.7499999999999998,0.3,16.376000000000005,1.0000000000,true,1.0000000000,0.7852567602,0.7169776445
RZE_cand_2352,0.636,6,11.3,1.7499999999999998,0.3,16.798000000000005,1.0000000000,true,1.0000000000,0.7842060662,0.7161972053
RZE_cand_2353,0.636,6,11.3,1.7499999999999998,0.3,17.220000000000006,1.0000000000,true,1.0000000000,0.7832161838,0.7154619362
RZE_cand_2354,0.636,6,11.3,1.7499999999999998,0.3,17.642000000000007,1.0000000000,true,1.0000000000,0.7822819821,0.7147680257
RZE_cand_2355,0.636,6,11.3,1.7499999999999998,0.3,18.064000000000007,1.0000000000,true,1.0000000000,0.7813988915,0.7141120799
RZE_cand_2356,0.636,6,11.3,1.7499999999999998,0.3,18.486000000000004,1.0000000000,true,1.0000000000,0.7805628293,0.7134910659
RZE_cand_2357,0.636,6,11.3,1.7499999999999998,0.3,18.908000000000005,1.0000000000,true,1.0000000000,0.7797701361,0.7129022658
RZE_cand_2358,0.636,6,11.3,1.7499999999999998,0.3,19.330000000000005,1.0000000000,true,1.0000000000,0.7790175228,0.7123432364
RZE_cand_2359,0.636,6,11.3,1.7499999999999998,0.3,19.752000000000006,1.0000000000,true,1.0000000000,0.7783020246,0.7118117755
RZE_cand_2360,0.636,6,11.3,1.7499999999999998,0.3,20.174000000000007,1.0000000000,true,1.0000000000,0.7776209620,0.7113058928
RZE_cand_2361,0.636,6,11.3,1.7499999999999998,0.3,20.596000000000007,1.0000000000,true,1.0000000000,0.7769719075,0.7108237852
RZE_cand_2362,0.636,6,11.3,1.7499999999999998,0.3,21.018000000000004,1.0000000000,true,1.0000000000,0.7763526563,0.7103638152
RZE_cand_2363,0.636,6,11.3,1.7499999999999998,0.3,21.440000000000005,1.0000000000,true,1.0000000000,0.7757612020,0.7099244921
RZE_cand_2364,0.636,6,11.3,1.7499999999999998,0.3,21.862000000000005,1.0000000000,true,1.0000000000,0.7751957138,0.7095044563
RZE_cand_2365,0.636,6,11.3,1.7499999999999998,0.3,22.284000000000006,1.0000000000,true,1.0000000000,0.7746545186,0.7091024650
RZE_cand_2366,0.636,6,11.3,1.7499999999999998,0.3,22.706000000000007,1.0000000000,true,1.0000000000,0.7741360839,0.7087173798
RZE_cand_2367,0.636,6,11.3,1.7499999999999998,0.3,23.128000000000007,1.0000000000,true,1.0000000000,0.7736390034,0.7083481562
RZE_cand_2368,0.636,6,11.3,1.7499999999999998,0.3,23.550000000000008,1.0000000000,true,1.0000000000,0.7731619845,0.7079938340
RZE_cand_2369,0.636,6,11.3,1.7499999999999998,0.3,23.97200000000001,1.0000000000,true,1.0000000000,0.7727038365,0.7076535288
RZE_cand_2370,0.636,6,11.3,1.7499999999999998,0.3,24.39400000000001,1.0000000000,true,1.0000000000,0.7722634615,0.7073264251
RZE_cand_2371,0.636,6,11.3,1.7499999999999998,0.3,24.816000000000006,1.0000000000,true,1.0000000000,0.7718398449,0.7070117693
RZE_cand_2372,0.636,6,11.3,1.7499999999999998,0.3,25.238000000000007,1.0000000000,true,1.0000000000,0.7714320480,0.7067088641
RZE_cand_2373,0.636,6,11.3,1.7499999999999998,0.3,25.660000000000007,1.0000000000,true,1.0000000000,0.7710392008,0.7064170634
RZE_cand_2374,0.636,6,11.3,1.7499999999999998,0.3,26.082000000000008,1.0000000000,true,1.0000000000,0.7706604961,0.7061357675
RZE_cand_2375,0.636,6,11.3,1.7499999999999998,0.3,26.50400000000001,1.0000000000,true,1.0000000000,0.7702951836,0.7058644191
RZE_cand_2376,0.636,6,11.3,1.7499999999999998,0.3,26.92600000000001,1.0000000000,true,1.0000000000,0.7699425654,0.7056024998
RZE_cand_2377,0.636,6,11.3,1.7499999999999998,0.3,27.34800000000001,1.0000000000,true,1.0000000000,0.7696019911,0.7053495265
RZE_cand_2378,0.636,6,11.3,1.7499999999999998,0.3,27.770000000000007,1.0000000000,true,1.0000000000,0.7692728539,0.7051050485
RZE_cand_2379,0.636,6,11.3,1.9599999999999997,0.3,2.4499999999999997,0.7075471698,false,1.0000000000,1.0000000000,1.0000000000
RZE_cand_2380,0.636,6,11.3,1.9599999999999997,0.3,2.872,0.7634744467,false,1.0000000000,1.0000000000,1.0000000000
RZE_cand_2381,0.636,6,11.3,1.9599999999999997,0.3,3.294,0.8756562770,false,1.0000000000,1.0000000000,1.0000000000
RZE_cand_2382,0.636,6,11.3,1.9599999999999997,0.3,3.716,0.9878381073,false,1.0000000000,1.0000000000,1.0000000000
RZE_cand_2383,0.636,6,11.3,1.9599999999999997,0.3,4.138,1.0000000000,true,1.0000000000,1.0000000000,1.0000000000
RZE_cand_2384,0.636,6,11.3,1.9599999999999997,0.3,4.5600000000000005,1.0000000000,true,1.0000000000,1.0000000000,0.9677640134
RZE_cand_2385,0.636,6,11.3,1.9599999999999997,0.3,4.982000000000001,1.0000000000,true,1.0000000000,0.9566005545,0.9179097776
RZE_cand_2386,0.636,6,11.3,1.9599999999999997,0.3,5.404000000000001,1.0000000000,true,1.0000000000,0.9250858485,0.8832650033
RZE_cand_2387,0.636,6,11.3,1.9599999999999997,0.3,5.8260000000000005,1.0000000000,true,1.0000000000,0.9019131253,0.8577907447
RZE_cand_2388,0.636,6,11.3,1.9599999999999997,0.3,6.248000000000001,1.0000000000,true,1.0000000000,0.8841573189,0.8382714160
RZE_cand_2389,0.636,6,11.3,1.9599999999999997,0.3,6.670000000000002,1.0000000000,true,1.0000000000,0.8701177929,0.8228374719
RZE_cand_2390,0.636,6,11.3,1.9599999999999997,0.3,7.0920000000000005,1.0000000000,true,1.0000000000,0.8587383545,0.8103278175
RZE_cand_2391,0.636,6,11.3,1.9599999999999997,0.3,7.514000000000001,1.0000000000,true,1.0000000000,0.8493284118,0.7999832710
RZE_cand_2392,0.636,6,11.3,1.9599999999999997,0.3,7.936000000000002,1.0000000000,true,1.0000000000,0.8414173823,0.7912865111
RZE_cand_2393,0.636,6,11.3,1.9599999999999997,0.3,8.358000000000002,1.0000000000,true,1.0000000000,0.8346735425,0.7838728672
RZE_cand_2394,0.636,6,11.3,1.9599999999999997,0.3,8.780000000000001,1.0000000000,true,1.0000000000,0.8288563289,0.7774778827
RZE_cand_2395,0.636,6,11.3,1.9599999999999997,0.3,9.202000000000002,1.0000000000,true,1.0000000000,0.8237870363,0.7719051036
RZE_cand_2396,0.636,6,11.3,1.9599999999999997,0.3,9.624000000000002,1.0000000000,true,1.0000000000,0.8193301367,0.7670055408
RZE_cand_2397,0.636,6,11.3,1.9599999999999997,0.3,10.046000000000003,1.0000000000,true,1.0000000000,0.8153809813,0.7626641518
RZE_cand_2398,0.636,6,11.3,1.9599999999999997,0.3,10.468000000000002,1.0000000000,true,1.0000000000,0.8118574804,0.7587906936
RZE_cand_2399,0.636,6,11.3,1.9599999999999997,0.3,10.890000000000002,1.0000000000,true,1.0000000000,0.8086943350,0.7553133819
RZE_cand_2400,0.636,6,11.3,1.9599999999999997,0.3,11.312000000000003,1.0000000000,true,1.0000000000,0.8058389533,0.7521744011
RZE_cand_2401,0.636,6,11.3,1.9599999999999997,0.3,11.734000000000002,1.0000000000,true,1.0000000000,0.8032485022,0.7493266641
RZE_cand_2402,0.636,6,11.3,1.9599999999999997,0.3,12.156000000000002,1.0000000000,true,1.0000000000,0.8008877449,0.7467314344
RZE_cand_2403,0.636,6,11.3,1.9599999999999997,0.3,12.578000000000003,1.0000000000,true,1.0000000000,0.7987274282,0.7443565531
RZE_cand_2404,0.636,6,11.3,1.9599999999999997,0.3,13.000000000000004,1.0000000000,true,1.0000000000,0.7967430639,0.7421751000
RZE_cand_2405,0.636,6,11.3,1.9599999999999997,0.3,13.422000000000004,1.0000000000,true,1.0000000000,0.7949139969,0.7401643685
RZE_cand_2406,0.636,6,11.3,1.9599999999999997,0.3,13.844000000000003,1.0000000000,true,1.0000000000,0.7932226833,0.7383050720
RZE_cand_2407,0.636,6,11.3,1.9599999999999997,0.3,14.266000000000004,1.0000000000,true,1.0000000000,0.7916541256,0.7365807239
RZE_cand_2408,0.636,6,11.3,1.9599999999999997,0.3,14.688000000000004,1.0000000000,true,1.0000000000,0.7901954276,0.7349771466
RZE_cand_2409,0.636,6,11.3,1.9599999999999997,0.3,15.110000000000003,1.0000000000,true,1.0000000000,0.7888354380,0.7334820816
RZE_cand_2410,0.636,6,11.3,1.9599999999999997,0.3,15.532000000000004,1.0000000000,true,1.0000000000,0.7875644655,0.7320848750
RZE_cand_2411,0.636,6,11.3,1.9599999999999997,0.3,15.954000000000004,1.0000000000,true,1.0000000000,0.7863740472,0.7307762234
RZE_cand_2412,0.636,6,11.3,1.9599999999999997,0.3,16.376000000000005,1.0000000000,true,1.0000000000,0.7852567602,0.7295479664
RZE_cand_2413,0.636,6,11.3,1.9599999999999997,0.3,16.798000000000005,1.0000000000,true,1.0000000000,0.7842060662,0.7283929165
RZE_cand_2414,0.636,6,11.3,1.9599999999999997,0.3,17.220000000000006,1.0000000000,true,1.0000000000,0.7832161838,0.7273047182
RZE_cand_2415,0.636,6,11.3,1.9599999999999997,0.3,17.642000000000007,1.0000000000,true,1.0000000000,0.7822819821,0.7262777307
RZE_cand_2416,0.636,6,11.3,1.9599999999999997,0.3,18.064000000000007,1.0000000000,true,1.0000000000,0.7813988915,0.7253069308
RZE_cand_2417,0.636,6,11.3,1.9599999999999997,0.3,18.486000000000004,1.0000000000,true,1.0000000000,0.7805628293,0.7243878302
RZE_cand_2418,0.636,6,11.3,1.9599999999999997,0.3,18.908000000000005,1.0000000000,true,1.0000000000,0.7797701361,0.7235164060
RZE_cand_2419,0.636,6,11.3,1.9599999999999997,0.3,19.330000000000005,1.0000000000,true,1.0000000000,0.7790175228,0.7226890425
RZE_cand_2420,0.636,6,11.3,1.9599999999999997,0.3,19.752000000000006,1.0000000000,true,1.0000000000,0.7783020246,0.7219024804
RZE_cand_2421,0.636,6,11.3,1.9599999999999997,0.3,20.174000000000007,1.0000000000,true,1.0000000000,0.7776209620,0.7211537740
RZE_cand_2422,0.636,6,11.3,1.9599999999999997,0.3,20.596000000000007,1.0000000000,true,1.0000000000,0.7769719075,0.7204402548
RZE_cand_2423,0.636,6,11.3,1.9599999999999997,0.3,21.018000000000004,1.0000000000,true,1.0000000000,0.7763526563,0.7197594991
RZE_cand_2424,0.636,6,11.3,1.9599999999999997,0.3,21.440000000000005,1.0000000000,true,1.0000000000,0.7757612020,0.7191093010
RZE_cand_2425,0.636,6,11.3,1.9599999999999997,0.3,21.862000000000005,1.0000000000,true,1.0000000000,0.7751957138,0.7184876480
RZE_cand_2426,0.636,6,11.3,1.9599999999999997,0.3,22.284000000000006,1.0000000000,true,1.0000000000,0.7746545186,0.7178927009
RZE_cand_2427,0.636,6,11.3,1.9599999999999997,0.3,22.706000000000007,1.0000000000,true,1.0000000000,0.7741360839,0.7173227748
RZE_cand_2428,0.636,6,11.3,1.9599999999999997,0.3,23.128000000000007,1.0000000000,true,1.0000000000,0.7736390034,0.7167763238
RZE_cand_2429,0.636,6,11.3,1.9599999999999997,0.3,23.550000000000008,1.0000000000,true,1.0000000000,0.7731619845,0.7162519269
RZE_cand_2430,0.636,6,11.3,1.9599999999999997,0.3,23.97200000000001,1.0000000000,true,1.0000000000,0.7727038365,0.7157482753
RZE_cand_2431,0.636,6,11.3,1.9599999999999997,0.3,24.39400000000001,1.0000000000,true,1.0000000000,0.7722634615,0.7152641618
RZE_cand_2432,0.636,6,11.3,1.9599999999999997,0.3,24.816000000000006,1.0000000000,true,1.0000000000,0.7718398449,0.7147984713
RZE_cand_2433,0.636,6,11.3,1.9599999999999997,0.3,25.238000000000007,1.0000000000,true,1.0000000000,0.7714320480,0.7143501716
RZE_cand_2434,0.636,6,11.3,1.9599999999999997,0.3,25.660000000000007,1.0000000000,true,1.0000000000,0.7710392008,0.7139183065
RZE_cand_2435,0.636,6,11.3,1.9599999999999997,0.3,26.082000000000008,1.0000000000,true,1.0000000000,0.7706604961,0.7135019885
RZE_cand_2436,0.636,6,11.3,1.9599999999999997,0.3,26.50400000000001,1.0000000000,true,1.0000000000,0.7702951836,0.7131003929
RZE_cand_2437,0.636,6,11.3,1.9599999999999997,0.3,26.92600000000001,1.0000000000,true,1.0000000000,0.7699425654,0.7127127523
RZE_cand_2438,0.636,6,11.3,1.9599999999999997,0.3,27.34800000000001,1.0000000000,true,1.0000000000,0.7696019911,0.7123383518
RZE_cand_2439,0.636,6,11.3,1.9599999999999997,0.3,27.770000000000007,1.0000000000,true,1.0000000000,0.7692728539,0.7119765244
RZE_cand_2440,0.636,6,11.3,2.17,0.3,2.4499999999999997,0.7075471698,false,1.0000000000,1.0000000000,1.0000000000
RZE_cand_2441,0.636,6,11.3,2.17,0.3,2.872,0.7631802721,false,1.0000000000,1.0000000000,1.0000000000
RZE_cand_2442,0.636,6,11.3,2.17,0.3,3.294,0.8753188776,false,1.0000000000,1.0000000000,1.0000000000
RZE_cand_2443,0.636,6,11.3,2.17,0.3,3.716,0.9874574830,false,1.0000000000,1.0000000000,1.0000000000
RZE_cand_2444,0.636,6,11.3,2.17,0.3,4.138,1.0000000000,true,1.0000000000,1.0000000000,1.0000000000
RZE_cand_2445,0.636,6,11.3,2.17,0.3,4.5600000000000005,1.0000000000,true,1.0000000000,1.0000000000,1.0000000000
RZE_cand_2446,0.636,6,11.3,2.17,0.3,4.982000000000001,1.0000000000,true,1.0000000000,0.9566005545,0.9915704168
RZE_cand_2447,0.636,6,11.3,2.17,0.3,5.404000000000001,1.0000000000,true,1.0000000000,0.9250858485,0.9456894994
RZE_cand_2448,0.636,6,11.3,2.17,0.3,5.8260000000000005,1.0000000000,true,1.0000000000,0.9019131253,0.9119533191
RZE_cand_2449,0.636,6,11.3,2.17,0.3,6.248000000000001,1.0000000000,true,1.0000000000,0.8841573189,0.8861033973
