name,i1,i2,i3,i4,o1,o2,candidate_efficiency,candidate_efficient,BZG_efficiency
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1234,1.934400000000001,6,11.3,1.0385,0.3,5.476999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1235,1.934400000000001,6,11.3,1.0385,0.3,6.199999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1236,1.934400000000001,6,11.3,1.0385,0.3,6.2,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1237,1.934400000000001,6,11.3,1.0385,0.3,6.922999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1238,1.934400000000001,6,11.3,1.0385,0.3,7.230000000000002,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1239,1.934400000000001,6,11.3,1.0385,0.3,7.645999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1240,1.934400000000001,6,11.3,1.0385,0.3,8.369,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1241,1.934400000000001,6,11.3,1.0385,0.3,9.091999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1242,1.934400000000001,6,11.3,1.0385,0.3,9.814999999999998,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1243,1.934400000000001,6,11.3,1.2,0.3,4.031,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1244,1.934400000000001,6,11.3,1.2,0.3,4.754,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1245,1.934400000000001,6,11.3,1.2,0.3,5.476999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1246,1.934400000000001,6,11.3,1.2,0.3,6.199999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1247,1.934400000000001,6,11.3,1.2,0.3,6.2,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1248,1.934400000000001,6,11.3,1.2,0.3,6.922999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1249,1.934400000000001,6,11.3,1.2,0.3,7.230000000000002,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1250,1.934400000000001,6,11.3,1.2,0.3,7.645999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1251,1.934400000000001,6,11.3,1.2,0.3,8.369,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1252,1.934400000000001,6,11.3,1.2,0.3,9.091999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1253,1.934400000000001,6,11.3,1.2,0.3,9.814999999999998,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1254,1.934400000000001,6,11.3,1.3615,0.3,4.031,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1255,1.934400000000001,6,11.3,1.3615,0.3,4.754,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1256,1.934400000000001,6,11.3,1.3615,0.3,5.476999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1257,1.934400000000001,6,11.3,1.3615,0.3,6.199999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1258,1.934400000000001,6,11.3,1.3615,0.3,6.2,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1259,1.934400000000001,6,11.3,1.3615,0.3,6.922999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1260,1.934400000000001,6,11.3,1.3615,0.3,7.230000000000002,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1261,1.934400000000001,6,11.3,1.3615,0.3,7.645999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1262,1.934400000000001,6,11.3,1.3615,0.3,8.369,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1263,1.934400000000001,6,11.3,1.3615,0.3,9.091999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1264,1.934400000000001,6,11.3,1.3615,0.3,9.814999999999998,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1265,1.934400000000001,6,11.3,1.523,0.3,4.031,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1266,1.934400000000001,6,11.3,1.523,0.3,4.754,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1267,1.934400000000001,6,11.3,1.523,0.3,5.476999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1268,1.934400000000001,6,11.3,1.523,0.3,6.199999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1269,1.934400000000001,6,11.3,1.523,0.3,6.2,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1270,1.934400000000001,6,11.3,1.523,0.3,6.922999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1271,1.934400000000001,6,11.3,1.523,0.3,7.230000000000002,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1272,1.934400000000001,6,11.3,1.523,0.3,7.645999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1273,1.934400000000001,6,11.3,1.523,0.3,8.369,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1274,1.934400000000001,6,11.3,1.523,0.3,9.091999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1275,1.934400000000001,6,11.3,1.523,0.3,9.814999999999998,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1276,1.934400000000001,6,11.3,1.6149999999999998,0.3,4.031,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1277,1.934400000000001,6,11.3,1.6149999999999998,0.3,4.754,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1278,1.934400000000001,6,11.3,1.6149999999999998,0.3,5.476999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1279,1.934400000000001,6,11.3,1.6149999999999998,0.3,6.199999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1280,1.934400000000001,6,11.3,1.6149999999999998,0.3,6.2,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1281,1.934400000000001,6,11.3,1.6149999999999998,0.3,6.922999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1282,1.934400000000001,6,11.3,1.6149999999999998,0.3,7.230000000000002,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1283,1.934400000000001,6,11.3,1.6149999999999998,0.3,7.645999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1284,1.934400000000001,6,11.3,1.6149999999999998,0.3,8.369,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1285,1.934400000000001,6,11.3,1.6149999999999998,0.3,9.091999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1286,1.934400000000001,6,11.3,1.6149999999999998,0.3,9.814999999999998,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1287,1.934400000000001,6,11.3,1.6844999999999999,0.3,4.031,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1288,1.934400000000001,6,11.3,1.6844999999999999,0.3,4.754,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1289,1.934400000000001,6,11.3,1.6844999999999999,0.3,5.476999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1290,1.934400000000001,6,11.3,1.6844999999999999,0.3,6.199999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1291,1.934400000000001,6,11.3,1.6844999999999999,0.3,6.2,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1292,1.934400000000001,6,11.3,1.6844999999999999,0.3,6.922999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1293,1.934400000000001,6,11.3,1.6844999999999999,0.3,7.230000000000002,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1294,1.934400000000001,6,11.3,1.6844999999999999,0.3,7.645999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1295,1.934400000000001,6,11.3,1.6844999999999999,0.3,8.369,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1296,1.934400000000001,6,11.3,1.6844999999999999,0.3,9.091999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1297,1.934400000000001,6,11.3,1.6844999999999999,0.3,9.814999999999998,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1298,1.934400000000001,6,11.3,1.8459999999999999,0.3,4.031,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1299,1.934400000000001,6,11.3,1.8459999999999999,0.3,4.754,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1300,1.934400000000001,6,11.3,1.8459999999999999,0.3,5.476999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1301,1.934400000000001,6,11.3,1.8459999999999999,0.3,6.199999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1302,1.934400000000001,6,11.3,1.8459999999999999,0.3,6.2,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1303,1.934400000000001,6,11.3,1.8459999999999999,0.3,6.922999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1304,1.934400000000001,6,11.3,1.8459999999999999,0.3,7.230000000000002,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1305,1.934400000000001,6,11.3,1.8459999999999999,0.3,7.645999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1306,1.934400000000001,6,11.3,1.8459999999999999,0.3,8.369,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1307,1.934400000000001,6,11.3,1.8459999999999999,0.3,9.091999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1308,1.934400000000001,6,11.3,1.8459999999999999,0.3,9.814999999999998,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1309,1.934400000000001,6,11.3,2.0075,0.3,4.031,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1310,1.934400000000001,6,11.3,2.0075,0.3,4.754,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1311,1.934400000000001,6,11.3,2.0075,0.3,5.476999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1312,1.934400000000001,6,11.3,2.0075,0.3,6.199999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1313,1.934400000000001,6,11.3,2.0075,0.3,6.2,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1314,1.934400000000001,6,11.3,2.0075,0.3,6.922999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1315,1.934400000000001,6,11.3,2.0075,0.3,7.230000000000002,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1316,1.934400000000001,6,11.3,2.0075,0.3,7.645999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1317,1.934400000000001,6,11.3,2.0075,0.3,8.369,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1318,1.934400000000001,6,11.3,2.0075,0.3,9.091999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1319,1.934400000000001,6,11.3,2.0075,0.3,9.814999999999998,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1320,1.934400000000001,6,11.3,2.1689999999999996,0.3,4.031,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1321,1.934400000000001,6,11.3,2.1689999999999996,0.3,4.754,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1322,1.934400000000001,6,11.3,2.1689999999999996,0.3,5.476999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1323,1.934400000000001,6,11.3,2.1689999999999996,0.3,6.199999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1324,1.934400000000001,6,11.3,2.1689999999999996,0.3,6.2,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1325,1.934400000000001,6,11.3,2.1689999999999996,0.3,6.922999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1326,1.934400000000001,6,11.3,2.1689999999999996,0.3,7.230000000000002,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1327,1.934400000000001,6,11.3,2.1689999999999996,0.3,7.645999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1328,1.934400000000001,6,11.3,2.1689999999999996,0.3,8.369,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1329,1.934400000000001,6,11.3,2.1689999999999996,0.3,9.091999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1330,1.934400000000001,6,11.3,2.1689999999999996,0.3,9.814999999999998,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1331,2.206800000000001,6,11.3,0.7155,0.3,4.031,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1332,2.206800000000001,6,11.3,0.7155,0.3,4.754,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1333,2.206800000000001,6,11.3,0.7155,0.3,5.476999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1334,2.206800000000001,6,11.3,0.7155,0.3,6.199999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1335,2.206800000000001,6,11.3,0.7155,0.3,6.2,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1336,2.206800000000001,6,11.3,0.7155,0.3,6.922999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1337,2.206800000000001,6,11.3,0.7155,0.3,7.230000000000002,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1338,2.206800000000001,6,11.3,0.7155,0.3,7.645999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1339,2.206800000000001,6,11.3,0.7155,0.3,8.369,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1340,2.206800000000001,6,11.3,0.7155,0.3,9.091999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1341,2.206800000000001,6,11.3,0.7155,0.3,9.814999999999998,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1342,2.206800000000001,6,11.3,0.877,0.3,4.031,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1343,2.206800000000001,6,11.3,0.877,0.3,4.754,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1344,2.206800000000001,6,11.3,0.877,0.3,5.476999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1345,2.206800000000001,6,11.3,0.877,0.3,6.199999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1346,2.206800000000001,6,11.3,0.877,0.3,6.2,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1347,2.206800000000001,6,11.3,0.877,0.3,6.922999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1348,2.206800000000001,6,11.3,0.877,0.3,7.230000000000002,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1349,2.206800000000001,6,11.3,0.877,0.3,7.645999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1350,2.206800000000001,6,11.3,0.877,0.3,8.369,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1351,2.206800000000001,6,11.3,0.877,0.3,9.091999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1352,2.206800000000001,6,11.3,0.877,0.3,9.814999999999998,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1353,2.206800000000001,6,11.3,1.0385,0.3,4.031,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1354,2.206800000000001,6,11.3,1.0385,0.3,4.754,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1355,2.206800000000001,6,11.3,1.0385,0.3,5.476999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1356,2.206800000000001,6,11.3,1.0385,0.3,6.199999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1357,2.206800000000001,6,11.3,1.0385,0.3,6.2,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1358,2.206800000000001,6,11.3,1.0385,0.3,6.922999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1359,2.206800000000001,6,11.3,1.0385,0.3,7.230000000000002,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1360,2.206800000000001,6,11.3,1.0385,0.3,7.645999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1361,2.206800000000001,6,11.3,1.0385,0.3,8.369,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1362,2.206800000000001,6,11.3,1.0385,0.3,9.091999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1363,2.206800000000001,6,11.3,1.0385,0.3,9.814999999999998,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1364,2.206800000000001,6,11.3,1.2,0.3,4.031,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1365,2.206800000000001,6,11.3,1.2,0.3,4.754,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1366,2.206800000000001,6,11.3,1.2,0.3,5.476999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1367,2.206800000000001,6,11.3,1.2,0.3,6.199999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1368,2.206800000000001,6,11.3,1.2,0.3,6.2,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1369,2.206800000000001,6,11.3,1.2,0.3,6.922999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1370,2.206800000000001,6,11.3,1.2,0.3,7.230000000000002,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1371,2.206800000000001,6,11.3,1.2,0.3,7.645999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1372,2.206800000000001,6,11.3,1.2,0.3,8.369,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1373,2.206800000000001,6,11.3,1.2,0.3,9.091999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1374,2.206800000000001,6,11.3,1.2,0.3,9.814999999999998,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1375,2.206800000000001,6,11.3,1.3615,0.3,4.031,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1376,2.206800000000001,6,11.3,1.3615,0.3,4.754,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1377,2.206800000000001,6,11.3,1.3615,0.3,5.476999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1378,2.206800000000001,6,11.3,1.3615,0.3,6.199999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1379,2.206800000000001,6,11.3,1.3615,0.3,6.2,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1380,2.206800000000001,6,11.3,1.3615,0.3,6.922999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1381,2.206800000000001,6,11.3,1.3615,0.3,7.230000000000002,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1382,2.206800000000001,6,11.3,1.3615,0.3,7.645999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1383,2.206800000000001,6,11.3,1.3615,0.3,8.369,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1384,2.206800000000001,6,11.3,1.3615,0.3,9.091999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1385,2.206800000000001,6,11.3,1.3615,0.3,9.814999999999998,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1386,2.206800000000001,6,11.3,1.523,0.3,4.031,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1387,2.206800000000001,6,11.3,1.523,0.3,4.754,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1388,2.206800000000001,6,11.3,1.523,0.3,5.476999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1389,2.206800000000001,6,11.3,1.523,0.3,6.199999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1390,2.206800000000001,6,11.3,1.523,0.3,6.2,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1391,2.206800000000001,6,11.3,1.523,0.3,6.922999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1392,2.206800000000001,6,11.3,1.523,0.3,7.230000000000002,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1393,2.206800000000001,6,11.3,1.523,0.3,7.645999999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__BZG_cand_1394,2.206800000000001,6,11.3,1.523,0.3,8.369,1.0000000000,true,1.0000000000
