name,i1,i2,i3,i4,o1,o2,candidate_efficiency,candidate_efficient,GDN_efficiency
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_690,0.784,6,11.3,2.7300000000000004,0.3,12.35135,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_691,0.784,6,11.3,2.7300000000000004,0.3,18.45776,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_692,0.784,6,11.3,2.7300000000000004,0.3,23.6,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_693,0.784,6,11.3,2.7300000000000004,0.3,24.564170000000004,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_694,0.784,6,11.3,2.7300000000000004,0.3,30.67058,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_695,0.784,6,11.3,2.7300000000000004,0.3,36.77699,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_696,0.784,6,11.3,3.205,0.3,-18.1807,0.5694690265,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_697,0.784,6,11.3,3.205,0.3,-12.074290000000001,0.5694690265,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_698,0.784,6,11.3,3.205,0.3,-8.539000000000001,0.5694690265,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_699,0.784,6,11.3,3.205,0.3,-5.967880000000001,0.5694690265,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_700,0.784,6,11.3,3.205,0.3,0.13852999999999938,0.5694690265,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_701,0.784,6,11.3,3.205,0.3,6.24494,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_702,0.784,6,11.3,3.205,0.3,12.35135,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_703,0.784,6,11.3,3.205,0.3,18.45776,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_704,0.784,6,11.3,3.205,0.3,23.6,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_705,0.784,6,11.3,3.205,0.3,24.564170000000004,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_706,0.784,6,11.3,3.205,0.3,30.67058,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_707,0.784,6,11.3,3.205,0.3,36.77699,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_708,0.784,6,11.3,3.68,0.3,-18.1807,0.5694690265,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_709,0.784,6,11.3,3.68,0.3,-12.074290000000001,0.5694690265,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_710,0.784,6,11.3,3.68,0.3,-8.539000000000001,0.5694690265,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_711,0.784,6,11.3,3.68,0.3,-5.967880000000001,0.5694690265,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_712,0.784,6,11.3,3.68,0.3,0.13852999999999938,0.5694690265,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_713,0.784,6,11.3,3.68,0.3,6.24494,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_714,0.784,6,11.3,3.68,0.3,12.35135,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_715,0.784,6,11.3,3.68,0.3,18.45776,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_716,0.784,6,11.3,3.68,0.3,23.6,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_717,0.784,6,11.3,3.68,0.3,24.564170000000004,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_718,0.784,6,11.3,3.68,0.3,30.67058,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_719,0.784,6,11.3,3.68,0.3,36.77699,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_720,0.974,6,11.3,0.3550000000000004,0.3,-18.1807,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_721,0.974,6,11.3,0.3550000000000004,0.3,-12.074290000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_722,0.974,6,11.3,0.3550000000000004,0.3,-8.539000000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_723,0.974,6,11.3,0.3550000000000004,0.3,-5.967880000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_724,0.974,6,11.3,0.3550000000000004,0.3,0.13852999999999938,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_725,0.974,6,11.3,0.3550000000000004,0.3,6.24494,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_726,0.974,6,11.3,0.3550000000000004,0.3,12.35135,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_727,0.974,6,11.3,0.3550000000000004,0.3,18.45776,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_728,0.974,6,11.3,0.3550000000000004,0.3,23.6,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_729,0.974,6,11.3,0.3550000000000004,0.3,24.564170000000004,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_730,0.974,6,11.3,0.3550000000000004,0.3,30.67058,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_731,0.974,6,11.3,0.3550000000000004,0.3,36.77699,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_732,0.974,6,11.3,0.8300000000000004,0.3,-18.1807,0.5694690265,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_733,0.974,6,11.3,0.8300000000000004,0.3,-12.074290000000001,0.5694690265,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_734,0.974,6,11.3,0.8300000000000004,0.3,-8.539000000000001,0.5694690265,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_735,0.974,6,11.3,0.8300000000000004,0.3,-5.967880000000001,0.5694690265,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_736,0.974,6,11.3,0.8300000000000004,0.3,0.13852999999999938,0.5694690265,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_737,0.974,6,11.3,0.8300000000000004,0.3,6.24494,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_738,0.974,6,11.3,0.8300000000000004,0.3,12.35135,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_739,0.974,6,11.3,0.8300000000000004,0.3,18.45776,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_740,0.974,6,11.3,0.8300000000000004,0.3,23.6,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_741,0.974,6,11.3,0.8300000000000004,0.3,24.564170000000004,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_742,0.974,6,11.3,0.8300000000000004,0.3,30.67058,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_743,0.974,6,11.3,0.8300000000000004,0.3,36.77699,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_744,0.974,6,11.3,1.1050000000000004,0.3,-18.1807,0.5694690265,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_745,0.974,6,11.3,1.1050000000000004,0.3,-12.074290000000001,0.5694690265,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_746,0.974,6,11.3,1.1050000000000004,0.3,-8.539000000000001,0.5694690265,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_747,0.974,6,11.3,1.1050000000000004,0.3,-5.967880000000001,0.5694690265,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_748,0.974,6,11.3,1.1050000000000004,0.3,0.13852999999999938,0.5694690265,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_749,0.974,6,11.3,1.1050000000000004,0.3,6.24494,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_750,0.974,6,11.3,1.1050000000000004,0.3,12.35135,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_751,0.974,6,11.3,1.1050000000000004,0.3,18.45776,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_752,0.974,6,11.3,1.1050000000000004,0.3,23.6,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_753,0.974,6,11.3,1.1050000000000004,0.3,24.564170000000004,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_754,0.974,6,11.3,1.1050000000000004,0.3,30.67058,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_755,0.974,6,11.3,1.1050000000000004,0.3,36.77699,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_756,0.974,6,11.3,1.3050000000000004,0.3,-18.1807,0.5694690265,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_757,0.974,6,11.3,1.3050000000000004,0.3,-12.074290000000001,0.5694690265,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_758,0.974,6,11.3,1.3050000000000004,0.3,-8.539000000000001,0.5694690265,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_759,0.974,6,11.3,1.3050000000000004,0.3,-5.967880000000001,0.5694690265,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_760,0.974,6,11.3,1.3050000000000004,0.3,0.13852999999999938,0.5694690265,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_761,0.974,6,11.3,1.3050000000000004,0.3,6.24494,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_762,0.974,6,11.3,1.3050000000000004,0.3,12.35135,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_763,0.974,6,11.3,1.3050000000000004,0.3,18.45776,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_764,0.974,6,11.3,1.3050000000000004,0.3,23.6,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_765,0.974,6,11.3,1.3050000000000004,0.3,24.564170000000004,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_766,0.974,6,11.3,1.3050000000000004,0.3,30.67058,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_767,0.974,6,11.3,1.3050000000000004,0.3,36.77699,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_768,0.974,6,11.3,1.7800000000000002,0.3,-18.1807,0.5694690265,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_769,0.974,6,11.3,1.7800000000000002,0.3,-12.074290000000001,0.5694690265,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_770,0.974,6,11.3,1.7800000000000002,0.3,-8.539000000000001,0.5694690265,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_771,0.974,6,11.3,1.7800000000000002,0.3,-5.967880000000001,0.5694690265,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_772,0.974,6,11.3,1.7800000000000002,0.3,0.13852999999999938,0.5694690265,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_773,0.974,6,11.3,1.7800000000000002,0.3,6.24494,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_774,0.974,6,11.3,1.7800000000000002,0.3,12.35135,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_775,0.974,6,11.3,1.7800000000000002,0.3,18.45776,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_776,0.974,6,11.3,1.7800000000000002,0.3,23.6,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_777,0.974,6,11.3,1.7800000000000002,0.3,24.564170000000004,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_778,0.974,6,11.3,1.7800000000000002,0.3,30.67058,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_779,0.974,6,11.3,1.7800000000000002,0.3,36.77699,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_780,0.974,6,11.3,2.2550000000000003,0.3,-18.1807,0.5694690265,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_781,0.974,6,11.3,2.2550000000000003,0.3,-12.074290000000001,0.5694690265,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_782,0.974,6,11.3,2.2550000000000003,0.3,-8.539000000000001,0.5694690265,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_783,0.974,6,11.3,2.2550000000000003,0.3,-5.967880000000001,0.5694690265,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_784,0.974,6,11.3,2.2550000000000003,0.3,0.13852999999999938,0.5694690265,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_785,0.974,6,11.3,2.2550000000000003,0.3,6.24494,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_786,0.974,6,11.3,2.2550000000000003,0.3,12.35135,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_787,0.974,6,11.3,2.2550000000000003,0.3,18.45776,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_788,0.974,6,11.3,2.2550000000000003,0.3,23.6,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_789,0.974,6,11.3,2.2550000000000003,0.3,24.564170000000004,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_790,0.974,6,11.3,2.2550000000000003,0.3,30.67058,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_791,0.974,6,11.3,2.2550000000000003,0.3,36.77699,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_792,0.974,6,11.3,2.5,0.3,-18.1807,0.5694690265,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_793,0.974,6,11.3,2.5,0.3,-12.074290000000001,0.5694690265,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_794,0.974,6,11.3,2.5,0.3,-8.539000000000001,0.5694690265,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_795,0.974,6,11.3,2.5,0.3,-5.967880000000001,0.5694690265,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_796,0.974,6,11.3,2.5,0.3,0.13852999999999938,0.5694690265,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_797,0.974,6,11.3,2.5,0.3,6.24494,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_798,0.974,6,11.3,2.5,0.3,12.35135,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_799,0.974,6,11.3,2.5,0.3,18.45776,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_800,0.974,6,11.3,2.5,0.3,23.6,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_801,0.974,6,11.3,2.5,0.3,24.564170000000004,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_802,0.974,6,11.3,2.5,0.3,30.67058,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_803,0.974,6,11.3,2.5,0.3,36.77699,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_804,0.974,6,11.3,2.7300000000000004,0.3,-18.1807,0.5694690265,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_805,0.974,6,11.3,2.7300000000000004,0.3,-12.074290000000001,0.5694690265,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_806,0.974,6,11.3,2.7300000000000004,0.3,-8.539000000000001,0.5694690265,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_807,0.974,6,11.3,2.7300000000000004,0.3,-5.967880000000001,0.5694690265,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_808,0.974,6,11.3,2.7300000000000004,0.3,0.13852999999999938,0.5694690265,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_809,0.974,6,11.3,2.7300000000000004,0.3,6.24494,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_810,0.974,6,11.3,2.7300000000000004,0.3,12.35135,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_811,0.974,6,11.3,2.7300000000000004,0.3,18.45776,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_812,0.974,6,11.3,2.7300000000000004,0.3,23.6,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_813,0.974,6,11.3,2.7300000000000004,0.3,24.564170000000004,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_814,0.974,6,11.3,2.7300000000000004,0.3,30.67058,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_815,0.974,6,11.3,2.7300000000000004,0.3,36.77699,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_816,0.974,6,11.3,3.205,0.3,-18.1807,0.5694690265,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_817,0.974,6,11.3,3.205,0.3,-12.074290000000001,0.5694690265,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_818,0.974,6,11.3,3.205,0.3,-8.539000000000001,0.5694690265,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_819,0.974,6,11.3,3.205,0.3,-5.967880000000001,0.5694690265,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_820,0.974,6,11.3,3.205,0.3,0.13852999999999938,0.5694690265,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_821,0.974,6,11.3,3.205,0.3,6.24494,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_822,0.974,6,11.3,3.205,0.3,12.35135,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_823,0.974,6,11.3,3.205,0.3,18.45776,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_824,0.974,6,11.3,3.205,0.3,23.6,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_825,0.974,6,11.3,3.205,0.3,24.564170000000004,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_826,0.974,6,11.3,3.205,0.3,30.67058,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_827,0.974,6,11.3,3.205,0.3,36.77699,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_828,0.974,6,11.3,3.68,0.3,-18.1807,0.5694690265,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_829,0.974,6,11.3,3.68,0.3,-12.074290000000001,0.5694690265,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_830,0.974,6,11.3,3.68,0.3,-8.539000000000001,0.5694690265,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_831,0.974,6,11.3,3.68,0.3,-5.967880000000001,0.5694690265,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_832,0.974,6,11.3,3.68,0.3,0.13852999999999938,0.5694690265,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_833,0.974,6,11.3,3.68,0.3,6.24494,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_834,0.974,6,11.3,3.68,0.3,12.35135,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_835,0.974,6,11.3,3.68,0.3,18.45776,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_836,0.974,6,11.3,3.68,0.3,23.6,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_837,0.974,6,11.3,3.68,0.3,24.564170000000004,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_838,0.974,6,11.3,3.68,0.3,30.67058,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_839,0.974,6,11.3,3.68,0.3,36.77699,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_840,1.0,6,11.3,0.3550000000000004,0.3,-18.1807,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_841,1.0,6,11.3,0.3550000000000004,0.3,-12.074290000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_842,1.0,6,11.3,0.3550000000000004,0.3,-8.539000000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_843,1.0,6,11.3,0.3550000000000004,0.3,-5.967880000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_844,1.0,6,11.3,0.3550000000000004,0.3,0.13852999999999938,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_845,1.0,6,11.3,0.3550000000000004,0.3,6.24494,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_846,1.0,6,11.3,0.3550000000000004,0.3,12.35135,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_847,1.0,6,11.3,0.3550000000000004,0.3,18.45776,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_848,1.0,6,11.3,0.3550000000000004,0.3,23.6,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_849,1.0,6,11.3,0.3550000000000004,0.3,24.564170000000004,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_850,1.0,6,11.3,0.3550000000000004,0.3,30.67058,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_851,1.0,6,11.3,0.3550000000000004,0.3,36.77699,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_852,1.0,6,11.3,0.8300000000000004,0.3,-18.1807,0.5694690265,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_853,1.0,6,11.3,0.8300000000000004,0.3,-12.074290000000001,0.5694690265,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_854,1.0,6,11.3,0.8300000000000004,0.3,-8.539000000000001,0.5694690265,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_855,1.0,6,11.3,0.8300000000000004,0.3,-5.967880000000001,0.5694690265,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_856,1.0,6,11.3,0.8300000000000004,0.3,0.13852999999999938,0.5694690265,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_857,1.0,6,11.3,0.8300000000000004,0.3,6.24494,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_858,1.0,6,11.3,0.8300000000000004,0.3,12.35135,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_859,1.0,6,11.3,0.8300000000000004,0.3,18.45776,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_860,1.0,6,11.3,0.8300000000000004,0.3,23.6,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__GDN_cand_861,1.0,6,11.3,0.8300000000000004,0.3,24.564170000000004,1.0000000000,true,1.0000000000
