name,i1,i2,i3,i4,o1,o2,candidate_efficiency,candidate_efficient,POZ_efficiency,min_distance_to_false
RZE_cand_7284_cand_10909,0.6216000000000002,6,11.3,2.1800000000000006,0.3,6.7883999999999975,1.0,True,1.0,0.015000000000000013
RZE_cand_7284_cand_6467,0.5916000000000001,6,11.3,2.2600000000000007,0.3,6.464399999999998,1.0,True,1.0,0.015000000000000013
RZE_cand_7284_cand_12797,0.6366000000000002,6,11.3,2.0200000000000005,0.3,6.9503999999999975,1.0,True,1.0,0.015000000000000013
RZE_cand_7284_cand_2247,0.5616000000000001,6,11.3,2.420000000000001,0.3,6.140399999999998,1.0,True,1.0,0.015000000000000013
RZE_cand_7284_cand_20348,0.6816000000000002,6,11.3,2.2200000000000006,0.3,7.436399999999997,1.0,True,1.0,0.015000000000000013
RZE_cand_7284_cand_6356,0.5916000000000001,6,11.3,2.2200000000000006,0.3,6.464399999999998,1.0,True,1.0,0.015000000000000013
RZE_cand_7284_cand_23124,0.6966000000000002,6,11.3,2.380000000000001,0.3,7.598399999999997,1.0,True,1.0,0.015000000000000013
RZE_cand_7284_cand_4468,0.5766000000000001,6,11.3,2.380000000000001,0.3,6.302399999999998,1.0,True,1.0,0.015000000000000013
RZE_cand_7284_cand_8466,0.6066000000000001,6,11.3,2.140000000000001,0.3,6.626399999999998,1.0,True,1.0,0.015000000000000013
RZE_cand_7284_cand_20126,0.6816000000000002,6,11.3,2.140000000000001,0.3,7.436399999999997,1.0,True,1.0,0.015000000000000013
RZE_cand_7284_cand_5690,0.5916000000000001,6,11.3,1.9800000000000004,0.3,6.464399999999998,1.0,True,1.0,0.015000000000000013
RZE_cand_7284_cand_11131,0.6216000000000002,6,11.3,2.2600000000000007,0.3,6.7883999999999975,1.0,True,1.0,0.015000000000000013
RZE_cand_7284_cand_15462,0.6516000000000002,6,11.3,2.140000000000001,0.3,7.112399999999997,1.0,True,1.0,0.015000000000000013
RZE_cand_7284_cand_5468,0.5916000000000001,6,11.3,1.9000000000000004,0.3,6.464399999999998,1.0,True,1.0,0.015000000000000013
RZE_cand_7284_cand_6689,0.5916000000000001,6,11.3,2.3400000000000007,0.3,6.464399999999998,1.0,True,1.0,0.015000000000000013
RZE_cand_7284_cand_1359,0.5616000000000001,6,11.3,2.1000000000000005,0.3,6.140399999999998,1.0,True,1.0,0.015000000000000013
RZE_cand_7284_cand_12131,0.6366000000000002,6,11.3,1.7800000000000002,0.3,6.9503999999999975,1.0,True,1.0,0.015000000000000013
RZE_cand_7284_cand_20681,0.6816000000000002,6,11.3,2.3400000000000007,0.3,7.436399999999997,1.0,True,1.0,0.015000000000000013
RZE_cand_7284_cand_3025,0.5766000000000001,6,11.3,1.8600000000000003,0.3,6.302399999999998,1.0,True,1.0,0.015000000000000013
RZE_cand_7284_cand_6911,0.5916000000000001,6,11.3,2.420000000000001,0.3,6.464399999999998,1.0,True,1.0,0.015000000000000013
RZE_cand_7284_cand_16239,0.6516000000000002,6,11.3,2.420000000000001,0.3,7.112399999999997,1.0,True,1.0,0.015000000000000013
RZE_cand_7284_cand_4246,0.5766000000000001,6,11.3,2.3000000000000007,0.3,6.302399999999998,1.0,True,1.0,0.015000000000000013
RZE_cand_7284_cand_5801,0.5916000000000001,6,11.3,2.0200000000000005,0.3,6.464399999999998,1.0,True,1.0,0.015000000000000013
RZE_cand_7284_cand_12908,0.6366000000000002,6,11.3,2.0600000000000005,0.3,6.9503999999999975,1.0,True,1.0,0.015000000000000013
RZE_cand_7284_cand_1914,0.5616000000000001,6,11.3,2.3000000000000007,0.3,6.140399999999998,1.0,True,1.0,0.015000000000000013
