candidate_name,i1,i2,i3,i4,o1,o2,candidate_efficiency,candidate_efficient,SZZ_efficiency,LCJ_efficiency,KAT_efficiency,boundary_flag
RZE_cand_9518,0.3,6.0,11.3,1.4,0.3,2.5,1.0,True,1.0,0.84,1.0,True
RZE_cand_9580,0.3,6.0,11.3,1.6,0.3,2.5,1.0,True,1.0,0.84,1.0,True
RZE_cand_9673,0.3,6.0,11.3,1.9,0.3,2.5,1.0,True,1.0,0.84,1.0,True
RZE_cand_9704,0.3,6.0,11.3,2.0,0.3,2.5,1.0,True,1.0,0.8500365764,1.0,True
RZE_cand_9735,0.3,6.0,11.3,2.1,0.3,2.5,1.0,True,1.0,0.8683666437,1.0,True
RZE_cand_9766,0.3,6.0,11.3,2.2,0.3,2.5,1.0,True,1.0,0.8846905537,1.0,True
RZE_cand_9797,0.3,6.0,11.3,2.3,0.3,2.5,1.0,True,1.0,0.8993205683,1.0,True
RZE_cand_9828,0.3,6.0,11.3,2.4,0.3,2.5,1.0,True,1.0,0.91250734,1.0,True
RZE_cand_9859,0.3,6.0,11.3,2.5,0.3,2.5,1.0,True,1.0,0.9244543928,1.0,True
RZE_cand_9860,0.3,6.0,11.3,2.5,0.3,2.7,1.0,True,1.0,0.8726888537,1.0,True
RZE_cand_9861,0.3,6.0,11.3,2.5,0.3,2.9,1.0,True,1.0,0.8264132066,1.0,True
RZE_cand_9890,0.3,6.0,11.3,2.6,0.3,2.5,1.0,True,1.0,0.9353287012,1.0,True
RZE_cand_9921,0.3,6.0,11.3,2.7,0.3,2.5,1.0,True,1.0,0.9452685422,1.0,True
RZE_cand_9952,0.3,6.0,11.3,2.8,0.3,2.5,1.0,True,1.0,0.9543894066,1.0,True
RZE_cand_9983,0.3,6.0,11.3,2.9,0.3,2.5,1.0,True,1.0,0.9627885068,1.0,True
RZE_cand_10014,0.3,6.0,11.3,3.0,0.3,2.5,1.0,True,1.0,0.9705482556,1.0,True
RZE_cand_10015,0.3,6.0,11.3,3.0,0.3,2.7,1.0,True,1.0,0.9260700389,1.0,True
RZE_cand_10016,0.3,6.0,11.3,3.0,0.3,2.9,1.0,True,1.0,0.8854898718,1.0,True
RZE_cand_10045,0.3,6.0,11.3,3.1,0.3,2.5,1.0,True,1.0,0.9777389786,1.0,True
RZE_cand_10046,0.3,6.0,11.3,3.1,0.3,2.7,1.0,True,1.0,0.9345014602,1.0,True
RZE_cand_10047,0.3,6.0,11.3,3.1,0.3,2.9,1.0,True,1.0,0.8949260887,1.0,True
RZE_cand_10262,0.4,6.0,11.3,1.3,0.3,2.5,1.0,True,1.0,1.0,1.0,True
RZE_cand_10263,0.4,6.0,11.3,1.3,0.3,2.7,1.0,True,1.0,1.0,1.0,True
RZE_cand_10293,0.4,6.0,11.3,1.4,0.3,2.5,1.0,True,1.0,1.0,1.0,True
RZE_cand_10294,0.4,6.0,11.3,1.4,0.3,2.7,1.0,True,1.0,1.0,1.0,True
RZE_cand_10295,0.4,6.0,11.3,1.4,0.3,2.9,1.0,True,1.0,0.9655172414,1.0,True
RZE_cand_10324,0.4,6.0,11.3,1.5,0.3,2.5,1.0,True,1.0,1.0,1.0,True
RZE_cand_10325,0.4,6.0,11.3,1.5,0.3,2.7,1.0,True,1.0,1.0,1.0,True
RZE_cand_10326,0.4,6.0,11.3,1.5,0.3,2.9,1.0,True,1.0,0.9655172414,1.0,True
RZE_cand_10355,0.4,6.0,11.3,1.6,0.3,2.5,1.0,True,1.0,1.0,1.0,True
RZE_cand_10356,0.4,6.0,11.3,1.6,0.3,2.7,1.0,True,1.0,1.0,1.0,True
RZE_cand_10357,0.4,6.0,11.3,1.6,0.3,2.9,1.0,True,1.0,0.9655172414,1.0,True
RZE_cand_10358,0.4,6.0,11.3,1.6,0.3,3.1,1.0,True,1.0,0.9032258065,1.0,True
RZE_cand_10386,0.4,6.0,11.3,1.7,0.3,2.5,1.0,True,1.0,1.0,1.0,True
RZE_cand_10387,0.4,6.0,11.3,1.7,0.3,2.7,1.0,True,1.0,1.0,1.0,True
RZE_cand_10388,0.4,6.0,11.3,1.7,0.3,2.9,1.0,True,1.0,0.9655172414,1.0,True
RZE_cand_10389,0.4,6.0,11.3,1.7,0.3,3.1,1.0,True,1.0,0.9032258065,1.0,True
RZE_cand_10390,0.4,6.0,11.3,1.7,0.3,3.3,1.0,True,1.0,0.8484848485,1.0,True
RZE_cand_10417,0.4,6.0,11.3,1.8,0.3,2.5,1.0,True,1.0,1.0,1.0,True
RZE_cand_10418,0.4,6.0,11.3,1.8,0.3,2.7,1.0,True,1.0,1.0,1.0,True
RZE_cand_10419,0.4,6.0,11.3,1.8,0.3,2.9,1.0,True,1.0,0.9655172414,1.0,True
RZE_cand_10420,0.4,6.0,11.3,1.8,0.3,3.1,1.0,True,1.0,0.9032258065,1.0,True
RZE_cand_10421,0.4,6.0,11.3,1.8,0.3,3.3,1.0,True,1.0,0.8484848485,1.0,True
RZE_cand_10422,0.4,6.0,11.3,1.8,0.3,3.5,1.0,True,1.0,0.8,1.0,True
RZE_cand_10448,0.4,6.0,11.3,1.9,0.3,2.5,1.0,True,1.0,1.0,1.0,True
RZE_cand_10449,0.4,6.0,11.3,1.9,0.3,2.7,1.0,True,1.0,1.0,1.0,True
RZE_cand_10450,0.4,6.0,11.3,1.9,0.3,2.9,1.0,True,1.0,0.9655172414,1.0,True
RZE_cand_10451,0.4,6.0,11.3,1.9,0.3,3.1,1.0,True,1.0,0.9032258065,1.0,True
RZE_cand_10452,0.4,6.0,11.3,1.9,0.3,3.3,1.0,True,1.0,0.8484848485,1.0,True
RZE_cand_10453,0.4,6.0,11.3,1.9,0.3,3.5,1.0,True,1.0,0.8,1.0,True
RZE_cand_10479,0.4,6.0,11.3,2.0,0.3,2.5,1.0,True,1.0,1.0,1.0,True
RZE_cand_10480,0.4,6.0,11.3,2.0,0.3,2.7,1.0,True,1.0,1.0,1.0,True
RZE_cand_10481,0.4,6.0,11.3,2.0,0.3,2.9,1.0,True,1.0,0.9655172414,1.0,True
RZE_cand_10482,0.4,6.0,11.3,2.0,0.3,3.1,1.0,True,1.0,0.9032258065,1.0,True
RZE_cand_10483,0.4,6.0,11.3,2.0,0.3,3.3,1.0,True,1.0,0.8484848485,1.0,True
RZE_cand_10484,0.4,6.0,11.3,2.0,0.3,3.5,1.0,True,1.0,0.8,1.0,True
RZE_cand_10510,0.4,6.0,11.3,2.1,0.3,2.5,1.0,True,1.0,1.0,1.0,True
RZE_cand_10511,0.4,6.0,11.3,2.1,0.3,2.7,1.0,True,1.0,1.0,1.0,True
RZE_cand_10512,0.4,6.0,11.3,2.1,0.3,2.9,1.0,True,1.0,0.9655172414,1.0,True
RZE_cand_10513,0.4,6.0,11.3,2.1,0.3,3.1,1.0,True,1.0,0.9032258065,1.0,True
RZE_cand_10514,0.4,6.0,11.3,2.1,0.3,3.3,1.0,True,1.0,0.8484848485,1.0,True
RZE_cand_10515,0.4,6.0,11.3,2.1,0.3,3.5,1.0,True,1.0,0.8,1.0,True
RZE_cand_10541,0.4,6.0,11.3,2.2,0.3,2.5,1.0,True,1.0,1.0,1.0,True
RZE_cand_10542,0.4,6.0,11.3,2.2,0.3,2.7,1.0,True,1.0,1.0,1.0,True
RZE_cand_10543,0.4,6.0,11.3,2.2,0.3,2.9,1.0,True,1.0,0.9655172414,1.0,True
RZE_cand_10544,0.4,6.0,11.3,2.2,0.3,3.1,1.0,True,1.0,0.9032258065,1.0,True
RZE_cand_10545,0.4,6.0,11.3,2.2,0.3,3.3,1.0,True,1.0,0.8484848485,1.0,True
RZE_cand_10546,0.4,6.0,11.3,2.2,0.3,3.5,1.0,True,1.0,0.8,1.0,True
RZE_cand_10572,0.4,6.0,11.3,2.3,0.3,2.5,1.0,True,1.0,1.0,1.0,True
RZE_cand_10573,0.4,6.0,11.3,2.3,0.3,2.7,1.0,True,1.0,1.0,1.0,True
RZE_cand_10574,0.4,6.0,11.3,2.3,0.3,2.9,1.0,True,1.0,0.9655172414,1.0,True
RZE_cand_10575,0.4,6.0,11.3,2.3,0.3,3.1,1.0,True,1.0,0.9032258065,1.0,True
RZE_cand_10576,0.4,6.0,11.3,2.3,0.3,3.3,1.0,True,1.0,0.8484848485,1.0,True
RZE_cand_10577,0.4,6.0,11.3,2.3,0.3,3.5,1.0,True,1.0,0.8,1.0,True
RZE_cand_10603,0.4,6.0,11.3,2.4,0.3,2.5,1.0,True,1.0,1.0,1.0,True
RZE_cand_10604,0.4,6.0,11.3,2.4,0.3,2.7,1.0,True,1.0,1.0,1.0,True
RZE_cand_10605,0.4,6.0,11.3,2.4,0.3,2.9,1.0,True,1.0,0.9655172414,1.0,True
RZE_cand_10606,0.4,6.0,11.3,2.4,0.3,3.1,1.0,True,1.0,0.9032258065,1.0,True
RZE_cand_10607,0.4,6.0,11.3,2.4,0.3,3.3,1.0,True,1.0,0.8484848485,1.0,True
RZE_cand_10608,0.4,6.0,11.3,2.4,0.3,3.5,1.0,True,1.0,0.8,1.0,True
RZE_cand_10634,0.4,6.0,11.3,2.5,0.3,2.5,1.0,True,1.0,1.0,1.0,True
RZE_cand_10635,0.4,6.0,11.3,2.5,0.3,2.7,1.0,True,1.0,1.0,1.0,True
RZE_cand_10636,0.4,6.0,11.3,2.5,0.3,2.9,1.0,True,1.0,0.9655172414,1.0,True
RZE_cand_10637,0.4,6.0,11.3,2.5,0.3,3.1,1.0,True,1.0,0.9032258065,1.0,True
RZE_cand_10638,0.4,6.0,11.3,2.5,0.3,3.3,1.0,True,1.0,0.8484848485,1.0,True
RZE_cand_10639,0.4,6.0,11.3,2.5,0.3,3.5,1.0,True,1.0,0.8,1.0,True
RZE_cand_10665,0.4,6.0,11.3,2.6,0.3,2.5,1.0,True,1.0,1.0,1.0,True
RZE_cand_10666,0.4,6.0,11.3,2.6,0.3,2.7,1.0,True,1.0,1.0,1.0,True
RZE_cand_10667,0.4,6.0,11.3,2.6,0.3,2.9,1.0,True,1.0,0.9655172414,1.0,True
RZE_cand_10668,0.4,6.0,11.3,2.6,0.3,3.1,1.0,True,1.0,0.9032258065,1.0,True
RZE_cand_10669,0.4,6.0,11.3,2.6,0.3,3.3,1.0,True,1.0,0.8484848485,1.0,True
RZE_cand_10670,0.4,6.0,11.3,2.6,0.3,3.5,1.0,True,1.0,0.8,1.0,True
RZE_cand_10696,0.4,6.0,11.3,2.7,0.3,2.5,1.0,True,1.0,1.0,1.0,True
RZE_cand_10697,0.4,6.0,11.3,2.7,0.3,2.7,1.0,True,1.0,1.0,1.0,True
RZE_cand_10698,0.4,6.0,11.3,2.7,0.3,2.9,1.0,True,1.0,0.9759407773,1.0,True
RZE_cand_10699,0.4,6.0,11.3,2.7,0.3,3.1,1.0,True,1.0,0.9160393746,1.0,True
RZE_cand_10700,0.4,6.0,11.3,2.7,0.3,3.3,1.0,True,1.0,0.863066012,1.0,True
RZE_cand_10701,0.4,6.0,11.3,2.7,0.3,3.5,1.0,True,1.0,0.8158844765,1.0,True
RZE_cand_10727,0.4,6.0,11.3,2.8,0.3,2.5,1.0,True,1.0,1.0,1.0,True
RZE_cand_10728,0.4,6.0,11.3,2.8,0.3,2.7,1.0,True,1.0,1.0,1.0,True
RZE_cand_10729,0.4,6.0,11.3,2.8,0.3,2.9,1.0,True,1.0,0.9853372434,1.0,True
RZE_cand_10730,0.4,6.0,11.3,2.8,0.3,3.1,1.0,True,1.0,0.9276642739,1.0,True
RZE_cand_10731,0.4,6.0,11.3,2.8,0.3,3.3,1.0,True,1.0,0.8763693271,1.0,True
RZE_cand_10732,0.4,6.0,11.3,2.8,0.3,3.5,1.0,True,1.0,0.830449827,1.0,True
RZE_cand_10758,0.4,6.0,11.3,2.9,0.3,2.5,1.0,True,1.0,1.0,1.0,True
RZE_cand_10759,0.4,6.0,11.3,2.9,0.3,2.7,1.0,True,1.0,1.0,1.0,True
RZE_cand_10760,0.4,6.0,11.3,2.9,0.3,2.9,1.0,True,1.0,0.9938513136,1.0,True
RZE_cand_10761,0.4,6.0,11.3,2.9,0.3,3.1,1.0,True,1.0,0.9382585752,1.0,True
RZE_cand_10762,0.4,6.0,11.3,2.9,0.3,3.3,1.0,True,1.0,0.8885557221,1.0,True
RZE_cand_10763,0.4,6.0,11.3,2.9,0.3,3.5,1.0,True,1.0,0.8438538206,1.0,True
RZE_cand_10789,0.4,6.0,11.3,3.0,0.3,2.5,1.0,True,1.0,1.0,1.0,True
RZE_cand_10790,0.4,6.0,11.3,3.0,0.3,2.7,1.0,True,1.0,1.0,1.0,True
RZE_cand_10791,0.4,6.0,11.3,3.0,0.3,2.9,1.0,True,1.0,1.0,1.0,True
RZE_cand_10792,0.4,6.0,11.3,3.0,0.3,3.1,1.0,True,1.0,0.9479535119,1.0,True
RZE_cand_10793,0.4,6.0,11.3,3.0,0.3,3.3,1.0,True,1.0,0.8997601918,1.0,True
RZE_cand_10794,0.4,6.0,11.3,3.0,0.3,3.5,1.0,True,1.0,0.8562300319,1.0,True
RZE_cand_10820,0.4,6.0,11.3,3.1,0.3,2.5,1.0,True,1.0,1.0,1.0,True
RZE_cand_10821,0.4,6.0,11.3,3.1,0.3,2.7,1.0,True,1.0,1.0,1.0,True
RZE_cand_10822,0.4,6.0,11.3,3.1,0.3,2.9,1.0,True,1.0,1.0,1.0,True
RZE_cand_10823,0.4,6.0,11.3,3.1,0.3,3.1,1.0,True,1.0,0.9568589433,1.0,True
RZE_cand_10824,0.4,6.0,11.3,3.1,0.3,3.3,1.0,True,1.0,0.9100968188,1.0,True
RZE_cand_10825,0.4,6.0,11.3,3.1,0.3,3.5,1.0,True,1.0,0.8676923077,1.0,True
RZE_cand_11006,0.5,6.0,11.3,1.2,0.3,2.5,1.0,True,1.0,1.0,1.0,True
RZE_cand_11037,0.5,6.0,11.3,1.3,0.3,2.5,1.0,True,1.0,1.0,1.0,True
RZE_cand_11038,0.5,6.0,11.3,1.3,0.3,2.7,1.0,True,1.0,1.0,1.0,True
RZE_cand_11039,0.5,6.0,11.3,1.3,0.3,2.9,1.0,True,1.0,1.0,1.0,True
RZE_cand_11068,0.5,6.0,11.3,1.4,0.3,2.5,0.9375,False,1.0,1.0,1.0,True
RZE_cand_11069,0.5,6.0,11.3,1.4,0.3,2.7,0.9542857143,False,1.0,1.0,1.0,True
RZE_cand_11070,0.5,6.0,11.3,1.4,0.3,2.9,1.0,True,1.0,1.0,1.0,True
RZE_cand_11099,0.5,6.0,11.3,1.5,0.3,2.5,0.9,False,1.0,1.0,1.0,True
RZE_cand_11100,0.5,6.0,11.3,1.5,0.3,2.7,0.916173913,False,1.0,1.0,1.0,True
RZE_cand_11101,0.5,6.0,11.3,1.5,0.3,2.9,0.9783652174,False,1.0,1.0,1.0,True
RZE_cand_11102,0.5,6.0,11.3,1.5,0.3,3.1,1.0,True,1.0,1.0,1.0,True
RZE_cand_11130,0.5,6.0,11.3,1.6,0.3,2.5,0.9,False,1.0,1.0,1.0,True
RZE_cand_11131,0.5,6.0,11.3,1.6,0.3,2.7,0.912,False,1.0,1.0,1.0,True
RZE_cand_11132,0.5,6.0,11.3,1.6,0.3,2.9,0.9699310345,False,1.0,1.0,1.0,True
RZE_cand_11133,0.5,6.0,11.3,1.6,0.3,3.1,1.0,True,1.0,1.0,1.0,True
RZE_cand_11134,0.5,6.0,11.3,1.6,0.3,3.3,1.0,True,1.0,1.0,1.0,True
RZE_cand_11161,0.5,6.0,11.3,1.7,0.3,2.5,0.9,False,1.0,1.0,1.0,True
RZE_cand_11162,0.5,6.0,11.3,1.7,0.3,2.7,0.912,False,1.0,1.0,1.0,True
RZE_cand_11163,0.5,6.0,11.3,1.7,0.3,2.9,0.9616410256,False,1.0,1.0,1.0,True
RZE_cand_11164,0.5,6.0,11.3,1.7,0.3,3.1,1.0,True,1.0,1.0,1.0,True
RZE_cand_11165,0.5,6.0,11.3,1.7,0.3,3.3,1.0,True,1.0,1.0,1.0,True
RZE_cand_11166,0.5,6.0,11.3,1.7,0.3,3.5,1.0,True,1.0,1.0,1.0,True
RZE_cand_11192,0.5,6.0,11.3,1.8,0.3,2.5,0.9,False,1.0,1.0,1.0,True
RZE_cand_11193,0.5,6.0,11.3,1.8,0.3,2.7,0.912,False,1.0,1.0,1.0,True
RZE_cand_11194,0.5,6.0,11.3,1.8,0.3,2.9,0.9534915254,False,1.0,1.0,1.0,True
RZE_cand_11195,0.5,6.0,11.3,1.8,0.3,3.1,1.0,True,1.0,1.0,1.0,True
RZE_cand_11196,0.5,6.0,11.3,1.8,0.3,3.3,1.0,True,1.0,1.0,1.0,True
RZE_cand_11197,0.5,6.0,11.3,1.8,0.3,3.5,1.0,True,1.0,1.0,1.0,True
RZE_cand_11223,0.5,6.0,11.3,1.9,0.3,2.5,0.9,False,1.0,1.0,1.0,True
RZE_cand_11224,0.5,6.0,11.3,1.9,0.3,2.7,0.912,False,1.0,1.0,1.0,True
RZE_cand_11225,0.5,6.0,11.3,1.9,0.3,2.9,0.9504,False,1.0,1.0,1.0,True
RZE_cand_11226,0.5,6.0,11.3,1.9,0.3,3.1,1.0,True,1.0,1.0,1.0,True
RZE_cand_11227,0.5,6.0,11.3,1.9,0.3,3.3,1.0,True,1.0,1.0,1.0,True
RZE_cand_11228,0.5,6.0,11.3,1.9,0.3,3.5,1.0,True,1.0,1.0,1.0,True
RZE_cand_11229,0.5,6.0,11.3,1.9,0.3,3.7,1.0,True,1.0,0.9459459459,1.0,True
RZE_cand_11254,0.5,6.0,11.3,2.0,0.3,2.5,0.9,False,1.0,1.0,1.0,True
RZE_cand_11255,0.5,6.0,11.3,2.0,0.3,2.7,0.912,False,1.0,1.0,1.0,True
RZE_cand_11256,0.5,6.0,11.3,2.0,0.3,2.9,0.9504,False,1.0,1.0,1.0,True
RZE_cand_11257,0.5,6.0,11.3,2.0,0.3,3.1,1.0,True,1.0,1.0,1.0,True
RZE_cand_11258,0.5,6.0,11.3,2.0,0.3,3.3,1.0,True,1.0,1.0,1.0,True
RZE_cand_11259,0.5,6.0,11.3,2.0,0.3,3.5,1.0,True,1.0,1.0,1.0,True
RZE_cand_11260,0.5,6.0,11.3,2.0,0.3,3.7,1.0,True,1.0,0.9459459459,1.0,True
RZE_cand_11285,0.5,6.0,11.3,2.1,0.3,2.5,0.9,False,1.0,1.0,1.0,True
RZE_cand_11286,0.5,6.0,11.3,2.1,0.3,2.7,0.912,False,1.0,1.0,1.0,True
RZE_cand_11287,0.5,6.0,11.3,2.1,0.3,2.9,0.9504,False,1.0,1.0,1.0,True
RZE_cand_11288,0.5,6.0,11.3,2.1,0.3,3.1,1.0,True,1.0,1.0,1.0,True
RZE_cand_11289,0.5,6.0,11.3,2.1,0.3,3.3,1.0,True,1.0,1.0,1.0,True
RZE_cand_11290,0.5,6.0,11.3,2.1,0.3,3.5,1.0,True,1.0,1.0,1.0,True
RZE_cand_11291,0.5,6.0,11.3,2.1,0.3,3.7,1.0,True,1.0,0.9459459459,1.0,True
RZE_cand_11316,0.5,6.0,11.3,2.2,0.3,2.5,0.9,False,1.0,1.0,1.0,True
RZE_cand_11317,0.5,6.0,11.3,2.2,0.3,2.7,0.912,False,1.0,1.0,1.0,True
RZE_cand_11318,0.5,6.0,11.3,2.2,0.3,2.9,0.9504,False,1.0,1.0,1.0,True
RZE_cand_11319,0.5,6.0,11.3,2.2,0.3,3.1,1.0,True,1.0,1.0,1.0,True
RZE_cand_11320,0.5,6.0,11.3,2.2,0.3,3.3,1.0,True,1.0,1.0,1.0,True
RZE_cand_11321,0.5,6.0,11.3,2.2,0.3,3.5,1.0,True,1.0,1.0,1.0,True
RZE_cand_11322,0.5,6.0,11.3,2.2,0.3,3.7,1.0,True,1.0,0.9459459459,1.0,True
RZE_cand_11347,0.5,6.0,11.3,2.3,0.3,2.5,0.9,False,1.0,1.0,1.0,True
RZE_cand_11348,0.5,6.0,11.3,2.3,0.3,2.7,0.912,False,1.0,1.0,1.0,True
RZE_cand_11349,0.5,6.0,11.3,2.3,0.3,2.9,0.9504,False,1.0,1.0,1.0,True
RZE_cand_11350,0.5,6.0,11.3,2.3,0.3,3.1,1.0,True,1.0,1.0,1.0,True
RZE_cand_11351,0.5,6.0,11.3,2.3,0.3,3.3,1.0,True,1.0,1.0,1.0,True
RZE_cand_11352,0.5,6.0,11.3,2.3,0.3,3.5,1.0,True,1.0,1.0,1.0,True
RZE_cand_11353,0.5,6.0,11.3,2.3,0.3,3.7,1.0,True,1.0,0.9459459459,1.0,True
RZE_cand_11378,0.5,6.0,11.3,2.4,0.3,2.5,0.9,False,1.0,1.0,1.0,True
RZE_cand_11379,0.5,6.0,11.3,2.4,0.3,2.7,0.912,False,1.0,1.0,1.0,True
RZE_cand_11380,0.5,6.0,11.3,2.4,0.3,2.9,0.9504,False,1.0,1.0,1.0,True
RZE_cand_11381,0.5,6.0,11.3,2.4,0.3,3.1,1.0,True,1.0,1.0,1.0,True
RZE_cand_11382,0.5,6.0,11.3,2.4,0.3,3.3,1.0,True,1.0,1.0,1.0,True
RZE_cand_11383,0.5,6.0,11.3,2.4,0.3,3.5,1.0,True,1.0,1.0,1.0,True
RZE_cand_11384,0.5,6.0,11.3,2.4,0.3,3.7,1.0,True,1.0,0.9459459459,1.0,True
RZE_cand_11409,0.5,6.0,11.3,2.5,0.3,2.5,0.9,False,1.0,1.0,1.0,True
RZE_cand_11410,0.5,6.0,11.3,2.5,0.3,2.7,0.912,False,1.0,1.0,1.0,True
RZE_cand_11411,0.5,6.0,11.3,2.5,0.3,2.9,0.9504,False,1.0,1.0,1.0,True
RZE_cand_11412,0.5,6.0,11.3,2.5,0.3,3.1,1.0,True,1.0,1.0,1.0,True
RZE_cand_11413,0.5,6.0,11.3,2.5,0.3,3.3,1.0,True,1.0,1.0,1.0,True
RZE_cand_11414,0.5,6.0,11.3,2.5,0.3,3.5,1.0,True,1.0,1.0,1.0,True
RZE_cand_11415,0.5,6.0,11.3,2.5,0.3,3.7,1.0,True,1.0,0.9459459459,1.0,True
RZE_cand_11416,0.5,6.0,11.3,2.5,0.3,3.9,1.0,True,1.0,0.8974358974,1.0,True
RZE_cand_11440,0.5,6.0,11.3,2.6,0.3,2.5,0.9,False,1.0,1.0,1.0,True
RZE_cand_11441,0.5,6.0,11.3,2.6,0.3,2.7,0.912,False,1.0,1.0,1.0,True
RZE_cand_11442,0.5,6.0,11.3,2.6,0.3,2.9,0.9504,False,1.0,1.0,1.0,True
RZE_cand_11443,0.5,6.0,11.3,2.6,0.3,3.1,1.0,True,1.0,1.0,1.0,True
RZE_cand_11444,0.5,6.0,11.3,2.6,0.3,3.3,1.0,True,1.0,1.0,1.0,True
RZE_cand_11445,0.5,6.0,11.3,2.6,0.3,3.5,1.0,True,1.0,1.0,1.0,True
RZE_cand_11446,0.5,6.0,11.3,2.6,0.3,3.7,1.0,True,1.0,0.9459459459,1.0,True
RZE_cand_11471,0.5,6.0,11.3,2.7,0.3,2.5,0.9,False,1.0,1.0,1.0,True
RZE_cand_11472,0.5,6.0,11.3,2.7,0.3,2.7,0.912,False,1.0,1.0,1.0,True
RZE_cand_11473,0.5,6.0,11.3,2.7,0.3,2.9,0.9504,False,1.0,1.0,1.0,True
RZE_cand_11474,0.5,6.0,11.3,2.7,0.3,3.1,1.0,True,1.0,1.0,1.0,True
RZE_cand_11475,0.5,6.0,11.3,2.7,0.3,3.3,1.0,True,1.0,1.0,1.0,True
RZE_cand_11476,0.5,6.0,11.3,2.7,0.3,3.5,1.0,True,1.0,1.0,1.0,True
