candidate_id,base_name,name,i1,i2,i3,i4,o1,o2,i1_base,i1_new,i1_delta_abs,i1_delta_pct,i1_grid_value,i1_grid_mode,i4_base,i4_new,i4_delta_abs,i4_delta_pct,i4_grid_value,i4_grid_mode,o2_base,o2_new,o2_delta_abs,o2_delta_pct,o2_grid_value,o2_grid_mode
6571,RZE,RZE_cand_6571,0.0,6.0,11.3,1.8,0.3,8.3,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,1.8,-0.9,-33.33,-0.9,absolute,3.5,8.3,4.8,137.14,4.8,absolute
6572,RZE,RZE_cand_6572,0.0,6.0,11.3,1.8,0.3,8.5,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,1.8,-0.9,-33.33,-0.9,absolute,3.5,8.5,5.0,142.86,5.0,absolute
6573,RZE,RZE_cand_6573,0.0,6.0,11.3,1.9,0.3,2.5,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,1.9,-0.8,-29.63,-0.8,absolute,3.5,2.5,-1.0,-28.57,-1.0,absolute
6574,RZE,RZE_cand_6574,0.0,6.0,11.3,1.9,0.3,2.7,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,1.9,-0.8,-29.63,-0.8,absolute,3.5,2.7,-0.8,-22.86,-0.8,absolute
6575,RZE,RZE_cand_6575,0.0,6.0,11.3,1.9,0.3,2.9,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,1.9,-0.8,-29.63,-0.8,absolute,3.5,2.9,-0.6,-17.14,-0.6,absolute
6576,RZE,RZE_cand_6576,0.0,6.0,11.3,1.9,0.3,3.1,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,1.9,-0.8,-29.63,-0.8,absolute,3.5,3.1,-0.4,-11.43,-0.4,absolute
6577,RZE,RZE_cand_6577,0.0,6.0,11.3,1.9,0.3,3.3,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,1.9,-0.8,-29.63,-0.8,absolute,3.5,3.3,-0.2,-5.71,-0.2,absolute
6578,RZE,RZE_cand_6578,0.0,6.0,11.3,1.9,0.3,3.5,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,1.9,-0.8,-29.63,-0.8,absolute,3.5,3.5,0.0,0.0,-0.0,absolute
6579,RZE,RZE_cand_6579,0.0,6.0,11.3,1.9,0.3,3.7,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,1.9,-0.8,-29.63,-0.8,absolute,3.5,3.7,0.2,5.71,0.2,absolute
6580,RZE,RZE_cand_6580,0.0,6.0,11.3,1.9,0.3,3.9,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,1.9,-0.8,-29.63,-0.8,absolute,3.5,3.9,0.4,11.43,0.4,absolute
6581,RZE,RZE_cand_6581,0.0,6.0,11.3,1.9,0.3,4.1,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,1.9,-0.8,-29.63,-0.8,absolute,3.5,4.1,0.6,17.14,0.6,absolute
6582,RZE,RZE_cand_6582,0.0,6.0,11.3,1.9,0.3,4.3,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,1.9,-0.8,-29.63,-0.8,absolute,3.5,4.3,0.8,22.86,0.8,absolute
6583,RZE,RZE_cand_6583,0.0,6.0,11.3,1.9,0.3,4.5,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,1.9,-0.8,-29.63,-0.8,absolute,3.5,4.5,1.0,28.57,1.0,absolute
6584,RZE,RZE_cand_6584,0.0,6.0,11.3,1.9,0.3,4.7,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,1.9,-0.8,-29.63,-0.8,absolute,3.5,4.7,1.2,34.29,1.2,absolute
6585,RZE,RZE_cand_6585,0.0,6.0,11.3,1.9,0.3,4.9,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,1.9,-0.8,-29.63,-0.8,absolute,3.5,4.9,1.4,40.0,1.4,absolute
6586,RZE,RZE_cand_6586,0.0,6.0,11.3,1.9,0.3,5.1,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,1.9,-0.8,-29.63,-0.8,absolute,3.5,5.1,1.6,45.71,1.6,absolute
6587,RZE,RZE_cand_6587,0.0,6.0,11.3,1.9,0.3,5.3,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,1.9,-0.8,-29.63,-0.8,absolute,3.5,5.3,1.8,51.43,1.8,absolute
6588,RZE,RZE_cand_6588,0.0,6.0,11.3,1.9,0.3,5.5,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,1.9,-0.8,-29.63,-0.8,absolute,3.5,5.5,2.0,57.14,2.0,absolute
6589,RZE,RZE_cand_6589,0.0,6.0,11.3,1.9,0.3,5.7,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,1.9,-0.8,-29.63,-0.8,absolute,3.5,5.7,2.2,62.86,2.2,absolute
6590,RZE,RZE_cand_6590,0.0,6.0,11.3,1.9,0.3,5.9,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,1.9,-0.8,-29.63,-0.8,absolute,3.5,5.9,2.4,68.57,2.4,absolute
6591,RZE,RZE_cand_6591,0.0,6.0,11.3,1.9,0.3,6.1,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,1.9,-0.8,-29.63,-0.8,absolute,3.5,6.1,2.6,74.29,2.6,absolute
6592,RZE,RZE_cand_6592,0.0,6.0,11.3,1.9,0.3,6.3,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,1.9,-0.8,-29.63,-0.8,absolute,3.5,6.3,2.8,80.0,2.8,absolute
6593,RZE,RZE_cand_6593,0.0,6.0,11.3,1.9,0.3,6.5,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,1.9,-0.8,-29.63,-0.8,absolute,3.5,6.5,3.0,85.71,3.0,absolute
6594,RZE,RZE_cand_6594,0.0,6.0,11.3,1.9,0.3,6.7,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,1.9,-0.8,-29.63,-0.8,absolute,3.5,6.7,3.2,91.43,3.2,absolute
6595,RZE,RZE_cand_6595,0.0,6.0,11.3,1.9,0.3,6.9,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,1.9,-0.8,-29.63,-0.8,absolute,3.5,6.9,3.4,97.14,3.4,absolute
6596,RZE,RZE_cand_6596,0.0,6.0,11.3,1.9,0.3,7.1,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,1.9,-0.8,-29.63,-0.8,absolute,3.5,7.1,3.6,102.86,3.6,absolute
6597,RZE,RZE_cand_6597,0.0,6.0,11.3,1.9,0.3,7.3,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,1.9,-0.8,-29.63,-0.8,absolute,3.5,7.3,3.8,108.57,3.8,absolute
6598,RZE,RZE_cand_6598,0.0,6.0,11.3,1.9,0.3,7.5,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,1.9,-0.8,-29.63,-0.8,absolute,3.5,7.5,4.0,114.29,4.0,absolute
6599,RZE,RZE_cand_6599,0.0,6.0,11.3,1.9,0.3,7.7,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,1.9,-0.8,-29.63,-0.8,absolute,3.5,7.7,4.2,120.0,4.2,absolute
6600,RZE,RZE_cand_6600,0.0,6.0,11.3,1.9,0.3,7.9,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,1.9,-0.8,-29.63,-0.8,absolute,3.5,7.9,4.4,125.71,4.4,absolute
6601,RZE,RZE_cand_6601,0.0,6.0,11.3,1.9,0.3,8.1,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,1.9,-0.8,-29.63,-0.8,absolute,3.5,8.1,4.6,131.43,4.6,absolute
6602,RZE,RZE_cand_6602,0.0,6.0,11.3,1.9,0.3,8.3,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,1.9,-0.8,-29.63,-0.8,absolute,3.5,8.3,4.8,137.14,4.8,absolute
6603,RZE,RZE_cand_6603,0.0,6.0,11.3,1.9,0.3,8.5,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,1.9,-0.8,-29.63,-0.8,absolute,3.5,8.5,5.0,142.86,5.0,absolute
6604,RZE,RZE_cand_6604,0.0,6.0,11.3,2.0,0.3,2.5,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,2.0,-0.7,-25.93,-0.7,absolute,3.5,2.5,-1.0,-28.57,-1.0,absolute
6605,RZE,RZE_cand_6605,0.0,6.0,11.3,2.0,0.3,2.7,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,2.0,-0.7,-25.93,-0.7,absolute,3.5,2.7,-0.8,-22.86,-0.8,absolute
6606,RZE,RZE_cand_6606,0.0,6.0,11.3,2.0,0.3,2.9,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,2.0,-0.7,-25.93,-0.7,absolute,3.5,2.9,-0.6,-17.14,-0.6,absolute
6607,RZE,RZE_cand_6607,0.0,6.0,11.3,2.0,0.3,3.1,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,2.0,-0.7,-25.93,-0.7,absolute,3.5,3.1,-0.4,-11.43,-0.4,absolute
6608,RZE,RZE_cand_6608,0.0,6.0,11.3,2.0,0.3,3.3,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,2.0,-0.7,-25.93,-0.7,absolute,3.5,3.3,-0.2,-5.71,-0.2,absolute
6609,RZE,RZE_cand_6609,0.0,6.0,11.3,2.0,0.3,3.5,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,2.0,-0.7,-25.93,-0.7,absolute,3.5,3.5,0.0,0.0,-0.0,absolute
6610,RZE,RZE_cand_6610,0.0,6.0,11.3,2.0,0.3,3.7,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,2.0,-0.7,-25.93,-0.7,absolute,3.5,3.7,0.2,5.71,0.2,absolute
6611,RZE,RZE_cand_6611,0.0,6.0,11.3,2.0,0.3,3.9,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,2.0,-0.7,-25.93,-0.7,absolute,3.5,3.9,0.4,11.43,0.4,absolute
6612,RZE,RZE_cand_6612,0.0,6.0,11.3,2.0,0.3,4.1,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,2.0,-0.7,-25.93,-0.7,absolute,3.5,4.1,0.6,17.14,0.6,absolute
6613,RZE,RZE_cand_6613,0.0,6.0,11.3,2.0,0.3,4.3,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,2.0,-0.7,-25.93,-0.7,absolute,3.5,4.3,0.8,22.86,0.8,absolute
6614,RZE,RZE_cand_6614,0.0,6.0,11.3,2.0,0.3,4.5,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,2.0,-0.7,-25.93,-0.7,absolute,3.5,4.5,1.0,28.57,1.0,absolute
6615,RZE,RZE_cand_6615,0.0,6.0,11.3,2.0,0.3,4.7,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,2.0,-0.7,-25.93,-0.7,absolute,3.5,4.7,1.2,34.29,1.2,absolute
6616,RZE,RZE_cand_6616,0.0,6.0,11.3,2.0,0.3,4.9,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,2.0,-0.7,-25.93,-0.7,absolute,3.5,4.9,1.4,40.0,1.4,absolute
6617,RZE,RZE_cand_6617,0.0,6.0,11.3,2.0,0.3,5.1,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,2.0,-0.7,-25.93,-0.7,absolute,3.5,5.1,1.6,45.71,1.6,absolute
6618,RZE,RZE_cand_6618,0.0,6.0,11.3,2.0,0.3,5.3,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,2.0,-0.7,-25.93,-0.7,absolute,3.5,5.3,1.8,51.43,1.8,absolute
6619,RZE,RZE_cand_6619,0.0,6.0,11.3,2.0,0.3,5.5,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,2.0,-0.7,-25.93,-0.7,absolute,3.5,5.5,2.0,57.14,2.0,absolute
6620,RZE,RZE_cand_6620,0.0,6.0,11.3,2.0,0.3,5.7,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,2.0,-0.7,-25.93,-0.7,absolute,3.5,5.7,2.2,62.86,2.2,absolute
6621,RZE,RZE_cand_6621,0.0,6.0,11.3,2.0,0.3,5.9,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,2.0,-0.7,-25.93,-0.7,absolute,3.5,5.9,2.4,68.57,2.4,absolute
6622,RZE,RZE_cand_6622,0.0,6.0,11.3,2.0,0.3,6.1,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,2.0,-0.7,-25.93,-0.7,absolute,3.5,6.1,2.6,74.29,2.6,absolute
6623,RZE,RZE_cand_6623,0.0,6.0,11.3,2.0,0.3,6.3,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,2.0,-0.7,-25.93,-0.7,absolute,3.5,6.3,2.8,80.0,2.8,absolute
6624,RZE,RZE_cand_6624,0.0,6.0,11.3,2.0,0.3,6.5,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,2.0,-0.7,-25.93,-0.7,absolute,3.5,6.5,3.0,85.71,3.0,absolute
6625,RZE,RZE_cand_6625,0.0,6.0,11.3,2.0,0.3,6.7,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,2.0,-0.7,-25.93,-0.7,absolute,3.5,6.7,3.2,91.43,3.2,absolute
6626,RZE,RZE_cand_6626,0.0,6.0,11.3,2.0,0.3,6.9,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,2.0,-0.7,-25.93,-0.7,absolute,3.5,6.9,3.4,97.14,3.4,absolute
6627,RZE,RZE_cand_6627,0.0,6.0,11.3,2.0,0.3,7.1,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,2.0,-0.7,-25.93,-0.7,absolute,3.5,7.1,3.6,102.86,3.6,absolute
6628,RZE,RZE_cand_6628,0.0,6.0,11.3,2.0,0.3,7.3,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,2.0,-0.7,-25.93,-0.7,absolute,3.5,7.3,3.8,108.57,3.8,absolute
6629,RZE,RZE_cand_6629,0.0,6.0,11.3,2.0,0.3,7.5,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,2.0,-0.7,-25.93,-0.7,absolute,3.5,7.5,4.0,114.29,4.0,absolute
6630,RZE,RZE_cand_6630,0.0,6.0,11.3,2.0,0.3,7.7,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,2.0,-0.7,-25.93,-0.7,absolute,3.5,7.7,4.2,120.0,4.2,absolute
6631,RZE,RZE_cand_6631,0.0,6.0,11.3,2.0,0.3,7.9,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,2.0,-0.7,-25.93,-0.7,absolute,3.5,7.9,4.4,125.71,4.4,absolute
6632,RZE,RZE_cand_6632,0.0,6.0,11.3,2.0,0.3,8.1,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,2.0,-0.7,-25.93,-0.7,absolute,3.5,8.1,4.6,131.43,4.6,absolute
6633,RZE,RZE_cand_6633,0.0,6.0,11.3,2.0,0.3,8.3,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,2.0,-0.7,-25.93,-0.7,absolute,3.5,8.3,4.8,137.14,4.8,absolute
6634,RZE,RZE_cand_6634,0.0,6.0,11.3,2.0,0.3,8.5,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,2.0,-0.7,-25.93,-0.7,absolute,3.5,8.5,5.0,142.86,5.0,absolute
6635,RZE,RZE_cand_6635,0.0,6.0,11.3,2.1,0.3,2.5,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,2.1,-0.6,-22.22,-0.6,absolute,3.5,2.5,-1.0,-28.57,-1.0,absolute
6636,RZE,RZE_cand_6636,0.0,6.0,11.3,2.1,0.3,2.7,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,2.1,-0.6,-22.22,-0.6,absolute,3.5,2.7,-0.8,-22.86,-0.8,absolute
6637,RZE,RZE_cand_6637,0.0,6.0,11.3,2.1,0.3,2.9,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,2.1,-0.6,-22.22,-0.6,absolute,3.5,2.9,-0.6,-17.14,-0.6,absolute
6638,RZE,RZE_cand_6638,0.0,6.0,11.3,2.1,0.3,3.1,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,2.1,-0.6,-22.22,-0.6,absolute,3.5,3.1,-0.4,-11.43,-0.4,absolute
6639,RZE,RZE_cand_6639,0.0,6.0,11.3,2.1,0.3,3.3,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,2.1,-0.6,-22.22,-0.6,absolute,3.5,3.3,-0.2,-5.71,-0.2,absolute
6640,RZE,RZE_cand_6640,0.0,6.0,11.3,2.1,0.3,3.5,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,2.1,-0.6,-22.22,-0.6,absolute,3.5,3.5,0.0,0.0,-0.0,absolute
6641,RZE,RZE_cand_6641,0.0,6.0,11.3,2.1,0.3,3.7,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,2.1,-0.6,-22.22,-0.6,absolute,3.5,3.7,0.2,5.71,0.2,absolute
6642,RZE,RZE_cand_6642,0.0,6.0,11.3,2.1,0.3,3.9,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,2.1,-0.6,-22.22,-0.6,absolute,3.5,3.9,0.4,11.43,0.4,absolute
6643,RZE,RZE_cand_6643,0.0,6.0,11.3,2.1,0.3,4.1,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,2.1,-0.6,-22.22,-0.6,absolute,3.5,4.1,0.6,17.14,0.6,absolute
6644,RZE,RZE_cand_6644,0.0,6.0,11.3,2.1,0.3,4.3,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,2.1,-0.6,-22.22,-0.6,absolute,3.5,4.3,0.8,22.86,0.8,absolute
6645,RZE,RZE_cand_6645,0.0,6.0,11.3,2.1,0.3,4.5,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,2.1,-0.6,-22.22,-0.6,absolute,3.5,4.5,1.0,28.57,1.0,absolute
6646,RZE,RZE_cand_6646,0.0,6.0,11.3,2.1,0.3,4.7,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,2.1,-0.6,-22.22,-0.6,absolute,3.5,4.7,1.2,34.29,1.2,absolute
6647,RZE,RZE_cand_6647,0.0,6.0,11.3,2.1,0.3,4.9,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,2.1,-0.6,-22.22,-0.6,absolute,3.5,4.9,1.4,40.0,1.4,absolute
6648,RZE,RZE_cand_6648,0.0,6.0,11.3,2.1,0.3,5.1,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,2.1,-0.6,-22.22,-0.6,absolute,3.5,5.1,1.6,45.71,1.6,absolute
6649,RZE,RZE_cand_6649,0.0,6.0,11.3,2.1,0.3,5.3,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,2.1,-0.6,-22.22,-0.6,absolute,3.5,5.3,1.8,51.43,1.8,absolute
6650,RZE,RZE_cand_6650,0.0,6.0,11.3,2.1,0.3,5.5,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,2.1,-0.6,-22.22,-0.6,absolute,3.5,5.5,2.0,57.14,2.0,absolute
6651,RZE,RZE_cand_6651,0.0,6.0,11.3,2.1,0.3,5.7,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,2.1,-0.6,-22.22,-0.6,absolute,3.5,5.7,2.2,62.86,2.2,absolute
6652,RZE,RZE_cand_6652,0.0,6.0,11.3,2.1,0.3,5.9,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,2.1,-0.6,-22.22,-0.6,absolute,3.5,5.9,2.4,68.57,2.4,absolute
6653,RZE,RZE_cand_6653,0.0,6.0,11.3,2.1,0.3,6.1,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,2.1,-0.6,-22.22,-0.6,absolute,3.5,6.1,2.6,74.29,2.6,absolute
6654,RZE,RZE_cand_6654,0.0,6.0,11.3,2.1,0.3,6.3,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,2.1,-0.6,-22.22,-0.6,absolute,3.5,6.3,2.8,80.0,2.8,absolute
6655,RZE,RZE_cand_6655,0.0,6.0,11.3,2.1,0.3,6.5,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,2.1,-0.6,-22.22,-0.6,absolute,3.5,6.5,3.0,85.71,3.0,absolute
6656,RZE,RZE_cand_6656,0.0,6.0,11.3,2.1,0.3,6.7,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,2.1,-0.6,-22.22,-0.6,absolute,3.5,6.7,3.2,91.43,3.2,absolute
6657,RZE,RZE_cand_6657,0.0,6.0,11.3,2.1,0.3,6.9,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,2.1,-0.6,-22.22,-0.6,absolute,3.5,6.9,3.4,97.14,3.4,absolute
6658,RZE,RZE_cand_6658,0.0,6.0,11.3,2.1,0.3,7.1,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,2.1,-0.6,-22.22,-0.6,absolute,3.5,7.1,3.6,102.86,3.6,absolute
6659,RZE,RZE_cand_6659,0.0,6.0,11.3,2.1,0.3,7.3,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,2.1,-0.6,-22.22,-0.6,absolute,3.5,7.3,3.8,108.57,3.8,absolute
6660,RZE,RZE_cand_6660,0.0,6.0,11.3,2.1,0.3,7.5,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,2.1,-0.6,-22.22,-0.6,absolute,3.5,7.5,4.0,114.29,4.0,absolute
6661,RZE,RZE_cand_6661,0.0,6.0,11.3,2.1,0.3,7.7,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,2.1,-0.6,-22.22,-0.6,absolute,3.5,7.7,4.2,120.0,4.2,absolute
6662,RZE,RZE_cand_6662,0.0,6.0,11.3,2.1,0.3,7.9,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,2.1,-0.6,-22.22,-0.6,absolute,3.5,7.9,4.4,125.71,4.4,absolute
6663,RZE,RZE_cand_6663,0.0,6.0,11.3,2.1,0.3,8.1,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,2.1,-0.6,-22.22,-0.6,absolute,3.5,8.1,4.6,131.43,4.6,absolute
6664,RZE,RZE_cand_6664,0.0,6.0,11.3,2.1,0.3,8.3,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,2.1,-0.6,-22.22,-0.6,absolute,3.5,8.3,4.8,137.14,4.8,absolute
6665,RZE,RZE_cand_6665,0.0,6.0,11.3,2.1,0.3,8.5,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,2.1,-0.6,-22.22,-0.6,absolute,3.5,8.5,5.0,142.86,5.0,absolute
6666,RZE,RZE_cand_6666,0.0,6.0,11.3,2.2,0.3,2.5,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,2.2,-0.5,-18.52,-0.5,absolute,3.5,2.5,-1.0,-28.57,-1.0,absolute
6667,RZE,RZE_cand_6667,0.0,6.0,11.3,2.2,0.3,2.7,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,2.2,-0.5,-18.52,-0.5,absolute,3.5,2.7,-0.8,-22.86,-0.8,absolute
6668,RZE,RZE_cand_6668,0.0,6.0,11.3,2.2,0.3,2.9,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,2.2,-0.5,-18.52,-0.5,absolute,3.5,2.9,-0.6,-17.14,-0.6,absolute
6669,RZE,RZE_cand_6669,0.0,6.0,11.3,2.2,0.3,3.1,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,2.2,-0.5,-18.52,-0.5,absolute,3.5,3.1,-0.4,-11.43,-0.4,absolute
6670,RZE,RZE_cand_6670,0.0,6.0,11.3,2.2,0.3,3.3,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,2.2,-0.5,-18.52,-0.5,absolute,3.5,3.3,-0.2,-5.71,-0.2,absolute
6671,RZE,RZE_cand_6671,0.0,6.0,11.3,2.2,0.3,3.5,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,2.2,-0.5,-18.52,-0.5,absolute,3.5,3.5,0.0,0.0,-0.0,absolute
6672,RZE,RZE_cand_6672,0.0,6.0,11.3,2.2,0.3,3.7,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,2.2,-0.5,-18.52,-0.5,absolute,3.5,3.7,0.2,5.71,0.2,absolute
6673,RZE,RZE_cand_6673,0.0,6.0,11.3,2.2,0.3,3.9,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,2.2,-0.5,-18.52,-0.5,absolute,3.5,3.9,0.4,11.43,0.4,absolute
6674,RZE,RZE_cand_6674,0.0,6.0,11.3,2.2,0.3,4.1,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,2.2,-0.5,-18.52,-0.5,absolute,3.5,4.1,0.6,17.14,0.6,absolute
6675,RZE,RZE_cand_6675,0.0,6.0,11.3,2.2,0.3,4.3,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,2.2,-0.5,-18.52,-0.5,absolute,3.5,4.3,0.8,22.86,0.8,absolute
6676,RZE,RZE_cand_6676,0.0,6.0,11.3,2.2,0.3,4.5,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,2.2,-0.5,-18.52,-0.5,absolute,3.5,4.5,1.0,28.57,1.0,absolute
6677,RZE,RZE_cand_6677,0.0,6.0,11.3,2.2,0.3,4.7,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,2.2,-0.5,-18.52,-0.5,absolute,3.5,4.7,1.2,34.29,1.2,absolute
6678,RZE,RZE_cand_6678,0.0,6.0,11.3,2.2,0.3,4.9,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,2.2,-0.5,-18.52,-0.5,absolute,3.5,4.9,1.4,40.0,1.4,absolute
6679,RZE,RZE_cand_6679,0.0,6.0,11.3,2.2,0.3,5.1,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,2.2,-0.5,-18.52,-0.5,absolute,3.5,5.1,1.6,45.71,1.6,absolute
6680,RZE,RZE_cand_6680,0.0,6.0,11.3,2.2,0.3,5.3,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,2.2,-0.5,-18.52,-0.5,absolute,3.5,5.3,1.8,51.43,1.8,absolute
6681,RZE,RZE_cand_6681,0.0,6.0,11.3,2.2,0.3,5.5,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,2.2,-0.5,-18.52,-0.5,absolute,3.5,5.5,2.0,57.14,2.0,absolute
6682,RZE,RZE_cand_6682,0.0,6.0,11.3,2.2,0.3,5.7,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,2.2,-0.5,-18.52,-0.5,absolute,3.5,5.7,2.2,62.86,2.2,absolute
6683,RZE,RZE_cand_6683,0.0,6.0,11.3,2.2,0.3,5.9,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,2.2,-0.5,-18.52,-0.5,absolute,3.5,5.9,2.4,68.57,2.4,absolute
6684,RZE,RZE_cand_6684,0.0,6.0,11.3,2.2,0.3,6.1,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,2.2,-0.5,-18.52,-0.5,absolute,3.5,6.1,2.6,74.29,2.6,absolute
6685,RZE,RZE_cand_6685,0.0,6.0,11.3,2.2,0.3,6.3,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,2.2,-0.5,-18.52,-0.5,absolute,3.5,6.3,2.8,80.0,2.8,absolute
