name,i1,i2,i3,i4,o1,o2,candidate_efficiency,candidate_efficient,LCJ_efficiency
RZE__to__LCJ_cand_696,0.7000000000000002,6,11.3,2.7000000000000006,0.3,4.34,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_697,0.7000000000000002,6,11.3,2.7000000000000006,0.3,4.76,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_698,0.7000000000000002,6,11.3,2.7000000000000006,0.3,5.18,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_699,0.7000000000000002,6,11.3,2.7000000000000006,0.3,5.6,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_700,0.7000000000000002,6,11.3,3.0900000000000007,0.3,2.24,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_701,0.7000000000000002,6,11.3,3.0900000000000007,0.3,2.66,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_702,0.7000000000000002,6,11.3,3.0900000000000007,0.3,3.08,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_703,0.7000000000000002,6,11.3,3.0900000000000007,0.3,3.5,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_704,0.7000000000000002,6,11.3,3.0900000000000007,0.3,3.92,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_705,0.7000000000000002,6,11.3,3.0900000000000007,0.3,4.2,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_706,0.7000000000000002,6,11.3,3.0900000000000007,0.3,4.34,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_707,0.7000000000000002,6,11.3,3.0900000000000007,0.3,4.76,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_708,0.7000000000000002,6,11.3,3.0900000000000007,0.3,5.18,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_709,0.7000000000000002,6,11.3,3.0900000000000007,0.3,5.6,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_710,0.7000000000000002,6,11.3,3.480000000000001,0.3,2.24,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_711,0.7000000000000002,6,11.3,3.480000000000001,0.3,2.66,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_712,0.7000000000000002,6,11.3,3.480000000000001,0.3,3.08,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_713,0.7000000000000002,6,11.3,3.480000000000001,0.3,3.5,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_714,0.7000000000000002,6,11.3,3.480000000000001,0.3,3.92,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_715,0.7000000000000002,6,11.3,3.480000000000001,0.3,4.2,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_716,0.7000000000000002,6,11.3,3.480000000000001,0.3,4.34,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_717,0.7000000000000002,6,11.3,3.480000000000001,0.3,4.76,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_718,0.7000000000000002,6,11.3,3.480000000000001,0.3,5.18,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_719,0.7000000000000002,6,11.3,3.480000000000001,0.3,5.6,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_720,0.7000000000000002,6,11.3,3.870000000000001,0.3,2.24,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_721,0.7000000000000002,6,11.3,3.870000000000001,0.3,2.66,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_722,0.7000000000000002,6,11.3,3.870000000000001,0.3,3.08,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_723,0.7000000000000002,6,11.3,3.870000000000001,0.3,3.5,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_724,0.7000000000000002,6,11.3,3.870000000000001,0.3,3.92,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_725,0.7000000000000002,6,11.3,3.870000000000001,0.3,4.2,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_726,0.7000000000000002,6,11.3,3.870000000000001,0.3,4.34,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_727,0.7000000000000002,6,11.3,3.870000000000001,0.3,4.76,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_728,0.7000000000000002,6,11.3,3.870000000000001,0.3,5.18,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_729,0.7000000000000002,6,11.3,3.870000000000001,0.3,5.6,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_730,0.7000000000000002,6,11.3,3.9,0.3,2.24,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_731,0.7000000000000002,6,11.3,3.9,0.3,2.66,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_732,0.7000000000000002,6,11.3,3.9,0.3,3.08,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_733,0.7000000000000002,6,11.3,3.9,0.3,3.5,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_734,0.7000000000000002,6,11.3,3.9,0.3,3.92,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_735,0.7000000000000002,6,11.3,3.9,0.3,4.2,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_736,0.7000000000000002,6,11.3,3.9,0.3,4.34,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_737,0.7000000000000002,6,11.3,3.9,0.3,4.76,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_738,0.7000000000000002,6,11.3,3.9,0.3,5.18,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_739,0.7000000000000002,6,11.3,3.9,0.3,5.6,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_740,0.7000000000000002,6,11.3,4.260000000000002,0.3,2.24,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_741,0.7000000000000002,6,11.3,4.260000000000002,0.3,2.66,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_742,0.7000000000000002,6,11.3,4.260000000000002,0.3,3.08,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_743,0.7000000000000002,6,11.3,4.260000000000002,0.3,3.5,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_744,0.7000000000000002,6,11.3,4.260000000000002,0.3,3.92,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_745,0.7000000000000002,6,11.3,4.260000000000002,0.3,4.2,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_746,0.7000000000000002,6,11.3,4.260000000000002,0.3,4.34,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_747,0.7000000000000002,6,11.3,4.260000000000002,0.3,4.76,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_748,0.7000000000000002,6,11.3,4.260000000000002,0.3,5.18,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_749,0.7000000000000002,6,11.3,4.260000000000002,0.3,5.6,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_750,0.7000000000000002,6,11.3,4.650000000000001,0.3,2.24,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_751,0.7000000000000002,6,11.3,4.650000000000001,0.3,2.66,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_752,0.7000000000000002,6,11.3,4.650000000000001,0.3,3.08,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_753,0.7000000000000002,6,11.3,4.650000000000001,0.3,3.5,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_754,0.7000000000000002,6,11.3,4.650000000000001,0.3,3.92,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_755,0.7000000000000002,6,11.3,4.650000000000001,0.3,4.2,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_756,0.7000000000000002,6,11.3,4.650000000000001,0.3,4.34,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_757,0.7000000000000002,6,11.3,4.650000000000001,0.3,4.76,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_758,0.7000000000000002,6,11.3,4.650000000000001,0.3,5.18,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_759,0.7000000000000002,6,11.3,4.650000000000001,0.3,5.6,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_760,0.7000000000000002,6,11.3,5.040000000000001,0.3,2.24,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_761,0.7000000000000002,6,11.3,5.040000000000001,0.3,2.66,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_762,0.7000000000000002,6,11.3,5.040000000000001,0.3,3.08,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_763,0.7000000000000002,6,11.3,5.040000000000001,0.3,3.5,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_764,0.7000000000000002,6,11.3,5.040000000000001,0.3,3.92,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_765,0.7000000000000002,6,11.3,5.040000000000001,0.3,4.2,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_766,0.7000000000000002,6,11.3,5.040000000000001,0.3,4.34,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_767,0.7000000000000002,6,11.3,5.040000000000001,0.3,4.76,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_768,0.7000000000000002,6,11.3,5.040000000000001,0.3,5.18,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_769,0.7000000000000002,6,11.3,5.040000000000001,0.3,5.6,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_770,0.7000000000000002,6,11.3,5.4300000000000015,0.3,2.24,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_771,0.7000000000000002,6,11.3,5.4300000000000015,0.3,2.66,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_772,0.7000000000000002,6,11.3,5.4300000000000015,0.3,3.08,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_773,0.7000000000000002,6,11.3,5.4300000000000015,0.3,3.5,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_774,0.7000000000000002,6,11.3,5.4300000000000015,0.3,3.92,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_775,0.7000000000000002,6,11.3,5.4300000000000015,0.3,4.2,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_776,0.7000000000000002,6,11.3,5.4300000000000015,0.3,4.34,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_777,0.7000000000000002,6,11.3,5.4300000000000015,0.3,4.76,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_778,0.7000000000000002,6,11.3,5.4300000000000015,0.3,5.18,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_779,0.7000000000000002,6,11.3,5.4300000000000015,0.3,5.6,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_780,0.8000000000000003,6,11.3,1.5300000000000002,0.3,2.24,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_781,0.8000000000000003,6,11.3,1.5300000000000002,0.3,2.66,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_782,0.8000000000000003,6,11.3,1.5300000000000002,0.3,3.08,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_783,0.8000000000000003,6,11.3,1.5300000000000002,0.3,3.5,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_784,0.8000000000000003,6,11.3,1.5300000000000002,0.3,3.92,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_785,0.8000000000000003,6,11.3,1.5300000000000002,0.3,4.2,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_786,0.8000000000000003,6,11.3,1.5300000000000002,0.3,4.34,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_787,0.8000000000000003,6,11.3,1.5300000000000002,0.3,4.76,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_788,0.8000000000000003,6,11.3,1.5300000000000002,0.3,5.18,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_789,0.8000000000000003,6,11.3,1.5300000000000002,0.3,5.6,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_790,0.8000000000000003,6,11.3,1.9200000000000004,0.3,2.24,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_791,0.8000000000000003,6,11.3,1.9200000000000004,0.3,2.66,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_792,0.8000000000000003,6,11.3,1.9200000000000004,0.3,3.08,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_793,0.8000000000000003,6,11.3,1.9200000000000004,0.3,3.5,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_794,0.8000000000000003,6,11.3,1.9200000000000004,0.3,3.92,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_795,0.8000000000000003,6,11.3,1.9200000000000004,0.3,4.2,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_796,0.8000000000000003,6,11.3,1.9200000000000004,0.3,4.34,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_797,0.8000000000000003,6,11.3,1.9200000000000004,0.3,4.76,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_798,0.8000000000000003,6,11.3,1.9200000000000004,0.3,5.18,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_799,0.8000000000000003,6,11.3,1.9200000000000004,0.3,5.6,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_800,0.8000000000000003,6,11.3,2.3100000000000005,0.3,2.24,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_801,0.8000000000000003,6,11.3,2.3100000000000005,0.3,2.66,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_802,0.8000000000000003,6,11.3,2.3100000000000005,0.3,3.08,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_803,0.8000000000000003,6,11.3,2.3100000000000005,0.3,3.5,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_804,0.8000000000000003,6,11.3,2.3100000000000005,0.3,3.92,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_805,0.8000000000000003,6,11.3,2.3100000000000005,0.3,4.2,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_806,0.8000000000000003,6,11.3,2.3100000000000005,0.3,4.34,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_807,0.8000000000000003,6,11.3,2.3100000000000005,0.3,4.76,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_808,0.8000000000000003,6,11.3,2.3100000000000005,0.3,5.18,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_809,0.8000000000000003,6,11.3,2.3100000000000005,0.3,5.6,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_810,0.8000000000000003,6,11.3,2.7,0.3,2.24,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_811,0.8000000000000003,6,11.3,2.7,0.3,2.66,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_812,0.8000000000000003,6,11.3,2.7,0.3,3.08,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_813,0.8000000000000003,6,11.3,2.7,0.3,3.5,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_814,0.8000000000000003,6,11.3,2.7,0.3,3.92,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_815,0.8000000000000003,6,11.3,2.7,0.3,4.2,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_816,0.8000000000000003,6,11.3,2.7,0.3,4.34,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_817,0.8000000000000003,6,11.3,2.7,0.3,4.76,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_818,0.8000000000000003,6,11.3,2.7,0.3,5.18,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_819,0.8000000000000003,6,11.3,2.7,0.3,5.6,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_820,0.8000000000000003,6,11.3,2.7000000000000006,0.3,2.24,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_821,0.8000000000000003,6,11.3,2.7000000000000006,0.3,2.66,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_822,0.8000000000000003,6,11.3,2.7000000000000006,0.3,3.08,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_823,0.8000000000000003,6,11.3,2.7000000000000006,0.3,3.5,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_824,0.8000000000000003,6,11.3,2.7000000000000006,0.3,3.92,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_825,0.8000000000000003,6,11.3,2.7000000000000006,0.3,4.2,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_826,0.8000000000000003,6,11.3,2.7000000000000006,0.3,4.34,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_827,0.8000000000000003,6,11.3,2.7000000000000006,0.3,4.76,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_828,0.8000000000000003,6,11.3,2.7000000000000006,0.3,5.18,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_829,0.8000000000000003,6,11.3,2.7000000000000006,0.3,5.6,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_830,0.8000000000000003,6,11.3,3.0900000000000007,0.3,2.24,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_831,0.8000000000000003,6,11.3,3.0900000000000007,0.3,2.66,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_832,0.8000000000000003,6,11.3,3.0900000000000007,0.3,3.08,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_833,0.8000000000000003,6,11.3,3.0900000000000007,0.3,3.5,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_834,0.8000000000000003,6,11.3,3.0900000000000007,0.3,3.92,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_835,0.8000000000000003,6,11.3,3.0900000000000007,0.3,4.2,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_836,0.8000000000000003,6,11.3,3.0900000000000007,0.3,4.34,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_837,0.8000000000000003,6,11.3,3.0900000000000007,0.3,4.76,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_838,0.8000000000000003,6,11.3,3.0900000000000007,0.3,5.18,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_839,0.8000000000000003,6,11.3,3.0900000000000007,0.3,5.6,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_840,0.8000000000000003,6,11.3,3.480000000000001,0.3,2.24,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_841,0.8000000000000003,6,11.3,3.480000000000001,0.3,2.66,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_842,0.8000000000000003,6,11.3,3.480000000000001,0.3,3.08,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_843,0.8000000000000003,6,11.3,3.480000000000001,0.3,3.5,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_844,0.8000000000000003,6,11.3,3.480000000000001,0.3,3.92,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_845,0.8000000000000003,6,11.3,3.480000000000001,0.3,4.2,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_846,0.8000000000000003,6,11.3,3.480000000000001,0.3,4.34,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_847,0.8000000000000003,6,11.3,3.480000000000001,0.3,4.76,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_848,0.8000000000000003,6,11.3,3.480000000000001,0.3,5.18,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_849,0.8000000000000003,6,11.3,3.480000000000001,0.3,5.6,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_850,0.8000000000000003,6,11.3,3.870000000000001,0.3,2.24,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_851,0.8000000000000003,6,11.3,3.870000000000001,0.3,2.66,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_852,0.8000000000000003,6,11.3,3.870000000000001,0.3,3.08,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_853,0.8000000000000003,6,11.3,3.870000000000001,0.3,3.5,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_854,0.8000000000000003,6,11.3,3.870000000000001,0.3,3.92,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_855,0.8000000000000003,6,11.3,3.870000000000001,0.3,4.2,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_856,0.8000000000000003,6,11.3,3.870000000000001,0.3,4.34,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_857,0.8000000000000003,6,11.3,3.870000000000001,0.3,4.76,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_858,0.8000000000000003,6,11.3,3.870000000000001,0.3,5.18,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_859,0.8000000000000003,6,11.3,3.870000000000001,0.3,5.6,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_860,0.8000000000000003,6,11.3,3.9,0.3,2.24,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_861,0.8000000000000003,6,11.3,3.9,0.3,2.66,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_862,0.8000000000000003,6,11.3,3.9,0.3,3.08,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_863,0.8000000000000003,6,11.3,3.9,0.3,3.5,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_864,0.8000000000000003,6,11.3,3.9,0.3,3.92,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_865,0.8000000000000003,6,11.3,3.9,0.3,4.2,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_866,0.8000000000000003,6,11.3,3.9,0.3,4.34,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_867,0.8000000000000003,6,11.3,3.9,0.3,4.76,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_868,0.8000000000000003,6,11.3,3.9,0.3,5.18,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_869,0.8000000000000003,6,11.3,3.9,0.3,5.6,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_870,0.8000000000000003,6,11.3,4.260000000000002,0.3,2.24,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_871,0.8000000000000003,6,11.3,4.260000000000002,0.3,2.66,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_872,0.8000000000000003,6,11.3,4.260000000000002,0.3,3.08,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_873,0.8000000000000003,6,11.3,4.260000000000002,0.3,3.5,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_874,0.8000000000000003,6,11.3,4.260000000000002,0.3,3.92,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_875,0.8000000000000003,6,11.3,4.260000000000002,0.3,4.2,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_876,0.8000000000000003,6,11.3,4.260000000000002,0.3,4.34,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_877,0.8000000000000003,6,11.3,4.260000000000002,0.3,4.76,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_878,0.8000000000000003,6,11.3,4.260000000000002,0.3,5.18,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_879,0.8000000000000003,6,11.3,4.260000000000002,0.3,5.6,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_880,0.8000000000000003,6,11.3,4.650000000000001,0.3,2.24,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_881,0.8000000000000003,6,11.3,4.650000000000001,0.3,2.66,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_882,0.8000000000000003,6,11.3,4.650000000000001,0.3,3.08,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_883,0.8000000000000003,6,11.3,4.650000000000001,0.3,3.5,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_884,0.8000000000000003,6,11.3,4.650000000000001,0.3,3.92,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_885,0.8000000000000003,6,11.3,4.650000000000001,0.3,4.2,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_886,0.8000000000000003,6,11.3,4.650000000000001,0.3,4.34,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_887,0.8000000000000003,6,11.3,4.650000000000001,0.3,4.76,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_888,0.8000000000000003,6,11.3,4.650000000000001,0.3,5.18,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_889,0.8000000000000003,6,11.3,4.650000000000001,0.3,5.6,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_890,0.8000000000000003,6,11.3,5.040000000000001,0.3,2.24,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_891,0.8000000000000003,6,11.3,5.040000000000001,0.3,2.66,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_892,0.8000000000000003,6,11.3,5.040000000000001,0.3,3.08,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_893,0.8000000000000003,6,11.3,5.040000000000001,0.3,3.5,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_894,0.8000000000000003,6,11.3,5.040000000000001,0.3,3.92,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_895,0.8000000000000003,6,11.3,5.040000000000001,0.3,4.2,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_896,0.8000000000000003,6,11.3,5.040000000000001,0.3,4.34,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_897,0.8000000000000003,6,11.3,5.040000000000001,0.3,4.76,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_898,0.8000000000000003,6,11.3,5.040000000000001,0.3,5.18,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_899,0.8000000000000003,6,11.3,5.040000000000001,0.3,5.6,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_900,0.8000000000000003,6,11.3,5.4300000000000015,0.3,2.24,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_901,0.8000000000000003,6,11.3,5.4300000000000015,0.3,2.66,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_902,0.8000000000000003,6,11.3,5.4300000000000015,0.3,3.08,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_903,0.8000000000000003,6,11.3,5.4300000000000015,0.3,3.5,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_904,0.8000000000000003,6,11.3,5.4300000000000015,0.3,3.92,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_905,0.8000000000000003,6,11.3,5.4300000000000015,0.3,4.2,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_906,0.8000000000000003,6,11.3,5.4300000000000015,0.3,4.34,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_907,0.8000000000000003,6,11.3,5.4300000000000015,0.3,4.76,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_908,0.8000000000000003,6,11.3,5.4300000000000015,0.3,5.18,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_909,0.8000000000000003,6,11.3,5.4300000000000015,0.3,5.6,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_910,0.9000000000000001,6,11.3,1.5300000000000002,0.3,2.24,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_911,0.9000000000000001,6,11.3,1.5300000000000002,0.3,2.66,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_912,0.9000000000000001,6,11.3,1.5300000000000002,0.3,3.08,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_913,0.9000000000000001,6,11.3,1.5300000000000002,0.3,3.5,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_914,0.9000000000000001,6,11.3,1.5300000000000002,0.3,3.92,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_915,0.9000000000000001,6,11.3,1.5300000000000002,0.3,4.2,1.0000000000,true,1.0000000000
RZE__to__LCJ_cand_916,0.9000000000000001,6,11.3,1.5300000000000002,0.3,4.34,1.0000000000,true,1.0000000000
