name,i1,i2,i3,i4,o1,o2,candidate_efficiency,candidate_efficient,WAW_efficiency
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_399,1.1640000000000001,6,11.3,-0.9949999999999997,0.3,2.5201199999999986,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_400,1.1640000000000001,6,11.3,-0.9949999999999997,0.3,28.785529999999987,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_401,1.1640000000000001,6,11.3,-0.9949999999999997,0.3,55.05093999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_402,1.1640000000000001,6,11.3,-0.9949999999999997,0.3,81.31635,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_403,1.1640000000000001,6,11.3,-0.9949999999999997,0.3,107.58175999999997,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_404,1.1640000000000001,6,11.3,-0.9949999999999997,0.3,129.7,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_405,1.1640000000000001,6,11.3,-0.9949999999999997,0.3,133.84716999999998,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_406,1.1640000000000001,6,11.3,-0.9949999999999997,0.3,160.11257999999998,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_407,1.1640000000000001,6,11.3,-0.9949999999999997,0.3,186.37798999999998,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_408,1.1640000000000001,6,11.3,0.3350000000000004,0.3,-50.01069999999999,0.6598586017,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_409,1.1640000000000001,6,11.3,0.3350000000000004,0.3,-23.745289999999997,0.6598586017,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_410,1.1640000000000001,6,11.3,0.3350000000000004,0.3,-8.539000000000001,0.6598586017,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_411,1.1640000000000001,6,11.3,0.3350000000000004,0.3,2.5201199999999986,0.6598586017,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_412,1.1640000000000001,6,11.3,0.3350000000000004,0.3,28.785529999999987,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_413,1.1640000000000001,6,11.3,0.3350000000000004,0.3,55.05093999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_414,1.1640000000000001,6,11.3,0.3350000000000004,0.3,81.31635,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_415,1.1640000000000001,6,11.3,0.3350000000000004,0.3,107.58175999999997,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_416,1.1640000000000001,6,11.3,0.3350000000000004,0.3,129.7,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_417,1.1640000000000001,6,11.3,0.3350000000000004,0.3,133.84716999999998,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_418,1.1640000000000001,6,11.3,0.3350000000000004,0.3,160.11257999999998,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_419,1.1640000000000001,6,11.3,0.3350000000000004,0.3,186.37798999999998,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_420,1.1640000000000001,6,11.3,1.1050000000000004,0.3,-50.01069999999999,0.3616208663,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_421,1.1640000000000001,6,11.3,1.1050000000000004,0.3,-23.745289999999997,0.3616208663,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_422,1.1640000000000001,6,11.3,1.1050000000000004,0.3,-8.539000000000001,0.3616208663,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_423,1.1640000000000001,6,11.3,1.1050000000000004,0.3,2.5201199999999986,0.3616208663,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_424,1.1640000000000001,6,11.3,1.1050000000000004,0.3,28.785529999999987,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_425,1.1640000000000001,6,11.3,1.1050000000000004,0.3,55.05093999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_426,1.1640000000000001,6,11.3,1.1050000000000004,0.3,81.31635,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_427,1.1640000000000001,6,11.3,1.1050000000000004,0.3,107.58175999999997,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_428,1.1640000000000001,6,11.3,1.1050000000000004,0.3,129.7,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_429,1.1640000000000001,6,11.3,1.1050000000000004,0.3,133.84716999999998,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_430,1.1640000000000001,6,11.3,1.1050000000000004,0.3,160.11257999999998,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_431,1.1640000000000001,6,11.3,1.1050000000000004,0.3,186.37798999999998,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_432,1.1640000000000001,6,11.3,1.6650000000000005,0.3,-50.01069999999999,0.3616208663,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_433,1.1640000000000001,6,11.3,1.6650000000000005,0.3,-23.745289999999997,0.3616208663,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_434,1.1640000000000001,6,11.3,1.6650000000000005,0.3,-8.539000000000001,0.3616208663,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_435,1.1640000000000001,6,11.3,1.6650000000000005,0.3,2.5201199999999986,0.3616208663,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_436,1.1640000000000001,6,11.3,1.6650000000000005,0.3,28.785529999999987,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_437,1.1640000000000001,6,11.3,1.6650000000000005,0.3,55.05093999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_438,1.1640000000000001,6,11.3,1.6650000000000005,0.3,81.31635,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_439,1.1640000000000001,6,11.3,1.6650000000000005,0.3,107.58175999999997,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_440,1.1640000000000001,6,11.3,1.6650000000000005,0.3,129.7,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_441,1.1640000000000001,6,11.3,1.6650000000000005,0.3,133.84716999999998,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_442,1.1640000000000001,6,11.3,1.6650000000000005,0.3,160.11257999999998,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_443,1.1640000000000001,6,11.3,1.6650000000000005,0.3,186.37798999999998,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_444,1.1640000000000001,6,11.3,2.9950000000000006,0.3,-50.01069999999999,0.3616208663,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_445,1.1640000000000001,6,11.3,2.9950000000000006,0.3,-23.745289999999997,0.3616208663,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_446,1.1640000000000001,6,11.3,2.9950000000000006,0.3,-8.539000000000001,0.3616208663,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_447,1.1640000000000001,6,11.3,2.9950000000000006,0.3,2.5201199999999986,0.3616208663,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_448,1.1640000000000001,6,11.3,2.9950000000000006,0.3,28.785529999999987,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_449,1.1640000000000001,6,11.3,2.9950000000000006,0.3,55.05093999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_450,1.1640000000000001,6,11.3,2.9950000000000006,0.3,81.31635,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_451,1.1640000000000001,6,11.3,2.9950000000000006,0.3,107.58175999999997,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_452,1.1640000000000001,6,11.3,2.9950000000000006,0.3,129.7,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_453,1.1640000000000001,6,11.3,2.9950000000000006,0.3,133.84716999999998,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_454,1.1640000000000001,6,11.3,2.9950000000000006,0.3,160.11257999999998,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_455,1.1640000000000001,6,11.3,2.9950000000000006,0.3,186.37798999999998,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_456,1.1640000000000001,6,11.3,4.325000000000001,0.3,-50.01069999999999,0.3616208663,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_457,1.1640000000000001,6,11.3,4.325000000000001,0.3,-23.745289999999997,0.3616208663,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_458,1.1640000000000001,6,11.3,4.325000000000001,0.3,-8.539000000000001,0.3616208663,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_459,1.1640000000000001,6,11.3,4.325000000000001,0.3,2.5201199999999986,0.3616208663,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_460,1.1640000000000001,6,11.3,4.325000000000001,0.3,28.785529999999987,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_461,1.1640000000000001,6,11.3,4.325000000000001,0.3,55.05093999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_462,1.1640000000000001,6,11.3,4.325000000000001,0.3,81.31635,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_463,1.1640000000000001,6,11.3,4.325000000000001,0.3,107.58175999999997,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_464,1.1640000000000001,6,11.3,4.325000000000001,0.3,129.7,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_465,1.1640000000000001,6,11.3,4.325000000000001,0.3,133.84716999999998,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_466,1.1640000000000001,6,11.3,4.325000000000001,0.3,160.11257999999998,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_467,1.1640000000000001,6,11.3,4.325000000000001,0.3,186.37798999999998,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_468,1.1640000000000001,6,11.3,5.655000000000001,0.3,-50.01069999999999,0.3616208663,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_469,1.1640000000000001,6,11.3,5.655000000000001,0.3,-23.745289999999997,0.3616208663,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_470,1.1640000000000001,6,11.3,5.655000000000001,0.3,-8.539000000000001,0.3616208663,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_471,1.1640000000000001,6,11.3,5.655000000000001,0.3,2.5201199999999986,0.3616208663,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_472,1.1640000000000001,6,11.3,5.655000000000001,0.3,28.785529999999987,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_473,1.1640000000000001,6,11.3,5.655000000000001,0.3,55.05093999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_474,1.1640000000000001,6,11.3,5.655000000000001,0.3,81.31635,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_475,1.1640000000000001,6,11.3,5.655000000000001,0.3,107.58175999999997,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_476,1.1640000000000001,6,11.3,5.655000000000001,0.3,129.7,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_477,1.1640000000000001,6,11.3,5.655000000000001,0.3,133.84716999999998,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_478,1.1640000000000001,6,11.3,5.655000000000001,0.3,160.11257999999998,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_479,1.1640000000000001,6,11.3,5.655000000000001,0.3,186.37798999999998,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_480,1.1640000000000001,6,11.3,6.985000000000001,0.3,-50.01069999999999,0.3616208663,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_481,1.1640000000000001,6,11.3,6.985000000000001,0.3,-23.745289999999997,0.3616208663,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_482,1.1640000000000001,6,11.3,6.985000000000001,0.3,-8.539000000000001,0.3616208663,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_483,1.1640000000000001,6,11.3,6.985000000000001,0.3,2.5201199999999986,0.3616208663,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_484,1.1640000000000001,6,11.3,6.985000000000001,0.3,28.785529999999987,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_485,1.1640000000000001,6,11.3,6.985000000000001,0.3,55.05093999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_486,1.1640000000000001,6,11.3,6.985000000000001,0.3,81.31635,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_487,1.1640000000000001,6,11.3,6.985000000000001,0.3,107.58175999999997,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_488,1.1640000000000001,6,11.3,6.985000000000001,0.3,129.7,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_489,1.1640000000000001,6,11.3,6.985000000000001,0.3,133.84716999999998,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_490,1.1640000000000001,6,11.3,6.985000000000001,0.3,160.11257999999998,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_491,1.1640000000000001,6,11.3,6.985000000000001,0.3,186.37798999999998,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_492,1.1640000000000001,6,11.3,7.0,0.3,-50.01069999999999,0.3616208663,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_493,1.1640000000000001,6,11.3,7.0,0.3,-23.745289999999997,0.3616208663,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_494,1.1640000000000001,6,11.3,7.0,0.3,-8.539000000000001,0.3616208663,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_495,1.1640000000000001,6,11.3,7.0,0.3,2.5201199999999986,0.3616208663,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_496,1.1640000000000001,6,11.3,7.0,0.3,28.785529999999987,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_497,1.1640000000000001,6,11.3,7.0,0.3,55.05093999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_498,1.1640000000000001,6,11.3,7.0,0.3,81.31635,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_499,1.1640000000000001,6,11.3,7.0,0.3,107.58175999999997,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_500,1.1640000000000001,6,11.3,7.0,0.3,129.7,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_501,1.1640000000000001,6,11.3,7.0,0.3,133.84716999999998,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_502,1.1640000000000001,6,11.3,7.0,0.3,160.11257999999998,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_503,1.1640000000000001,6,11.3,7.0,0.3,186.37798999999998,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_504,1.1640000000000001,6,11.3,8.315000000000001,0.3,-50.01069999999999,0.3616208663,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_505,1.1640000000000001,6,11.3,8.315000000000001,0.3,-23.745289999999997,0.3616208663,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_506,1.1640000000000001,6,11.3,8.315000000000001,0.3,-8.539000000000001,0.3616208663,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_507,1.1640000000000001,6,11.3,8.315000000000001,0.3,2.5201199999999986,0.3616208663,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_508,1.1640000000000001,6,11.3,8.315000000000001,0.3,28.785529999999987,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_509,1.1640000000000001,6,11.3,8.315000000000001,0.3,55.05093999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_510,1.1640000000000001,6,11.3,8.315000000000001,0.3,81.31635,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_511,1.1640000000000001,6,11.3,8.315000000000001,0.3,107.58175999999997,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_512,1.1640000000000001,6,11.3,8.315000000000001,0.3,129.7,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_513,1.1640000000000001,6,11.3,8.315000000000001,0.3,133.84716999999998,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_514,1.1640000000000001,6,11.3,8.315000000000001,0.3,160.11257999999998,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_515,1.1640000000000001,6,11.3,8.315000000000001,0.3,186.37798999999998,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_516,1.1640000000000001,6,11.3,9.645000000000001,0.3,-50.01069999999999,0.3616208663,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_517,1.1640000000000001,6,11.3,9.645000000000001,0.3,-23.745289999999997,0.3616208663,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_518,1.1640000000000001,6,11.3,9.645000000000001,0.3,-8.539000000000001,0.3616208663,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_519,1.1640000000000001,6,11.3,9.645000000000001,0.3,2.5201199999999986,0.3616208663,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_520,1.1640000000000001,6,11.3,9.645000000000001,0.3,28.785529999999987,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_521,1.1640000000000001,6,11.3,9.645000000000001,0.3,55.05093999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_522,1.1640000000000001,6,11.3,9.645000000000001,0.3,81.31635,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_523,1.1640000000000001,6,11.3,9.645000000000001,0.3,107.58175999999997,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_524,1.1640000000000001,6,11.3,9.645000000000001,0.3,129.7,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_525,1.1640000000000001,6,11.3,9.645000000000001,0.3,133.84716999999998,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_526,1.1640000000000001,6,11.3,9.645000000000001,0.3,160.11257999999998,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_527,1.1640000000000001,6,11.3,9.645000000000001,0.3,186.37798999999998,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_528,3.1590000000000003,6,11.3,-0.9949999999999997,0.3,-50.01069999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_529,3.1590000000000003,6,11.3,-0.9949999999999997,0.3,-23.745289999999997,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_530,3.1590000000000003,6,11.3,-0.9949999999999997,0.3,-8.539000000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_531,3.1590000000000003,6,11.3,-0.9949999999999997,0.3,2.5201199999999986,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_532,3.1590000000000003,6,11.3,-0.9949999999999997,0.3,28.785529999999987,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_533,3.1590000000000003,6,11.3,-0.9949999999999997,0.3,55.05093999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_534,3.1590000000000003,6,11.3,-0.9949999999999997,0.3,81.31635,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_535,3.1590000000000003,6,11.3,-0.9949999999999997,0.3,107.58175999999997,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_536,3.1590000000000003,6,11.3,-0.9949999999999997,0.3,129.7,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_537,3.1590000000000003,6,11.3,-0.9949999999999997,0.3,133.84716999999998,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_538,3.1590000000000003,6,11.3,-0.9949999999999997,0.3,160.11257999999998,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_539,3.1590000000000003,6,11.3,-0.9949999999999997,0.3,186.37798999999998,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_540,3.1590000000000003,6,11.3,0.3350000000000004,0.3,-50.01069999999999,0.6598586017,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_541,3.1590000000000003,6,11.3,0.3350000000000004,0.3,-23.745289999999997,0.6598586017,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_542,3.1590000000000003,6,11.3,0.3350000000000004,0.3,-8.539000000000001,0.6598586017,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_543,3.1590000000000003,6,11.3,0.3350000000000004,0.3,2.5201199999999986,0.6598586017,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_544,3.1590000000000003,6,11.3,0.3350000000000004,0.3,28.785529999999987,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_545,3.1590000000000003,6,11.3,0.3350000000000004,0.3,55.05093999999999,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_546,3.1590000000000003,6,11.3,0.3350000000000004,0.3,81.31635,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_547,3.1590000000000003,6,11.3,0.3350000000000004,0.3,107.58175999999997,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_548,3.1590000000000003,6,11.3,0.3350000000000004,0.3,129.7,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_549,3.1590000000000003,6,11.3,0.3350000000000004,0.3,133.84716999999998,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_550,3.1590000000000003,6,11.3,0.3350000000000004,0.3,160.11257999999998,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_551,3.1590000000000003,6,11.3,0.3350000000000004,0.3,186.37798999999998,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_552,3.1590000000000003,6,11.3,1.1050000000000004,0.3,-50.01069999999999,0.3616208663,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_553,3.1590000000000003,6,11.3,1.1050000000000004,0.3,-23.745289999999997,0.3616208663,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_554,3.1590000000000003,6,11.3,1.1050000000000004,0.3,-8.539000000000001,0.3616208663,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_555,3.1590000000000003,6,11.3,1.1050000000000004,0.3,2.5201199999999986,0.3616208663,false,1.0000000000
RZE__to__KAT_cand_132__to__POZ_cand_372__to__WAW_cand_556,3.1590000000000003,6,11.3,1.1050000000000004,0.3,28.785529999999987,1.0000000000,true,1.0000000000
